st_048090_0001#0,"""A.D.2028/4/25/12:00"""
st_048090_0010#0,"""Asi que estas aqui..."""
st_048090_0020#0,"""オフィエル＝ハーバート……！"""
st_048090_0030#0,"""Sir Ardem está adelante. Me han ordenado no dejar pasar a nadie. ¿Alguna pregunta?"""
st_048090_0040#0,"""Traicionaste a Mother y serviste a Ardem ... ¿Qué estás tratando de lograr?"""
st_048090_0050#0,"""Traicionar es un término tan grosero. Nunca traicioné a Mother, y tampoco sirvo a sir Ardem."""
st_048090_0060#0,"""Apoyar a aquellos que guiarían esta Tierra estancada a la próxima evolución... Ése es mi único objetivo."""
st_048090_0070#0,"""Sentí esa guía de la evolución a través de Mother, pero ahora la siento dentro del Sir Ardem. Eso es todo."""
st_048090_0080#0,"""Y si tuvieras una posibilidad evolutiva aún mayor, uniría fuerzas contigo."""
st_048090_0090#0,"""Has estado recitando \""Evolución esto\"" y \""Evolución aquello\"" Como si fuera alguna religión."""
st_048090_0100#0,"""Hmph, entonces digamos que es para el futuro de la Tierra. Aun así, parece que no tienes ningún deseo de entender, ¿verdad?"""
st_048090_0110#0,"""Todo el mundo es así. Cada persona. Ignorando la situación actual, nunca mirando hacia el futuro."""
st_048090_0120#0,"""El diario y repetitivo poder corrupto de lucha, sin molestarse nunca en pensar en aquellos que fueron sacrificados por ella."""
st_048090_0130#0,"""Incluso con estas manos, esta tecnología, incluso si se salva una vida, decenas de miles desaparecen en el mismo instante."""
st_048090_0140#0,"""La gente sigue repitiendo los mismos errores una y otra vez. Es una enfermedad que no puede ser curada, pudriéndose en el mundo."""
st_048090_0150#0,"""No hay más tratamientos. Es demasiado tarde. Por lo tanto, no hay otra opción que eliminar las áreas afectadas."""
st_048090_0160#0,"""Heh, hey anciano. ¿No eres un poco viejo para empujar tu desesperación a los demás?"""
st_048090_0170#0,"""Las personas excesivamente inteligentes como tú siempre giran sus ruedas, llegando a algún argumento extremo, haciendo las cosas difíciles de entender. ¿No es correcto, Hitsugi?"""
st_048090_0180#0,"""¿Por qué diriges ese comentario hacia mí?"""
st_048090_0190#0,"""Tu no tienes ninguna excusa, esto no es diferente al berrinche de un niño. \""Nada va a mi manera así que voy a fingir que nunca sucedió\""."""
st_048090_0200#0,"""Basta con la charla repetitiva y hagase a un lado. Tenemos que derrotar a un niño más grande con un complejo de Dios."""
st_048090_0210#0,"""Esperaba tanto del microcosmos del mundo. La gente repite constantemente estos conflictos. Tú y yo también, mientras sigamos siendo personas..."""
st_048090_0220#0,"""¡Expansión de campo! La habilidad de... Ophiel."""
st_048090_0230#0,"""En efecto. Has experimentado esto antes, Kohri Washinomiya. Este campo está conectado con mi voluntad."""
st_048090_0240#0,"""Ophiel Herbert. Mother Cluster,Apóstol del agua. Y... jefe de la rama norteamericana de Earth Guide."""
st_048090_0250#0,"""Para ver el futuro de la evolución... Comencemos ha proceder."""
