st_048050_0001#0,"""A.P.241/4/24/13:20"""
st_048050_0010#0,"""...Hermano mayor."""
st_048050_0020#0,"""¿Qué, mi hermana idiota? ¿Por qué estás aquí?"""
st_048050_0030#0,"""Hazte a un lado."""
st_048050_0040#0,"""Hm... Sólo quería ver cómo se ve mi hermano mayor cuando está deprimido."""
st_048050_0050#0,"""Lamento decepcionarte. Pero no estoy deprimido. Sentí que las cosas iban a terminar así, algún día."""
st_048050_0060#0,"""¿Sospechabas de Ardem desde el principio?"""
st_048050_0070#0,"""El simplemente empezaba a decir cosas extrañas de la nada. Tenía una espiritualidad que no parecía humana."""
st_048050_0080#0,"""Supongo que por eso hizo una organización llamada \""Earth Guide\"" Y cautivó a tanta gente con ella."""
st_048050_0090#0,"""¿También te cautivaste?"""
st_048050_0100#0,"""No voy a mentir. Al final, no soy diferente de ti."""
st_048050_0110#0,"""La única diferencia era si nuestra fundación era Mother Cluster o Earth Guide."""
st_048050_0120#0,"""Yo estaba tratando de actuar como un adulto, pero me empujaron a mis límites, y no tuve más remedio que confiar en otra persona. Esa persona que es Ardem."""
st_048050_0130#0,"""..."""
st_048050_0140#0,"""...¿Qué pasa con esa mirada irritante?"""
st_048050_0150#0,"""Bueno, sólo pensé que era raro que fueras tan sincero. No es propio de ti."""
st_048050_0160#0,"""Bueno sí. A diferencia de algunas personas, no me guardo todo y espero que explote."""
st_048050_0170#0,"""sé que, Kohri realmente tiene algunos problemas."""
st_048050_0180#0,"""Veo que te has vuelto aún más felizmente ignorante..."""
st_048050_0190#0,"""Justo cuando pensamos que habíamos terminado con Mother, esto sucede. La Tierra es un planeta imprudente. Estoy seguro de que los ARKS nos ven como una molestia."""
st_048050_0200#0,"""A pesar de que los ARKS estuvieron involucrados en la situación de la Mother, esto sigue siendo realmente el propio problema de la Tierra. Y sin embargo, aquí estamos, dependiendo de ellos."""
st_048050_0210#0,"""...Hermano mayor. Deberías depender de mí también."""
st_048050_0220#0,"""Mi Hermano mayor Incluso me dijo que debía depender de él... Porque somos familia, después de todo."""
st_048050_0230#0,"""Eso va en ambos sentidos. Soy parte de la familia de mi hermano mayor también... Cuando estás en problemas, yo también, ¿verdad?"""
st_048050_0240#0,"""I don't mean to do things without help, nor am I selfish. I'll depend on who I can, and do what I can do."""
st_048050_0250#0,"""<%me>, incluso Kohri. Por supuesto, también dependeré de tu poder, Hitsugi."""
st_048050_0260#0,"""Así que... Haz lo mejor, mi hermanita."""
st_048050_0270#0,"""Puedes contar conmigo, hermano mayor."""
