st_045080_0001#0,"""A.P.241/4/17/15:30"""
st_045080_0010#0,"""¿La nave ARKS se ha transportado? Las coordenadas de finalización son... ¡Espera, estamos cerca de la nave nodriza!, ¡Nos enviaron de regreso a nuestro universo!"""
st_045080_0020#0,"""Ugh, ¡Los controles administrativos están en mal estado! De todos modos, tengo que responder a la pregunta de la nave nodriza... ¿Qué?"""
st_045080_0030#0,"""Yo... No puedo responder?, ¿Se ha bloqueado la comunicación con las otras naves?"""
st_045080_0040#0,"""¡Pero el limitador en la nave todavía está activo!, ¡No podemos luchar contra los intrusos con eso!"""
st_045080_0050#0,"""Código de emergencia... ¡No funciona! Código de interrupción... ¡No funciona!, ¡Están bloqueadas todas nuestras medidas!"""
st_045080_0060#0,"""¿Cómo pudieron hacer esto?, ¿Para interrumpir nuestra tecnología tan fácilmente?..."""
st_045080_0070#0,"""He estado aquí muchas veces a través de PSO2, pero está es la primera vez que vengo aquí directamente... Es una sensación extraña."""
st_045080_0080#0,"""Es todo gracias a ellos viniendo a la luna. Una vez que teníamos las coordenadas, el transporte fue simple. Esto va exactamente como quería Mother."""
st_045080_0090#0,"""Hmm... Los materiales utilizados para la construcción... Toda la arquitectura única... Todo aquí me está distrayendo."""
st_045080_0100#0,"""...Aratron no olvides por qué estamos aquí."""
st_045080_0110#0,"""Hoho. Por supuesto, Ophiel. Si los mayores no nos aseguramos de que todo vaya como estaba planeado, no podré enfrentar a Och y Phul."""
st_045080_0120#0,"""Para aquellos que están demasiado lejos, ¡Escuchen el sonido! A los que están cerca, ¡Vean con sus ojos!"""
st_045080_0130#0,"""¡Me llamo Aratron Tolstoy! Mother Cluster, apóstol de la tierra!, ¡Los que no temen a la muerte, vengan ante mí!"""
st_045080_0140#0,"""Oh oh..."""
st_045080_0150#0,"""Esa fue una advertencia. ¿Están dispuesto a retirarse?"""
st_045080_0160#0,"""¿Qué es esto, una cálida bienvenida?, ¿No se suponía que había un limitador en ARKS dentro de la nave ARKS?"""
st_045080_0170#0,"""Mother mencionó que hay personas cuya fuerza puede desafiar al limitador."""
st_045080_0180#0,"""Uno de ellos es <%me>. El otro es..."""
st_045080_0190#0,"""Propietaria del arma Génesis, Clarissa III. ¿Eres Matoi, supongo?"""
st_045080_0200#0,"""¿Como sabes mi nombre?"""
st_045080_0210#0,"""Hoho. ¿Cómo? Si quieres saberlo, tendrás que usar tu poder."""
