st_044070_0001#0,"""A.D.2028/4/10/15:00"""
st_044070_0010#0,"""Bien, estamos aquí."""
st_044070_0020#0,"""¡Wow! Tan lindo ¡Este lugar es inmenso!<br>Para construir algo así bajo Las Vegas...<br>¿Qué tipo de capacidad organizativa<br>tiene Earth Guide?..."""
st_044070_0030#0,"""Después de entrar en un casino en las Vegas,<br>fuimos más bajo por ascensor y los ascensores cambiaron dos veces antes de llegar a nuestro destino..."""
st_044070_0040#0,"""Parece que se han tomado la precaución extrema de evitar que se hagan puntos específicos.."""
st_044070_0050#0,"""Bueno, es solo por las dudas. Aunque, no estoy seguro de cuánto incluso ayudaría en este<br>mundo, con la infraestructura de Ether generalizada."""
st_044070_0060#0,"""Haha, las cosas se ponen bastante animadas por aquí, ¿No?"""
st_044070_0070#0,"""Eso es lo que te dije antes. Y aun<br>así, aún insististe en traerlos aquí. ¿No es así, señor?"""
st_044070_0080#0,"""No me importa, prefiero que las cosas sean animadas."""
st_044070_0090#0,"""<%me>, Hitsugi. Es un honor conocerlos a ustedes dos."""
st_044070_0100#0,"""Mi nombre es Ardem Sacred. Aunque, hay quienes me molestan y me llaman [Señor]. Pero por favor, llámenme por mi nombre."""
st_044070_0110#0,"""Señor?... Entonces, espere, usted es!..."""
st_044070_0120#0,"""Correcto. Para decirlo claramente, actualmente soy el líder de Earth Guide. Estoy deseando trabajar contigo."""
st_044070_0130#0,"""Ah, uhm, yo también. Gracias."""
st_044070_0140#0,"""<%me>. He escuchado muchos rumores sobre ti. Me siento honrado de conocerte por fin en persona."""
st_044070_0150#0,"""Lo siento por tener que invitarte a un lugar como este."""
st_044070_0160#0,"""1. ¿Muchos rumores?."""
st_044070_0170#0,"""2. No se preocupe."""
st_044070_0180#0,"""¿No te enteraste de Enga? Desde hace algún tiempo, Earth Guide y ARKS se han estado comunicando en secreto."""
st_044070_0190#0,"""Me han dicho muchas cosas sobre ti, <%me>. Poderos@, just@... Y con un corazón amable."""
st_044070_0200#0,"""Haha, ya veo. Los rumores de que eres amable son ciertos."""
st_044070_0210#0,"""Todas las historias que he escuchado de ti estaban llenas de cumplidos y alabanzas. Parece que principalmente asientes con la cabeza y sonríes, lidiando con lo que se te presente."""
st_044070_0220#0,"""Y cuando pienso que todos ustedes vienen de una dimensión alternativa... Como Terricola, está reunión me tiene profundamente sorprendido."""
st_044070_0230#0,"""Oh, de echo... PSO2 no es un juego, sino una ventana a una dimensión alternativa... Entonces, <%me> es técnicamente un alienígena espacial."""
st_044070_0240#0,"""¿O mejor dicho, alguien de otro mundo?, ¿Una persona de una dimensión alternativa?, ¿Qué se supone que debo etiquetar? Uf, supongo que no es importante..."""
st_044070_0250#0,"""Supongo que debido a toda la conmoción, nunca pensé mucho, pero... Esto es realmente un gran problema, ¿Eh?"""
st_044070_0260#0,"""Probablemente sea suficiente para hacer girar las cabezas de los científicos que estudian la Tierra y su vida."""
st_044070_0270#0,"""Ahora, los he reunido a todos aquí por una razón. Permítanme explicarles la situación actual en la Tierra."""
st_044070_0280#0,"""El aumento de la actividad Mother Cluster también ha sido notado por ARKS."""
st_044070_0290#0,"""Por el lado de la Tierra, los ataques hacia Earth Guide han aumentado. La mayoría de las sucursales y miembros han sufrido pérdidas... Para ser honesto, nuestra situación es un tanto sombría."""
st_044070_0300#0,"""Anteriormente, no eramos considerados una amenaza, pero ahora parece que nos dieron importancia. Están intentando destruirnos agresivamente."""
st_044070_0310#0,"""Tal vez estaban esperando hasta que estuvieran listos, o tenían que apresurarse a cumplir un objetivo... No hay forma de saberlo, pero es una situación bastante desagradable.."""
st_044070_0320#0,"""Dime, por favor, ¿Cuál es el motivo de Mother Cluster?, ¿Qué planean hacer después de destruir Earth Guide?"""
st_044070_0330#0,"""Después de la destrucción de Earth Guide, serían capaces de conquistar por completo la Tierra. Somos el último bastión de la esperanza."""
st_044070_0340#0,"""De alguna manera, su control de Ether realmente les ha ayudado con ese objetivo."""
st_044070_0345#0,"""Aunque, no explica por qué están usando PSO2 para intentar infiltrarse en la flota de Oracle."""
st_044070_0350#0,"""1. ¿Están planeando hacerse cargo de nuestro mundo también?"""
st_044070_0360#0,"""2. ¿Hay algo en nuestro mundo que necesitan?"""
st_044070_0370#0,"""Tal vez... Claramente, debe haber algo en el universo ARKS que necesiten."""
st_044070_0380#0,"""Entonces, estúpida hermana menor, ex miembro de Mother Cluster, ¿Qué te parece?"""
st_044070_0390#0,"""¡Deja de hablarme así! Pero, hm... ¿Cuáles son las intenciones de Mother?..."""
st_044070_0400#0,"""Ha pasado bastante tiempo desde que me uní a Mother Cluster... Me dijeron que estaba invitada porque \""Tenía experiencia\""."""
st_044070_0410#0,"""\""Experiencia\"" probablemente se refiera a su capacidad para ingresar a PSO2. Esa es una habilidad de Ether, por lo que parece que están reuniendo a aquellos con aptitudes para ello."""
st_044070_0420#0,"""Es probable que intenten encontrar personas con un gran potencial. Aprender las diferentes habilidades de Ether sería como dominar la tecnología. Si entiendes cómo funciona y te dedicas, deberías ser más poderoso."""
st_044070_0430#0,"""Espera, ¿Es algo que se puede dominar a través del trabajo duro y la práctica?, ¿Como hacer un arma con Ether?"""
st_044070_0434#0,"""Para decirlo de forma simple, cuanto más se eleve su aptitud con Ether, más puede hacer con él."""
st_044070_0438#0,"""Además, incluso las personas normales sin aptitudes para usar Ether, a través de PSO2, pueden controlar remotamente un avatar creado en Oracle para disfrutar del juego."""
st_044070_0440#0,"""Sin embargo, PSO2 es una aplicación creada por Mother para infiltrarse en Oracle sin ser detectado."""
st_044070_0444#0,"""Por lo tanto, cada vez que una persona común juega PSO2 como un juego normal, Mother todavía está ganando inteligencia de ARKS."""
st_044070_0448#0,"""El otro rol de la aplicación PSO2 es detectar personas con alta aptitud de Ether."""
st_044070_0450#0,"""Para que sea más fácil de entender... Si usamos niveles para mostrar aptitud, alguien que tenga una aptitud de nivel 1 puede ingresar en PSO2."""
st_044070_0454#0,"""Ingresar en PSO2 es cuando se combina con el avatar que creó en PSO2 y permite que se mueva como lo haría con su propio cuerpo."""
st_044070_0458#0,"""Estos usuarios de aptitudes de nivel 1 son descubiertos por Mother y elegidos para ser parte de Mother Cluster."""
st_044070_0460#0,"""Una vez que su aptitud aumenta, y se convierte en el nivel 2, es posible ingresar sin un avatar. Puedes cruzar con tu propio cuerpo."""
st_044070_0465#0,"""Además, la encarnación de Ether en un arma se hace posible."""
st_044070_0470#0,"""Entonces, de acuerdo con está explicación, tanto Enga como la Sra. Hitsugi ya alcanzaron el nivel 2."""
st_044070_0480#0,"""Los que han llegado a ese punto se convierten en el núcleo de Mother Cluster y fortalecen su influencia sobre el mundo."""
st_044070_0490#0,"""Haciendo uso de Mother Cluster, se vuelven exitosos en está sociedad. Por ejemplo, Hagith y Bethor."""
st_044070_0500#0,"""Entre los miembros centrales de Mother Cluster, los siete con habilidades excepcionales se conocen como apóstoles y son tratados como los ayudantes más cercanos de Mother."""
st_044070_0510#0,"""Los beneficios en la sociedad obtenidos al convertirse en apóstol deben ser algo grandioso."""
st_044070_0520#0,"""Ya veo... Entonces Kohri y yo fuimos invitadas a Mother Cluster debido a nuestra aptitud<br>de nivel 1."""
st_044070_0530#0,"""Mientras traen a los que tienen experiencia, es probable que esperen que si incluso una fracción de ellos progresa al nivel 2, valdría la pena."""
st_044070_0540#0,"""Sin embargo, me sorprende que Earth Guide se haya dado cuenta de eso."""
st_044070_0550#0,"""También tenemos una gran influencia dentro de está sociedad, ya ves."""
st_044070_0560#0,"""Está bien. No sé lo que hizo este tipo, pero tiene un rango judicial. El es señor Ardem"""
st_044070_0570#0,"""En realidad, antes de la existencia de Mother Cluster, teníamos algo parecido a la encarnación del arma."""
st_044070_0580#0,"""¿Algo parecido a la encarnación del arma?"""
st_044070_0590#0,"""Para el público en general, se conoce como<br>Magia. Es el término general para los fenómenos de orden sobrenatural que se ha mantenido en secreto durante generaciones."""
st_044070_0600#0,"""Puedo mostrarte si quieres. Sin embargo, es muy tedioso, con círculos mágicos y talismanes y mucho más."""
st_044070_0610#0,"""Earth Guide no se formó originalmente para luchar contra Mother Cluster."""
st_044070_0620#0,"""En el pasado, aquellos con habilidades se juntaron para formar Earth Guide, con el propósito de resolver los misteriosos incidentes y fenómenos del mundo.."""
st_044070_0630#0,"""La gente le gusta hechiceros y magos. En Japón, es el tipo de cosas que llamamos \""Exorcistas\"", el camino de Yin y Yang. Un grupo de personas así."""
st_044070_0640#0,"""Ángeles y demonios, demonios y fantasmas... Earth Guide fue diseñado para tratar con esas entidades anormales que normalmente no se ven."""
st_044070_0650#0,"""Dicho esto, estos fenómenos no fueron frecuentes. Earth Guide no tuvo problemas para mantener y controlar el orden."""
st_044070_0660#0,"""Sin embargo, eso cambió hace 12 años."""
st_044070_0670#0,"""Hace 12 años fue... El año en que el Ether fue descubierto. ESC-A ganó popularidad y... Se formó Mother Cluster."""
st_044070_0680#0,"""Correcto. Durante ese año, en todo el mundo,<br>los fenómenos paranormales se volvieron alarmantemente más frecuentes. El número<br>de personas que despertaron sus habilidades también aumentó."""
st_044070_0690#0,"""...Yo soy uno de ellos."""
st_044070_0700#0,"""Los que despertaron a sus habilidades como Enga y la Sra. Hitsugi pueden manipular el Ether a voluntad."""
st_044070_0710#0,"""Sin embargo, incluso si no han despertado sus habilidades, a través de los temores de las personas, una imagen general comienza a tomar forma y forma sus mentes."""
st_044070_0720#0,"""Entonces... ¿Un arma encarnada es la manifestación de la voluntad de un individuo, y los phantoms son compilaciones de los miedos de todos?"""
st_044070_0730#0,"""Sí, esa es la esencia general."""
st_044070_0740#0,"""Y ahora, Mother Cluster está controlando a los phantoms y manipulandolos para que se vuelvan contra nosotros."""
st_044070_0750#0,"""...Probablemente, para fácilitar su conquista de la Tierra."""
st_044070_0760#0,"""Desde la antigüedad, protegimos a las personas de las que no son humanas. Esto no es una excepción."""
st_044070_0770#0,"""Sin embargo... La fuerza de Mother Cluster es extraordinaria, y con solo nuestro poder... Bueno, ya sabes."""
st_044070_0780#0,"""Entonces, <%me>. Te lo ruego Permítanos tomar prestado su poder... El poder de ARKS."""
st_044070_0790#0,"""Para vencer a Mother y devolver la Tierra a su camino correcto..."""
st_044070_0800#0,"""¡¿Qué?!, ¡¿Un terremoto?!"""
st_044070_0810#0,"""No... ¡Eso fue una explosión!"""
st_044070_0820#0,"""¡Se detectaron lecturas excesivas de Ether!, ¡Se ha completado el cierre del área en la superficie de la Tierra!"""
st_044070_0830#0,"""Han venido antes de lo que esperábamos...<br>Ardem, ¿Qué debemos hacer?"""
st_044070_0840#0,"""Es hora de mostrarles la voluntad de Earth Guide."""
st_044070_0850#0,"""Earth Guide luchará contra Mother junto con ARKS. Aquí es donde comienza nuestra batalla."""
st_044070_0860#0,"""Entonces ya vamos a empesar, ¿Eh? Somos muy trabajadores. ¿No es así?"""
