st_042030_0001#0,"""A.D.2028/3/23/10:00"""
st_042030_0010#0,"""はぁ……"""
st_042030_0020#0,"""Ahora, ahora, Hitsugi! Es impropio que la candidata presidencial más prometedora del Consejo Estudiantil emita suspiros en presencia de los estudiantes."""
st_042030_0030#0,"""Está bien, no soy el presidente todavía!"""
st_042030_0040#0,"""Y mira quién habla, Srta. Candidata Vicepresidenta, Washinomiya Kohri."""
st_042030_0050#0,"""N-no, no me halague!, ¡No lo merezco!, ¡Soy una simple miembro del Consejo Estudiantil!"""
st_042030_0060#0,"""Oye, Kohri... ¿Por qué no eres la Presidenta del Consejo?"""
st_042030_0070#0,"""No estoy acostumbrada a ese tipo de cosas. Además, todo el mundo aquí piensa que eres la mejor que se ajusta para ese papel!"""
st_042030_0080#0,"""Lo hacen, ¿Eh? Ya que todos somos miembros de Mother Cluster, se siente igual que otra pelea para la cima."""
st_042030_0090#0,"""¡Vamos, Hitsugi!, No tienes que decirlo así."""
st_042030_0100#0,"""La competencia es buena, ¿Verdad? Después de todo, son todos los miembros elegidos de Mother Cluster."""
st_042030_0110#0,"""...¿Estás planeando rechazar la posición del Presidente del Consejo, Hitsugi?"""
st_042030_0120#0,"""No me importa tomar la posición si no la quieres, Hitsugi. Pero te apoyaré a pesar de todo."""
st_042030_0130#0,"""No, eso no es... ...*suspiro*"""
st_042030_0140#0,"""Por cierto, no te vi en PSO2 ayer. ¿Qué estuviste haciendo?"""
st_042030_0150#0,"""『ＰＳＯ２』……"""
st_042030_0160#0,"""¿Hitsugi?"""
st_042030_0170#0,"""Hey, Kohri... ¿Qué crees que es \""PSO2\""?"""
st_042030_0180#0,"""Que quieres decir con \""¿Qué es\""?"""
st_042030_0190#0,"""Exactamente como suena. Solo... dime lo que piensas sobre eso, Kohri."""
st_042030_0200#0,"""¿Bueno? Veamos..."""
st_042030_0210#0,"""\""PSO2 es un juego en línea cuya popularidad creció a través de su compatibilidad con el sistema de comunicación de alta velocidad conocido como \""Ether\""."""
st_042030_0220#0,"""Y mediante \""Ether\"", el sistema operativo de próxima generación \""ESC-A\"" ha nacido."""
st_042030_0230#0,"""PSO2 viene como un software estándar instalado por defecto en todos los sistemas que funcionan con ESC-A."""
st_042030_0240#0,"""¡No quiero la explicación de un libro de texto! Quiero decir... ¿Qué es para nosotros?"""
st_042030_0250#0,"""\""¿Nosotros\""?...Oh! Quieres decir, como miembros de Mother Cluster. Verdad!"""
st_042030_0260#0,"""Lo veo como un juego que podemos jugar en cualquier momento, en cualquier lugar, con cualquier persona a través de la infraestructura de Ether."""
st_042030_0270#0,"""Nuestro trabajo - como miembros de \""Mother Cluster\""-- es mantener el sistema operativo ESC-A. Ya sabes, reportar y arreglar errores, cosas así."""
st_042030_0280#0,"""Para lograrlo, miles y miles de reclutas se convirtieron en miembros de está gran organización, manejando el mantenimiento cotidiano. ¿Verdad?"""
st_042030_0290#0,"""¡UH Huh! Y con la integración de PSO2 en todos los sistemas de ESC-A, hay naturalmente una gran cantidad de errores para el reventar."""
st_042030_0300#0,"""Sin embargo, es muy extraño. La I.A que controla a los NPCs está actuando realmente al azar."""
st_042030_0310#0,"""De todos modos, nuestra participación específica con Mother Cluster es recopilar información explícitamente de PSO2."""
st_042030_0320#0,"""No es que como que seamos los únicos que lo hacen, pero si no trabajamos bien, fácilmente nos quedaremos detrás de los demás."""
st_042030_0330#0,"""Sabemos que PSO2 es sólo un juego, por lo que está destinado a tener errores..."""
st_042030_0340#0,"""...¿Hmm?, ¿Creo... Que si? Bueno, Mother lo llamó Error de \""ESC-A\"", después de todo."""
st_042030_0350#0,"""Pero el otro día... ¿Es eso realmente lo que el juego se supone que debe ser?, ¿Eran esas personas... Realmente del juego?"""
st_042030_0360#0,"""Sin mencionar a esos monstruos... <%me>... Y Aru..."""
st_042030_0370#0,"""...¿Hitsugi?, ¿Ocurre algo?, ¿Es algo que dije? Perdón por matar la atmósfera."""
st_042030_0380#0,"""...Kohri. """
st_042030_0390#0,"""¿Q-qué?"""
st_042030_0400#0,"""Kohri, Sé que odias a los chicos, pero puedes ser valiente por un tiempo y venir conmigo? Hay alguien que quiero que conozcas."""
st_042030_0410#0,"""Oh, Un... ¿Hombre?, ¿Es tu hermano mayor?"""
st_042030_0420#0,"""違う。"""
st_042030_0430#0,"""¿No es Enga? Espere!... ¿Podría ser esa persona?... ¡No, no puede ser!... ¡Hitsugi!"""
st_042030_0440#0,"""¡Hitsugi, es contra las reglas tener relaciones!, ¡Si el futuro Presidente del Consejo Estudiantil tiene algo como eso, entonces su vida escolar ha terminado!"""
st_042030_0450#0,"""¡No, idiota! ¿Por qué te presentaría a mi novio de todos modos?"""
st_042030_0460#0,"""¡¿Así que tienes uno?!"""
st_042030_0470#0,"""¡Por supuesto que no!, ¡No lo digas así!"""
st_042030_0480#0,"""*suuuspiro*... La persona que quiero que conozcas no es mi hermano mayor o novio, ¿De acuerdo?"""
st_042030_0490#0,"""¿Entonces quién? ¡¿Quién es?!"""
st_042030_0500#0,"""Quien..."""
st_042030_0510#0,"""...Mi... Hermano pequeño?..."""
st_042030_0520#0,"""...¡¿Qué?!"""
st_042030_0530#0,"""Umm... Parece que Hitsugi tiene una amiga muy interesante."""
st_042030_0540#0,"""No estoy diciendo que es extraña o nada!"""
st_042030_0550#0,"""Por lo tanto, hay un sistema de comunicación llamado \""Ether\"" Por ahí."""
st_042030_0553#0,"""La organización llamada \""Mother Cluster\"" existe..."""
st_042030_0556#0,"""Para ellos, nuestro mundo es un error en el sistema..."""
st_042030_0560#0,"""...Cuanto más escuchamos, menos sabemos. Estamos muy lejos de tener suficiente información"""
