st_043100_0001#0,"""A.D.2028/4/7/19:00"""
st_043100_0010#0,"""¡DIVERSIÓN DIVERSIÓN DIVERSIÓN! Terminé de sembrar las semillas. ¡Ahora, la mejor ETAPA está en ESPERA!"""
st_043100_0020#0,"""Ahora todo lo que necesito es esperar a nuestros principales actores. JOVENCITA-Hitsugi! <%me>!"""
st_043100_0030#0,"""¡OH, MIERDA! Debería haber cortado la ZE.!"""
st_043100_0040#0,"""¿SÍ? Mantenga los asuntos urgentes cortos, ¿VES?"""
st_043100_0050#0,"""Bethor... Deten esta tontería. Hay límites<br>como también lo mucho que podemos encubrir.<br>Si sigues repitiéndolo en el mismo lugar..."""
st_043100_0060#0,"""Mother ama esta tierra. Causar un daño indiscreto es imperdonable. ¿Cuánto tiempo planeas continuar con estos actos de destrucción sin sentido?"""
st_043100_0070#0,"""¡Jajaja! Eso es algo que quería confirmar con la JOVENCITA-Hitsugi, ¿no es asi?"""
st_043100_0080#0,"""Ella siempre se escapa a un lugar donde nosotros no podemos alcanzarla, después de todo. Sólo necesitamos que ella salga donde nosotros podamos, ¿verdad?"""
st_043100_0090#0,"""Solo para aclarar, esto fue una solicitud de Mother ZE. No hay razón para parar, ¿no?"""
st_043100_0100#0,"""Estoy diciendo que has ido demasiado lejos. Nuestro objetivo no es destruir la Tierra..."""
st_043100_0110#0,"""Ya veo, ya veo, entiendo. Estoy cansado de oírlo ya, ¿estamos bien? Yyyyyy, clic!"""
st_043100_0120#0,"""Dios, no entienden nada, ¿verdad? Esta es la única oportunidad de filmar un ESPECTÁCULO en vivo como este ZE.!"""
st_043100_0130#0,"""¡Por allí se encuentra EMOCION! ¡La escena que todo el mundo anhela, se encuentra allí!"""
st_043100_0140#0,"""¿No estás de acuerdo, Mother? Por eso decidí tomar SU invitación."""
st_043100_0150#0,"""¡BUENO! ¡Nuestros ACTORES han llegado!"""
st_043100_0160#0,"""Pongamos en cola el tablero de aplusos! Para la mejor película de todos los tiempos!"""
skit01#0,"""¡Cambiar el mundo!"""
skit02#0,"""世界変革の声"""
