st_047010_0001#0,"""A.D.2028/4/22/10:00"""
st_047010_0010#0,"""Mother, ¿Dónde estás?, ¿Hm?"""
st_047010_0020#0,"""Entonces comenzaron a salir aquí también..."""
st_047010_0030#0,"""No, supongo que podrías decir que empesaron a salir aquí, porque son Phantoms."""
st_047010_0040#0,"""Después de todo, este lugar es parte de Mother.. ¡Incluso podrías llamar a este lugar el lugar de nacimiento del Ether!"""
st_047010_0050#0,"""Tch, hay muchos de ellos. Aunque no tengo tiempo para perder..."""
st_047010_0060#0,"""Mother... ¿Qué fue eso?"""
st_047010_0070#0,"""Si no están acostumbrados a mí y se niegan a obedecer, los absorberé. Absorber y obligar a obedecer. ¿Qué pasa?"""
st_047010_0080#0,"""¿Incluso los más poderosos?<br>¿Puede manejar su cuerpo eso?"""
st_047010_0090#0,"""No necesitas preocuparte. Más importante aún, creo que me necesitabas?"""
st_047010_0100#0,"""Sí, tengo un informe. Sin embargo, es probable que no sea algo que quieras escuchar."""
st_047010_0110#0,"""Kohri Washinomiya parece haber regresado a sus sentidos. Ella se fue de nuestro lado."""
st_047010_0120#0,"""Además, Ophiel todavía no ha regresado. O eligió abandonarnos o..."""
st_047010_0130#0,"""...Quizás ahora, somos los únicos dos que quedamos."""
st_047010_0140#0,"""...Ya veo."""
st_047010_0150#0,"""Aratron. Deberías irte también. No tienes razón para quedarte aquí por más tiempo."""
st_047010_0160#0,"""Hoho. No te preocupes, Mother. Me quedaré a tu lado. No te dejaré sola. Te lo prometí, después de todo."""
st_047010_0170#0,"""Estar juntos así trae recuerdos. Cuando nos conocimos. Ese día vine a investigar la luna."""
st_047010_0180#0,"""Ese día, me mostraste nuevas posibilidades, y elegí seguirte. Nada ha cambiado. Los viejos como yo no cambian de opinión a menudo."""
st_047010_0190#0,"""Fuiste tú quien le mostró a este anciano las maravillosas posibilidades. Pase lo que pase, eso nunca cambiará, Mother."""
st_047010_0200#0,"""Incluso si termino haciendo algo \""Incorrecto\""?"""
st_047010_0210#0,"""Hoho. Yo fui quien te despertó. Usted, que dormía en la luna hace 12 años, cuando estaba involucrado en el desarrollo de este lugar."""
st_047010_0215#0,"""Debido a esto, tengo la obligación de ver lo que sucede con mis propios ojos."""
st_047010_0220#0,"""Esa es mi responsabilidad. Lo que buscas lograr, sea lo que sea, bueno o malo, estaré aquí."""
st_047010_0230#0,"""La historia está escrita por los vencedores y mostrará lo que es \""Correcto\""."""
st_047010_0240#0,"""Solo podemos actuar de acuerdo con nuestros deseos. Mi deseo es cuidar tu historia. Eso es<br>todo."""
st_047010_0250#0,"""Con tu corazón, con tu mente... Mother, haz lo que debes. Usaré mi poder para ese propósito."""
st_047010_0260#0,"""...Eres caprichoso como siempre."""
st_047010_0270#0,"""Hoho. Para mí, es un cumplido."""
st_047010_0280#0,"""La situación ha llegado a su fase final. De ahora en adelante, no puedo cometer ningún error."""
st_047010_0290#0,"""Para la evolución y el desarrollo de la humanidad, y para una nueva creación... Parece que debo actuar también."""
