st_041004_0001#0,"""A.P.241/3/22/10:30"""
st_041004_0010#0,"""<%me>. Hey, over here! Good morning, how are you?"""
st_041004_0020#0,"""Ah, I forgot to introduce myself! I'm Xiera, your personal operator! Nice to meet you!"""
st_041004_0030#0,"""I'm glad that you woke up without any problems."""
st_041004_0040#0,"""Do you feel strange anywhere? Signs of Darker Factor... Nope, all clean!"""
st_041004_0050#0,"""Hmm? That head tilt. Could it be that your memories are mixed up?"""
st_041004_0060#0,"""This has happened a lot. We've already received contact from the medical unit."""
st_041004_0070#0,"""I know you just woke up, but I, your personal operator, Xiera... Will fill you in on the current situation!"""
st_041004_0080#0,"""On A.P.238/2/20, you were enlisted, as ARKS, to complete a mission on planet Naberius."""
Title#0,"""Tutorial skip confirmation."""
Message#0,"""Would you like to skip this tutorial?"""
