st_043050_0001#0,"""A.D.2028/4/2/17:00"""
st_043050_0020#0,"""No parece que se haya realizado una búsqueda aquí... Espero que mi situación no se haya propagado por toda la escuela."""
st_043050_0030#0,"""Espera, ¿qué estoy diciendo? Eso es algo que necesito tratar más tarde. Por ahora, necesito ver a mi hermano mayor."""
st_043050_0040#0,"""¿Quién corre por el pasillo?"""
st_043050_0050#0,"""Oh, pero si no es la señorita Yasaka?"""
st_043050_0060#0,"""¡Qué- Líder de Dormitorio!"""
st_043050_0070#0,"""Sus palabras son bastante inapropiadas Señorita Yasaka. Escuché que ha estado ausente por deberes del Consejo Estudiantil, pero... ¿Qué haces aquí?"""
st_043050_0080#0,"""Eh- deberes del Consejo de Estudiantil? ¿Quién le dijo eso?"""
st_043050_0090#0,"""La señorita Washinomiya lo hizo. ¿Ella no está contigo en este momento?"""
st_043050_0100#0,"""Kohri lo hizo...?"""
st_043050_0110#0,"""Esto es problemático. Tu hermano mayor acababa de venir aquí, pero le dije que estabas fuera."""
st_043050_0120#0,"""¿Mi hermano vino aquí?"""
st_043050_0130#0,"""Sí, El vino antes. Él me pregunto por su paradero actual y yo le respondí con eso, pero..."""
st_043050_0140#0,"""Ah, está bien. Afortunadamente, tengo algunos asuntos con mi hermano mayor, voy a ir a verlo en su lugar. Por cierto, ¿dónde está?"""
st_043050_0150#0,"""Me dijo que se dirigía de vuelta al dormitorio de hombres. Bien, señorita Yasaka, me retiro."""
st_043050_0160#0,"""Muy bien..."""
st_043050_0170#0,"""Qué alivio..."""
st_043050_0180#0,"""¿Qu- una explosión?"""
st_043050_npc01#0,"""lider de Dormitorio"""
