st_044030_0001#0,"""A.P.241/4/10/12:00"""
st_044030_0010#0,"""¿Hm? Ah, <%me>. El lugar de la conferencia aún no ha sido decidido. ¿Puedes esperar un poco más?"""
st_044030_0020#0,"""1. Hitsugi debe ser muy importante para ti."""
st_044030_0030#0,"""2. ¿No estas siendo un poco estricto?"""
st_044030_0040#0,"""Bueno, sí... Ella es la única familia que me queda."""
st_044030_0050#0,"""Sé que fui duro con ella. Pero si no soy estricto, no lo conseguiremos."""
st_044030_0060#0,"""Nuestros padres murieron durante un accidente. Más exactamente, murieron durante el accidente para salvarnos a Hitsugi y a mí."""
st_044030_0070#0,"""En ese momento, se consideró un incidente bastante grande. Un gran desastre donde toda la tienda departamental se derrumbó... Los únicos supervivientes fueron Hitsugi y yo."""
st_044030_0080#0,"""Estaban diciendo cosas como [sobrevivientes milagrosos] y [El amor de los padres] y tal. Vi a numerosos parientes, que ni siquiera conocen nuestros rostros, empezando a llorar y a hablar por televisión. Nadie probablemente recuerda más, aunque..."""
st_044030_0090#0,"""...Bueno, esos detalles no son importantes ahora."""
st_044030_0100#0,"""Y, durante sus últimos momentos, les hice una promesa a mis padres."""
st_044030_0110#0,"""Que la protegería, no importara qué..."""
st_044030_0120#0,"""Durante ese incidente, desperté mis habilidades. Después, la Earth Guide vino, me examinó, y me uní."""
st_044030_0130#0,"""Para comenzar algo, necesitas dinero. En ese sentido, Earth Guide da un pago bastante bueno. Gracias a ellos, lo he tenido fácil."""
st_044030_0140#0,"""Y así, con el fin de investigar a Mother Cluster, me inscribí en esa escuela... La acádemia Tensei. Como resultado, Hitsugi me siguió allí."""
st_044030_0150#0,"""Hubiera estado bien si nos hubiéramos ido a la misma escuela, pero... Pensar que terminaría uniéndose a Mother Cluster... Ten la seguridad, de que estaba aterrorizado el día que me enteré."""
st_044030_0160#0,"""Si sólo hubiera tenido un poco más de fuerza, podría haberla sacado de Mother Cluster, por la fuerza si tuviera que hacerlo. Afortunadamente, usted llego y todo salió bien."""
st_044030_0170#0,"""Mientras ella permanezca aquí, debería estar a salvo."""
st_044030_0180#0,"""Los preparativos están completos. <%me>, Sígueme."""
