st_041900_0001#0,"""A.P.241/3/22/13:00"""
st_041900_0010#0,"""Okay, aquí está la esencia de las cosas:"""
st_041900_0020#0,"""Mientras estabas fuera de acción, la cadena de mando de ARKS pasó por una drástica reestructuración."""
st_041900_0030#0,"""En primer lugar, la Comandante... Ulc es una de las personas más grandes de ARKS. Theodore actúa como su asistente."""
st_041900_0040#0,"""El Concilio de los Seis se ha dividido en diferentes partes."""
st_041900_0050#0,"""Comandante de la División de Combate, Huey. Diputado, 3ra generación Claris Claes."""
st_041900_0060#0,"""Comandante del Departamento de Asuntos Generales, María. Diputado Sara"""
st_041900_0070#0,"""Comandante de la División de Instructores, Regius. Diputado, zeno"""
st_041900_0080#0,"""Y luego, cuando hay muchos problemas, depende del Comandante de la División de Inteligencia, Casra."""
st_041900_0090#0,"""La toma de decisiones que involucra la política general de ARKS será discutida a fondo entre el Jefe de Departamento y el Primer Comandante."""
st_041900_0100#0,"""Después de configurar esto, nuestro administrador de embarcaciones, Xiao, ha regresado a Mothership para concentrarse en el cálculo."""
st_041900_0110#0,"""Así es, entramos en la posición de Xiao para administrar la nave."""
st_041900_0120#0,"""A decir verdad, estoy sorprendida!, ¡Han pasado dos años desde que nací, y ya soy un adulto tanto en mi mente como en mi cuerpo! Jeje"""
st_041900_0130#0,"""Por cierto, escuché de Xiao que el comandante Ulc tuvo una parte en la formación de mi personalidad."""
st_041900_0140#0,"""Además, dentro de ARKS, hay un título especial más. Se llama \""El Guardian\""."""
st_041900_0150#0,"""Sin pertenecer a ningún departamento, pueden actuar por sus propios caprichos. ARKS \"" único \"" presencia, realmente."""
st_041900_0160#0,"""Actualmente hay dos Guardianes: ¡Tú y Matoi!"""
st_041900_0170#0,"""No solo eso, sino que soy la operadora personal del Guardian, <%me>."""
st_041900_0180#0,"""Ese es el final de la explicación. Estoy deseando trabajar contigo."""
