st_044040_0001#0,"""A.P.241/4/10/12:00"""
st_044040_0010#0,"""Humph, humph! Estúpido, estúpido, estúpido hermano mayor! Sólo... ¡Ni siquiera sabe cómo me siento!"""
st_044040_0020#0,"""¡Lo sé!, ¡Lo sé, aunque nadie me lo diga! Sé... Más que nadie, que estoy perdida en lo que debo hacer!"""
st_044040_0030#0,"""¡Maldición! Me estoy poniendo cada vez más y más enojada cuanto más trato de enfriar mi cabeza. Como pensé, hermano mayor, ¡Eres tan ESTÚPIDO!"""
st_044040_0040#0,"""¿Qué hay de malo en no tener un motivo? Eso es algo que encuentras en el camino, ¿Cierto? ¡Ahora, Aru, di algo también!"""
st_044040_0050#0,"""¿Q-Qué?... ¿Qué se supone que diga?"""
st_044040_0060#0,"""¡Sólo di algo!"""
st_044040_0070#0,"""...Yo-yo quiero ser más grande!"""
st_044040_0080#0,"""¡Eso es sólo un deseo tuyo!"""
st_044040_0090#0,"""ふふっ。"""
st_044040_0100#0,"""Oh, lo siento mucho! ¿Fui demasiado ruidosa?...por supuesto que lo era."""
st_044040_0110#0,"""No, no me importa. Estaba siguiendo los photons de un conocido y terminé aquí."""
st_044040_0120#0,"""Y luego oí a una persona gritando algo interesante así que vine a comprobarlo.<br>Lo siento por interrumpirte, no dudes en continuar."""
st_044040_0130#0,"""Oh no, no quería gritar... Bueno, supongo que quiero gritar, pero..."""
st_044040_0140#0,"""...Oye, tú también eres un ARKS, ¿Verdad?"""
st_044040_0150#0,"""Sí, mi nombre es Matoi. No te he visto antes, ¿Tu eres?..."""
st_044040_0160#0,"""Soy Hitsugi, y este aquí es Aru y... Estamos aquí debido a algunas circunstancias extrañas. Encantada de conocerte, Sra. Matoi."""
st_044040_0170#0,"""Hah, no hay necesidad de ser tan formal, Hitsugi."""
st_044040_0180#0,"""Con eso, Hitsugi, ¿Estás bien? Parece que hay algo en tu mente."""
st_044040_0190#0,"""Uhm, no... Bueno... Algo así."""
st_044040_0200#0,"""Ese estallido de hace un momento... Se trataba de algo que no podías soportar, ¿Verdad? puedes hablar conmigo, si necesitas ayuda."""
st_044040_0210#0,"""...¿Por qué ir tan lejos por mí?"""
st_044040_0220#0,"""Porque también he tratado de ocultar cosas que me molestan. Me regañan a menudo, así que entiendo cómo te sientes."""
st_044040_0225#0,"""Me pregunto por qué... Está es nuestra primera reunión, pero siento que puedo decirte algo..."""
st_044040_0230#0,"""Bien, Matoi... ¿Puedo preguntarte algo?"""
st_044040_0240#0,"""Sí, no dudes en preguntarme lo que quieras. Me encanta hablar con otras personas."""
st_044040_0250#0,"""¿Por qué peleas?, ¿Cuál es tu motivación?"""
st_044040_0260#0,"""Una razón para pelear, ¿Eh?... ¿Por qué preguntas?"""
st_044040_0270#0,"""Alguien me dijo: No tienes razón para pelear. Me enojé mucho, pero cuando lo pensé... Realmente no tenía una razón. Eso es raro... ¿Verdad?"""
st_044040_0280#0,"""...Hm, eso es extraño."""
st_044040_0290#0,"""¡Oh no!, No me refería a ti. Simplemente... Me hizo sentir nostálgica. Como si estuviera mirando a mi yo pasado."""
st_044040_0300#0,"""¿Tu yo pasado?..."""
st_044040_0310#0,"""Hubo un tiempo en que perdí la razón de pelear también. Yo estaba siguiendo órdenes sin un propósito, actuando de acuerdo a lo que me dijieran que hiciera."""
st_044040_0320#0,"""Yo soy igual... Sólo estaba siguiendo las órdenes de Mother."""
st_044040_0330#0,"""Pero eso no es diferente de no pensar por ti mismo. Así que... Entiendo lo que mi hermano mayor quería decir."""
st_044040_0340#0,"""¿Con qué propósito uso mi poder?..."""
st_044040_0350#0,"""Lo que es más importante es lo que quieres lograr. Si la respuesta es quiero proteger... Creo que esa es una razón que sólo tuvistes en este momento, Hitsugi."""
st_044040_0360#0,"""Lo que quiero lograr... Si fuera tan fácil, ya sabría..."""
st_044040_0370#0,"""Entonces, ¿Por qué no tratas de dar un paso a la vez? Sólo haz lo que quieras hacer ahora."""
st_044040_0380#0,"""Lo que quiero hacer..."""
st_044040_0390#0,"""Sí. En lugar de dejar que otros decidan por ti, decide esto por ti misma. Ese es el primer paso."""
st_044040_0400#0,"""...Creo que entiendo algo."""
st_044040_0410#0,"""Sí, Hitsugi, ¿De qué estás tan confundida y perdida? No importa lo que digan, quiero saber."""
st_044040_0420#0,"""Quiero saber lo que Mother está tratando de hacer. Quiero saber por qué Aru es el blanco. Quiero saber... Y luego decidir lo que quiero hacer!"""
st_044040_0430#0,"""¡Gracias, Matoi! ¡Creo que estoy empezando a entender gracias a tu ayuda!"""
st_044040_0440#0,"""Aru, ve y esperame con Xiera. ¡Estare ahi pronto!"""
st_044040_0450#0,"""Fufu, qué chica tan enérgica."""
st_044040_0460#0,"""Aru, ¿Verdad? Vayamos de camino hacia Xiera. Probablemente me llame pronto."""
st_044040_0470#0,"""Hermana grande Matoi... ¿Nos hemos conocido en otro lugar antes?"""
st_044040_0480#0,"""No, creo que es la primera vez. Pero de alguna manera se siente... Nostálgico. ¿Me pregunto porque?"""
