name01#0,"""？？？"""
name02#0,"""？？？"""
un_032050_0001#0,"""A.P.239/1/24"""
un_032050_0010#0,"""おっ、あんたか。<br>今日はあのおっかないねーちゃんは<br>一緒やないんやな。"""
un_032050_0020#0,"""誰がおっかないねーちゃんだって？"""
un_032050_0030#0,"""げ、ねーちゃんおったんかい！"""
un_032050_0040#0,"""まったく、人が聞いてないと思って<br>好き勝手言ってくれるわね。"""
un_032050_0050#0,"""……あれ？<br>なんやねーちゃん、今日は大人しいな。<br>前やったらがーっと攻撃してきたやろ。"""
un_032050_0060#0,"""しばらく見いひんうちに<br>服も変えて……どないしたん？"""
un_032050_0070#0,"""ああ、この格好？<br>ゼノが戻ってきたから<br>もうあたしが無理する必要ないし。"""
un_032050_0080#0,"""ハンターも結構楽しかったけど<br>あたしはやっぱり、フォースが<br>一番しっくりくるわね。"""
un_032050_0090#0,"""んー、まあ似合ってはいるけど<br>……なーんか、物足りん感じやなあ。"""
un_032050_0100#0,"""物足りないって、何がよ。"""
un_032050_0110#0,"""こう、ねーちゃんの内に秘められた<br>凶暴さというか、おっかなさというか<br>そういうものを感じさせる要素が……"""
un_032050_0120#0,"""ってうわっ、あぶなっ！"""
un_032050_0130#0,"""ちっ、避けたか。"""
un_032050_0140#0,"""け、結局やっとることは<br>前と何も変わっとらんやないかい！"""
un_032050_0150#0,"""恋人帰ってきてくれたんなら<br>少しぐらいおしとやかになっとけ！"""
un_032050_0160#0,"""こ、恋人じゃないわよっ！"""
un_032050_0170#0,"""まだんなこと言っとるんかい。"""
linewindow001#0,"""エコー（EP3）をパートナーとして呼べるようになりました。"""
