st_042210_0001#0,"""A.D.2028/3/30/14:00"""
st_042210_0010#0,"""…그만두지. 더 이상 싸워 봤자 의미 없어.<br>이렇게 이레귤러가 많으면<br>손익분기점을 밑돌게 되거든."""
st_042210_0020#0,"""이렇게까지 하고선 도망칠 생각이야!?"""
st_042210_0030#0,"""바로 그 말대로야, 아가씨.<br>내가 하는 건 비즈니스야.<br>때로는 깔끔하게 손을 뗄 용기도 필요하다고."""
st_042210_0040#0,"""오늘은 물러나지.<br>하지만 두 사람의 데이터는 기억해 뒀어.<br>야사카 히츠기, 그리고 <%me>"""
st_042210_0050#0,"""다음에 만날 땐… 마더도<br>비즈니스도 상관없이 짓밟아주마.<br>망설임도 배려도 일절 없이 말이야."""
st_042210_0060#0,"""너무 쫓으면 위험해"""
st_042210_0070#0,"""그보다 중요한 일이 있어"""
st_042210_0080#0,"""…그렇, 지.<br>무리하면 무슨 일이 있을지 모르니까."""
st_042210_0090#0,"""…!<br>코오리…!"""
st_042210_0100#0,"""…히츠기, 거짓말이지.<br>히츠기, 우리를 배신했다는 거<br>분명 거짓말이지."""
st_042210_0110#0,"""나는 히츠기를 믿고 있어.<br>히츠기를 의심한 적은 없어.<br>그치만… 그치만…!"""
st_042210_0120#0,"""코오리… 나는, 배신 같은 거…"""
st_042210_0130#0,"""그럼 어째서! 어째서 마더가<br>하는 말을 거스르는 거야! 어째서…!<br>어째서야, 히츠기…!"""
st_042210_0140#0,"""돌아와 줘, 히츠기!<br>이쪽으로 와서 내 손을 잡고<br>내 곁에… 함께 있어 줘…!"""
st_042210_0150#0,"""…코오리.<br>미안해, 난 이제 돌아갈 수 없어."""
st_042210_0160#0,"""읏!!"""
st_042210_0170#0,"""뭐가 옳고, 뭐가 그른지<br>내 눈으로, 내 마음으로 정하고 싶으니까…<br>나는 <%me> 쪽을 택할 거야."""
st_042210_0180#0,"""…잠깐.<br>기다려, 히츠기!"""
st_042210_0190#0,"""미안, 코오리… 정말로 미안해."""
st_042210_0200#0,"""기다려, 히츠기!!<br>히츠기이이이이!!!"""
st_042210_0210#0,"""흑… 흐윽… 흑…<br>히츠기, 히츠기…<br>어째서, 어째서…!"""
st_042210_0220#0,"""계속 함께 있자고 약속했는데…<br>어째서, 히츠기… 어째서…!"""
st_042210_0230#0,"""와시노미야 코오리.<br>왜 울고 있지."""
st_042210_0240#0,"""에…"""
st_042210_0250#0,"""빼앗긴 것을 한탄한다면…<br>잃어버린 것을 슬퍼한다면…<br>손을 굳게 쥐고, 굳은 의지를 품어라."""
st_042210_0260#0,"""그 손에 친구의 온기를<br>되찾고 싶다면 말이지."""
st_042210_0270#0,"""…히츠기."""
st_042210_0280#0,"""네 소망을, 난 알고 있다."""
skit01#0,"""-Illusion Dimension-"""
skit02#0,"""환창의 현실"""
