st_042130_0001#0,"""A.D.2028/3/30/12:30"""
st_042130_0010#0,"""……어?<br>여긴 내 방? 돌아와버렸어?<br>……왜, 왜지!? 어째서!?"""
st_042130_0020#0,"""……에테르 인프라에서 강제절단!?<br>에러코드 올림피아라니…… 뭐야 그게……"""
st_042130_0030#0,"""휴대전화도 안돼……<br>이 주변의 에테르 인프라가 끊겨있어?<br>……무슨 일이 일어나고 있는 거야, 지금!?"""
st_042130_0040#0,"""누, 누나!"""
st_042130_0050#0,"""이건…… 저번의 그 괴물……!?"""
st_042130_0060#0,"""알, 도망치자!"""
st_042130_0070#0,"""이렇게 괴물이 잔뜩……<br>무슨 일이야 이게, 어떻게 된 거야……!<br>……무슨 일이 일어나고 있는 거냐고!"""
st_042130_0080#0,"""히츠기, 이쪽이야."""
st_042130_0090#0,"""코오리!?<br>다행이야, 코오리……! 무사해서……!"""
st_042130_0100#0,"""코오리도 저 괴물들 보이지!<br>저게 뭔지 조사할 수 있어?<br>난 지금 에테르 인프라에 안 들어가져서……"""
st_042130_0110#0,"""……히츠기, 얘기는 나중에.<br>일단 밖으로 나가자."""
st_042130_0120#0,"""에테르는 대기중에 존재하는 입자일 터.<br>그걸 쓸 수 없게 된다는 게 어찌된 일이지.<br>대체 무슨 일이 일어나고 있는 거야……!"""
st_042130_0130#0,"""……괜찮아."""
st_042130_0140#0,"""코오리?"""
st_042130_0150#0,"""……괜찮아, 히츠기.<br>아무 걱정 안해도 돼. 걱정하지 않아도 되니까.<br>나를 믿고 맡겨줘……"""
