name01#0,"""？？？"""
name02#0,"""？？？"""
un_034050_0010#0,"""<%me>！<br>いいところに！<br>姐さん見てないか！"""
un_034050_0020#0,"""……よし<br>ここには居ないっぽいな！<br>おいエコー、こっちなら……"""
un_034050_0030#0,"""……ぜ、ゼノ、ゼノ！<br>上、上っ！"""
un_034050_0040#0,"""上……？<br>ってうわったあっ！？"""
un_034050_0050#0,"""ふむ、威力は申し分なし。<br>一度で壊れないあたりも<br>なかなかの調整だ。"""
un_034050_0060#0,"""ジグもやる気出せば<br>なかなかやるじゃないか。<br>なあ、そう思わないかい、ゼノ坊。"""
un_034050_0070#0,"""こっ、殺す気か！\u3000姐さん！"""
un_034050_0080#0,"""大丈夫、ラビュリスの出力は落ちてる。<br>一撃じゃ死にゃしないよ。"""
un_034050_0090#0,"""……まず殺意を否定してくれよ。"""
un_034050_0100#0,"""それよりゼノ坊。<br>あんた最近ずいぶん<br>腑抜けてるらしいじゃないか。"""
un_034050_0110#0,"""師としては、ここらで一度<br>喝を入れてやらなきゃ、と思ってね。"""
un_034050_0120#0,"""嘘つけ。単に新生ラビュリスを<br>試してみたいだけだろうが！"""
un_034050_0130#0,"""おや、よくわかってるじゃないか。<br>だったら取り繕う必要もないね。"""
un_034050_0140#0,"""元から取り繕っても<br>いなかった気がするんだけど……"""
un_034050_0150#0,"""ぴーちくぱーちくうるさいね。<br>いいから試運転に付き合いな。"""
un_034050_0160#0,"""そっちにだってナナキがあるだろ？<br>それに二対一にしてやってるんだ。<br>破格の条件じゃないか。"""
un_034050_0170#0,"""え……あたし頭数に入ってるの！？"""
un_034050_0180#0,"""おっと、アンタの参加はダメだよ。<br>流石に三対一になると分が悪い。<br>一人には逃げられちゃうからね。"""
un_034050_0190#0,"""二人相手なら逃がす気なし！？<br>ちょっとゼノ、冗談じゃすまなさそうな<br>雰囲気なんだけど！"""
un_034050_0200#0,"""いいかエコー、こういうときの<br>姐さんに何を言っても無駄だ。<br>こういうときは……"""
un_034050_0210#0,"""こういうときは……？"""
un_034050_0220#0,"""一目散に逃げる！"""
un_034050_0230#0,"""一目散にって……<br>ちょ、ちょっとゼノ、待ってよっ！"""
un_034050_0240#0,"""……いいねえ、鬼ごっこかい。<br>そういう趣向、アタシは好きだ、よっ！"""
