name01#0,"""？？？"""
name02#0,"""？？？"""
st_030100_0001#0,"""A.P.239/1/7/10:00"""
st_030100_0010#0,"""<%me>！<br>ひさしぶりだね！"""
st_030100_0020#0,"""あなたもずっと忙しそうだったし<br>わたしもアークス特例許可のため<br>あちこち動いてたから……"""
st_030100_0030#0,"""……言うほどでもないのかも<br>しれないけど、うん、嬉しいな。"""
st_030100_0040#0,"""<%me>？<br>もしかして、わたしのこと<br>忘れちゃったりしてないよね？"""
st_030100_0050#0,"""わたし、マトイだよ？<br>マ・ト・イ。わかるよね？<br>覚えてるよね？"""
st_030100_0060#0,"""１．大丈夫だよ、マトイ"""
st_030100_0070#0,"""２．服、変えたんだね"""
st_030100_0080#0,"""ふふっ、こうして名前を<br>呼んでもらうのも、ひさびさ。"""
st_030100_0090#0,"""あ、うん。<br>気分転換というか<br>意思表明というか……"""
st_030100_0100#0,"""わたし、ついにアークスになれるの。<br>ずーっとシャオくんにお願いしてた<br>特例許可がようやく下りるって！"""
st_030100_0110#0,"""これであなたの隣に立って<br>お手伝いができる……！<br>これからはわたしも頑張るからね！"""
st_030100_0120#0,"""今日はそのための呼び出し！<br>そうだよね、シャオくん！"""
st_030100_0130#0,"""アークスの管理者として<br>わたしに許可をくれるんだよね！"""
st_030100_0140#0,"""気合十分のところ申し訳ないけど<br>特例許可をあげる前に<br>最後の座学があるよ、マトイ。"""
st_030100_0150#0,"""えっ、座学？<br>……わたし、座学嫌い。"""
st_030100_0160#0,"""まあまあ、そう言わずに。<br><%me>も<br>一緒に聞いてくれるからさ。"""
st_030100_0170#0,"""じゃあ聞く。"""
st_030100_0180#0,"""……ほんとわかりやすいね、君。"""
st_030100_0190#0,"""さて、座学といっても<br>そんなにきちんとしたものじゃない。"""
st_030100_0200#0,"""現在のアークスを取り巻く状況を<br>かいつまんで説明するだけだ。"""
st_030100_0210#0,"""細かい歴史や経緯は省いていくよ。<br>そういうのに興味があったら<br>別途ぼくに聞いてほしい。"""
st_030100_0220#0,"""はーい。"""
st_030100_0230#0,"""……不安になる応答だね。<br>ええっと、まずはアークスについて。"""
st_030100_0240#0,"""……アークスは、ルーサーの<br>傀儡だった状態からは脱却した。"""
st_030100_0250#0,"""そのかわり、シオンという存在を<br>失ってはしまったけど……<br>過ぎたことを気にしても仕方がない。"""
st_030100_0260#0,"""そんなシオンの消失から、半年。<br>アークスの立て直しに全力を注いで<br>ようやく軌道に乗ったってところだ。"""
st_030100_0270#0,"""半年前「今後はぼくが管理管制を<br>行っていくから」って話をした時なんか<br>それこそ大騒ぎだったのにさ。"""
st_030100_0280#0,"""今じゃみーんな、ぼくがいるのが<br>当たり前みたいに振る舞うからね。<br>……何事も慣れだよ、本当に。"""
st_030100_0290#0,"""……慣れといえば<br>このあたりの様子も少し<br>見慣れない感じになったよね。"""
st_030100_0300#0,"""ああ、全部ウルクのしわざだよ。<br>「アークスを変える気なら<br>まずは見た目から！」ってね。"""
st_030100_0310#0,"""「ゲートエリアも変えてみたよ！」とか<br>意気揚々と語ってたし<br>あとで、回ってみるといいよ。"""
