ReturnText#0,"""Volver"""
ItemDetails#0,"""Informacion del objeto"""
PreviewTitle#0,"""Preview"""
Close#0,"""Cerrar"""
PartnerCustom#0,"""Perzonalizar Partner Armamento"""
Weapon#0,"""Armas"""
Back#0,"""Back unit"""
Arm#0,"""Arm unit"""
Leg#0,"""Leg unit"""
Costume#0,"""Trajes"""
BodyParts#0,"""Partes del cuerpo"""
ArmParts#0,"""Partes de los brazos"""
LegParts#0,"""Partes de las piernas"""
WeaponAvatar#0,"""Weapon Camo"""
PetEgg#0,"""Cambio de huevo"""
ItemPacTitle#0,"""Lista de objetos utilizables"""
PartnerEquipInfo#0,"""Sobre el equipo"""
Delete#0,"""Quitar"""
PresentEquipment#0,"""Equipo actual"""
SwitchVita#0,"""<pict Sign_TRIANGLE>Switch"""
LeaveMessage#0,"""サポートパートナーに席を外させ、<br>一時的に部屋にいない状態にできます。<br><br>「サポートパートナーを呼び出す」を選ぶと<br>ふたたび呼び戻すことができます。<br><br>席を外させますか？"""
LeaveMessage2#0,"""席を外させました。"""
ReceiptMessage#0,"""Recibidos los siguientes objetos de<br>$(0):"""
GetExpTitle#0,"""Get EXP"""
GetExp#0,"""EXP gained from search"""
Exp#0,"""EXP"""
Level#0,"""Nv."""
NextLevel#0,"""Al siguiente Nv."""
QuestTitle#0,"""Search results"""
QuestOrder#0,"""手伝ったオーダー"""
ItemTitle#0,"""Objetos recibidos"""
Success#0,"""Exito"""
Failure#0,"""Fallo"""
Top_Title#0,"""Support Partner Menu"""
Explain_Top#0,"""<c f0df60>Puede emitir una variedad de ordenes a su Support Partner.<c>"""
Explain_Order#0,"""<c f0df60>Su Partner le puede ayudar con las ordenes que ha aceptado. Usted puede elegir un maximo de <c ff4f3f>$(0)<c f0df60> ordenes.<c>"""
Explain_OrderCancel#0,"""<c f0df60>Todas las busquedas activadas seran canceladas.<c>"""
Explain_Status#0,"""<c f0df60>Comprobar el estado del armamento de su Partner. <c>"""
Explain_SubClass#0,"""<c f0df60>Puede cambiar la subclase de su support partner.<c>"""
Explain_Talk#0,"""<c f0df60>Hablar con su support partner.<c>"""
Explain_Equip#0,"""<c f0df60>Cambiar el armamento. Al equipar ciertos tipos de armas, <c ff4f3f>Puede cambiar la clase de su partner.<c f0df60><c>"""
