name01#0,"""？？？"""
name02#0,"""？？？"""
st_010440_0010#0,"""これは……<br>龍族の死体だったもの、かな。<br>ひどいな、原形をとどめていない。"""
st_010440_0020#0,"""気持ち悪い……<br>先生、よくそれをさわれますね。<br>うっ、うええっ……"""
st_010440_0030#0,"""助手を名乗るのならわかりたまえ。<br>私は生きるものの研究をするのが<br>好きなのだ。"""
st_010440_0040#0,"""終わったものに興味は無い。<br>これはただの物だ<br>さわれない道理がない。"""
st_010440_0050#0,"""どれ、内臓は、っと……"""
st_010440_0060#0,"""うわっ、うわわっ……うわぁ……"""
st_010440_0070#0,"""……ライトくん、うるさいよ。<br>興味あるのかないのか<br>スタンスをはっきりさせたまえ。"""
st_010440_0080#0,"""……やはり、予想通りか。"""
st_010440_0090#0,"""っと、すまないね<br><%me>くん。<br>一人で納得していた。"""
st_010440_0100#0,"""簡易的にだが、内部組織を調べた。<br>間違いなくダーカーの侵食がある<br>おそらく、体内に蓄積したものだ。"""
st_010440_0110#0,"""フォトンでない力で倒しても<br>残りカスが…………<br>いや、この話はしたことがあるか？"""
st_010440_0120#0,"""……まあ、いいか。簡単に言えば<br>塵も積もれば山になってしまう<br>ということだよ。"""
st_010440_0130#0,"""幸か不幸か、組織片は回収できた。<br>これで研究は進むと思う。"""
st_010440_0140#0,"""だが、根本的なところは<br>龍族と話ができなければ<br>解決しないだろうな……"""
st_010440_0150#0,"""A.P.238/3/19/12:40"""
