name01#0,"""？？？"""
name02#0,"""？？？"""
st_020120_0001#0,"""A.P.238/5/25/12:00"""
st_020120_0010#0,"""……ああ。<br><%me>さん。<br>お久しぶりです。"""
st_020120_0020#0,"""これでも完全に隠行してるんですが……<br>やはりあなたは気付きますね。"""
st_020120_0030#0,"""……？\u3000どうしたんだい<br><%me>くん。<br>虚空に向かって話しかけて……"""
st_020120_0040#0,"""ほら、あれが正しい反応ですよ。<br>任務中ではなかったので<br>別に構いませんけど……"""
st_020120_0050#0,"""キミは、暴走龍のときの……！<br>今のは気配遮断……？<br>いや、そんなレベルじゃない……"""
st_020120_0060#0,"""フォトンを喰わせ、その身を隠す。<br>創世器……透刃マイの先天能力か！"""
st_020120_0070#0,"""……ずいぶんとお詳しいんですね。"""
st_020120_0080#0,"""キミこそ、わかっているのか？<br>使い続ければ続けるほど、無尽蔵に<br>フォトンを喰らい続けるそれのことを！"""
st_020120_0090#0,"""……説教は無用です。<br>こうでもしないと生き残れない世界で<br>生きてきたんですから。"""
st_020120_0100#0,"""もちろん、ただで死ぬ気もありません。<br>わたしはあいつと<br>そう約束したんだから……"""
st_020120_0110#0,"""……でも、未熟ですね、わたし。<br>割り切ったはずなのに<br>気付くとここに来てしまう……"""
st_020120_0120#0,"""ハドレッドがまだ<br>ここにいるんじゃないか、って……"""
st_020120_0130#0,"""……龍族は、肉体が死んでも<br>意識……魂は死なずに残ると聞いた。<br>キミの感覚は間違いとも言い切れない。"""
st_020120_0140#0,"""……！<br>じゃあ、ハドレッドは……！"""
st_020120_0150#0,"""だが、それはあくまで龍族の話。<br>アークスによって造られた<br>造龍に適応されるかは、わからない。"""
st_020120_0160#0,"""……先程のマイの件もそうですが<br>随分詳しいんですね、貴方は。"""
st_020120_0170#0,"""ああ、当然だ。<br>ハドレッド……造龍の誕生には<br>私の研究も利用されているのだからな。"""
st_020120_0180#0,"""……どういうことか<br>説明してもらえますか。"""
st_020120_0190#0,"""わかっている。もちろんだ。<br>キミたちには聞く権利がある。"""
st_020120_0200#0,"""状況が状況だ。落ち着いてとは<br>いかないが、道中で良ければ話すよ。<br>私の知ること、全てをね。"""
st_020120_0210#0,"""……わかりました。<br><%me>さんの<br>連れでもありますし、信用します。"""
st_020120_0220#0,"""ただし、返答次第では……"""
st_020120_0230#0,"""ああ、私だって研究者だ。<br>恨まれることも命を狙われることも<br>最初から、覚悟の上さ。"""
