name01#0,"""？？？"""
name02#0,"""？？？"""
st_035030_0001#0,"""A.P.???/?/?/??:??"""
st_035030_0010#0,"""<%me>……<br>……ここは？"""
st_035030_0020#0,"""……これはこれは、ずいぶんと<br>懐かしい顔があるじゃないか。"""
st_035030_0030#0,"""その声は……！"""
st_035030_0040#0,"""まさか、こんな場所で会うとは<br>奇遇……とでも言えば良いのかな？"""
st_035030_0050#0,"""……ルーサー！"""
st_035030_0060#0,"""おっと、やめてくれないかな。<br>こんな所に来てまで<br>君たちと戦うつもりはないよ。"""
st_035030_0070#0,"""１．……ここはどこだ？"""
st_035030_0080#0,"""２．……なぜ生きている？"""
st_035030_0090#0,"""聞かずとも、わかっているのだろう？<br>ここは【双子】の腹の中。<br>かのダークファルスの内的宇宙。"""
st_035030_0100#0,"""僕も君たちも、喰われたんだよ。<br>ダークファルス【双子】にね。"""
st_035030_0110#0,"""ははっ、おかしな問いかけだ。<br>この状況を生きていると言えるのかな？"""
st_035030_0120#0,"""ここは【双子】の内的宇宙。<br>僕も君たちも、ばくりと喰われ<br>あわれ腹の中というわけさ。"""
st_035030_0130#0,"""とはいえ、僕は特に不満もないよ。<br>ダークファルスの中に入る体験なんて<br>そうそう出来るものじゃない。"""
st_035030_0140#0,"""慣れてしまえば<br>なかなかどうして、楽しいよ？"""
st_035030_0150#0,"""それに僕はもう外に興味はない。<br>シオンのいない……全知のない世界に<br>興味なんてない。"""
st_035030_0160#0,"""わかるかな、お嬢さん。<br>君たちと敵対する理由はもうないんだ。<br>……だから、武器を下げてくれるかな？"""
st_035030_0170#0,"""ありがとう。<br>それじゃあ、武器はしまわずに<br>僕に付いてくるといい。"""
st_035030_0180#0,"""少々物騒ではあるが<br>なかなか面白い場所だよ、ここは。<br>折角だから、案内してあげよう。"""
skit01#0,"""-Best Worst Last Toys-"""
skit02#0,"""出来損ないの最高傑作"""
