name01#0,"""？？？"""
name02#0,"""？？？"""
ra_010240_0010#0,"""あァ？\u3000オマエか……<br>今オマエに用はねェんだよ。<br>あの仮面野郎は何処だ、アイツを出せ。"""
ra_010240_0020#0,"""といっても、オマエは何も<br>知らないんだったっけなァ？"""
ra_010240_0030#0,"""因縁つけられた相手の事を知らねェ<br>因縁つけられる理由も知らねェとか<br>オモシロすぎんだろ、あァ？"""
ra_010240_0040#0,"""……<%me>様<br>何か、隠していませんか？<br>無意味な黙秘は身を滅ぼしますよ。"""
ra_010240_0050#0,"""やめろやめろ！\u3000無駄だシーナ！<br>ソイツを喰うには、まだ早ェ！"""
ra_010240_0060#0,"""……しかし、先日の状況を鑑みるに<br>とうてい無関係とは思えません。<br>尋問して吐かせたほうが……"""
ra_010240_0070#0,"""んん？\u3000なんだシーナ？<br>テメェ、俺に逆らうのか？"""
ra_010240_0080#0,"""い、いえ！<br>…………申し訳ありません。<br>差し出がましい言葉でした。"""
ra_010240_0090#0,"""オマエは好きなように踊っとけ。<br>美味しくなったら、食べてやるよ。"""
ra_010240_0100#0,"""……それでは<br><%me>様。<br>失礼いたします。"""
ra_010240_0110#0,"""A.P.238/3/4"""
