HELLO#0,"""Oh. Was ist es, das du willst?"""
HELLO_FAV4#0,"""Oh. Was ist es, das du willst?"""
HELLO_FAV3#0,"""Oh. Was ist es, das du willst?"""
HELLO_FAV2#0,"""Oh. Was ist es, das du willst?"""
HELLO_FAV1#0,"""Oh. Was ist es, das du willst?"""
HELLO_FAV0#0,"""Oh. Was ist es, das du willst?"""
Q0#0,"""Oh. Was ist es, das du willst?"""
GOODBYE#0,"""Wirst du schon wieder gehen?"""
GOODBYE_FAV4#0,"""Wirst du schon wieder gehen?"""
GOODBYE_FAV3#0,"""Wirst du schon wieder gehen?"""
GOODBYE_FAV2#0,"""Wirst du schon wieder gehen?"""
GOODBYE_FAV1#0,"""Wirst du schon wieder gehen?"""
GOODBYE_FAV0#0,"""Wirst du schon wieder gehen?"""
00_01#0,"""Option 1"""
00_02#0,"""選択肢その２"""
TALK_ST#0,"""Ansprechen"""
C_ORDER_ST#0,"""Details anhören"""
