st_064120_0001#0,"""A.P.242/3/25/15:00"""
st_064120_0010#0,"""……숨을 거두었군요, 바루나."""
st_064120_0020#0,"""변변치 못한 결과라며<br>한탄할지도 모르겠군요."""
st_064120_0030#0,"""하지만 마음 쓸 필요는 없습니다.<br>결국<br>저 혼자면 충분하니까요."""
st_064120_0040#0,"""맞설 병기를 개발하고, 힘을 가둘 결계를 펼치고.<br>여기까지 온갖 수를 쓴 아크스의<br>질긴 집념에는 감탄이 나오는군요."""
st_064120_0050#0,"""그 노력에 경의를 표해<br>결전으로 끝을 내 드리죠.<br>이 세계를. 이 우주를. 이 기록을."""
st_064120_0060#0,"""저는 종말의 여신 시바.<br>우주의 기록을 끝내는 존재.<br>이는 곧 모든 포톤을 없앤다는 뜻입니다."""
st_064120_0070#0,"""뜻이 같았기에<br>저와 당신이 함께 있는 것이겠지요."""
st_064120_0075#0,"""……【심원의 어둠】이여."""
skit01#0,"""The Savior Comes Again"""
skit02#0,"""다시 내려선 이방의 땅"""
