a1#0,"""특정 클라이언트 오더 클리어"""
a2#0,"""특정 클라이언트 오더 클리어"""
a3#0,"""슈퍼 하드 수주 허가증 소지"""
a4#0,"""슈퍼 하드 수주 허가증 소지"""
a5#0,"""슈퍼 하드 수주 허가증 소지"""
Title#0,"""화이트데이는 정신없어2020"""
Explanation#0,"""행성 암두스키아 괴세 구역의<br>화이트데이 행사장 주변에서<br>다수의 흉포한 에너미가 갑자기 출현해서<br>빠르게 접근 한다는 보고가 들어왔다.<br>준비 중인 인원에게 피해가 가지 않도록<br>아크스 각 대원은 준비가 되는대로 출격해서<br>회장 주변의 안전을 확보하라.<br>――――――――――――――――――――<br>クリア可能回数/$(0)回<br>실패 조건/제한시간 경과"""
NpcComMsg1#0,"""곧 전송을 시작합니다.<br>이번 목적은 괴세구역에 출현한<br>다수의 에너미 격퇴입니다."""
NpcComMsg2#0,"""확인된 에너미의 반응은<br>행사장에 계속 접근중<br>빠른 대응이 요구됩니다."""
NpcComMsg3#0,"""회장 주변에 먼저 간 아크스 일행은<br>이미 교전 중입니다.<br>협력해서 사태 진압을 부탁드립니다!"""
SimpleExplanation#0,"""최심부를 향하라!"""
