st_064020_0001#0,"""A.P.242/3/22/19:30"""
st_064020_0010#0,"""ふっ！"""
st_064020_0015#0,"""キュー！"""
st_064020_0060#0,"""Ahí!"""
st_064020_0030#0,"""ちいっ！"""
st_064020_0100#0,"""No pensé que algo así sucedería en el momento en que viniera a ver a la Tierra."""
st_064020_0110#0,"""Es toda una reunión, ¿No?"""
st_064020_0020#0,"""はっ！"""
st_064020_0070#0,"""くっ！"""
st_064020_0040#0,"""¡Ve!"""
st_064020_0050#0,"""キュキュー！"""
st_064020_0090#0,"""¡Toma esto!"""
st_064020_0120#0,"""Siento haberte involucrado en esto, Rina."""
st_064020_0130#0,"""No me debes ninguna disculpa. ¡Vienen más de ellos!"""
st_064020_0140#0,"""Entendido... Pero parece que llegaron justo a tiempo.<br>Nuestros mejores refuerzos."""
st_064020_0150#0,"""¡Es!... ¡<%me>!"""
st_064020_0160#0,"""<%me>... ¡Gracias por la ayuda!"""
name01#0,"""ラッピー"""
