st_041050_0001#0,"""A.D.2028/3/22/16:00"""
st_041050_0010#0,"""……푸핫, 헉, 허억!<br>도, 돌아, 왔어……?"""
st_041050_0020#0,"""다행이다……어떻게<br>로그아웃에 성공했나봐."""
st_041050_0030#0,"""진짜, 뭐냐고 그건……<br>에테르 인프라의 버그라고 해도<br>움직이지 못하게 된다니…… 그런 건 너무하잖아."""
st_041050_0040#0,"""진정해, 진정해 나.<br>그건 PSO2 안에서 있었던 일<br>이쪽으로 돌아왔으니 이제 문제 없어."""
st_041050_0050#0,"""그래, 여기는 지구. 푸른 어머니 지구.<br>싸움도 분쟁도 없는 평화로운 장소."""
st_041050_0060#0,"""그리고 여긴 나만의 요새. 내 방.<br>정보화사회에 빠질 수 없는 컴퓨터도<br>지친 몸을 치유할 수 있는 침대도……"""
st_041050_0070#0,"""……에."""
st_041050_0080#0,"""그래, 여기는 지구. 푸른 어머니 지구.<br>여긴 내 방. 나만의 방.<br>그러니까 저 침대는…… 내……"""
st_041050_0090#0,"""진정해, 진정하자 히츠기.<br>일단 진정하고 심호흡.<br>스읍, 하아, 스읍, 하아……"""
st_041050_0100#0,"""나는 히츠기, 야사카 히츠기. 16세.<br>지금은 서력 2028년! \u3000연호로는…… 까먹었다!<br>아무튼 봄부터 꽃다운 고등학교 2학년!"""
st_041050_0110#0,"""여기는 지구, 여기는 도쿄, 여기는 학교.<br>여기는 기숙사. PSO2 안이 아니라<br>틀림없는 현실 세계!"""
st_041050_0120#0,"""그러니까 저건 꿈! \u3000저 침대에 있던 건 환상!<br>상상의 산물! \u3000헛것! \u3000난 지쳐있어서 그런 거야!<br>……좋아!"""
st_041050_0130#0,"""안돼! \u3000아직 있잖아!<br>게다가 깨어났어!"""
st_041050_0140#0,"""……여긴, 어디?"""
st_041050_0150#0,"""게다가 말도 했어!<br>아니, 아니아니 그래도 아직 환청일 가능성이……"""
st_041050_0160#0,"""……저기.<br>여기, 어디야?"""
st_041050_0170#0,"""이쪽을 봤어! \u3000말도 걸잖아!<br>꿈도 환상도 아니었어~!"""
st_041050_0180#0,"""……왜, 왜 그래?"""
st_041050_0190#0,"""멈춰! \u3000움직이면 안돼! \u3000전부 다 보여버려!<br>애초에 지금 상태도 상당히 아슬아슬해!<br>애초에 왜 알몸인 거야!? \u3000옷은 어쨌어!"""
st_041050_0200#0,"""……알몸?"""
st_041050_0210#0,"""그러니까 움직이지 말라고! \u3000아~, 진짜!<br>으으으으으……!"""
st_041050_0220#0,"""어디 아픈 거야? \u3000괜찮아?"""
st_041050_0230#0,"""……잠깐 기다려봐.<br>현실도피는 그만두고 받아들일 준비 중이니까."""
st_041050_0240#0,"""……좋아, 진정됐지, 히츠기.<br>자, 그럼 물어봐야겠어!<br>넌 누구야! \u3000이름은 뭐고!"""
st_041050_0250#0,"""히츠기."""
st_041050_0260#0,"""그건 내 이름이잖아!<br>네 이름 말이야, 이・름!"""
st_041050_0270#0,"""「히츠기」가 아니야……？<br>……그러면 몰라."""
st_041050_0280#0,"""……아~, 진짜!<br>넌 대체 뭐냐고!"""
st_041050_0290#0,"""내 방에 멋대로 들어오고!<br>내 아바타랑 똑같은 모습이고!<br>마치 PSO2 안에서 나온 것 같잖아!"""
st_041050_0300#0,"""……설마, 정말로 나왔다던가."""
st_041050_0310#0,"""아니, 그건 말도 안되지!<br>「마더」는 그런 말한 적 없고!"""
st_041050_0320#0,"""……으, 너무 시끄러웠나?<br>이거 기숙사장이지, 아마."""
st_041050_0330#0,"""네네~ 금방 나가요~."""
st_041050_0340#0,"""……!!<br>안돼, 위험해!"""
st_041050_0350#0,"""아야야야야……<br>뭐야 갑자기……"""
st_041050_0360#0,"""……하?<br>자, 잠깐 뭐야 이 괴물……!<br>계속해서 대체 무슨 일이야!"""
st_041050_0370#0,"""위험해!"""
st_041050_0380#0,"""아윽!"""
st_041050_0390#0,"""너…… 날 감싸고……!<br>……큭!"""
st_041050_0400#0,"""오, 오지마…… 오지맛!"""
st_041050_0410#0,"""……도와줘.<br>아무나…… 도와줘……!"""
st_041050_0420#0,"""당신은…… <%me>!?<br>어, 어째서 여기에……!"""
