st_041030_0001#0,"""A.P.241/3/22/15:30"""
st_041030_0010#0,"""……처음에는 허둥댔지만<br>딱히 이상한 부분도 없고, 엄청 평범한<br>아크스처럼 보이네요."""
st_041030_0020#0,"""오히려 능력이 남아도는 느낌이라<br>뭔가 아까울 정도에요."""
st_041030_0030#0,"""<%me> 씨는 어때요?<br>함께 행동해보고 어떻게 느꼈나요?"""
st_041030_0040#0,"""딱히 위화감은 없다"""
st_041030_0050#0,"""어딘지 모르게 부자연스럽다"""
st_041030_0060#0,"""현장에 있는 <%me> 씨가<br>그렇게 느끼셨다면<br>분명 그게 맞다고 생각합니다."""
st_041030_0070#0,"""이쪽을 계속 신경쓰는듯한 느낌은<br>분명 긴장해서 그런 걸테고요."""
st_041030_0080#0,"""……확실히 어딘가 위화감이<br>느껴진달까, 부자연스러운 부분이<br>슬쩍슬쩍 보인단 말이죠."""
st_041030_0090#0,"""전투할 땐 모르겠지만, 뭐랄까<br>계~속 이쪽을 신경쓰는 듯한<br>그런 느낌이 들어요."""
st_041030_0100#0,"""어찌됐든 조사도 이제 곧 끝이니까<br>그때까지 감시를 마치고<br>일단 의견을 정리해보죠."""
st_041030_0110#0,"""으으…… 뭔가 이쪽을 보고<br>소근소근 대화하고 있어……！<br>이상한 행동을 하지는 않았을텐데……!"""
st_041030_0120#0,"""……핫! 혹시, 반대인가!?<br>더 할 수 있는데 대충하는 것처럼 <br>보여서 위화감이 엄청났던 거야!?"""
st_041030_0130#0,"""으, 완전히 실수했어……!<br>하지만 깨달았으니 지금부터 만회하자!<br>더 잘 할 수 있다는 것을 보여주…… 어?"""
st_041030_0140#0,"""……뭐야, 이녀석."""
st_041030_0150#0,"""우왓!?<br>뭐, 뭐야 이녀석!"""
st_041030_0160#0,"""윽!? <%me> 씨!<br>그 강력한 반응은…… 다커?<br>아니, 그것보다도 강해……!"""
st_041030_0170#0,"""지금까지 이런 다커의 반응이<br>나온 적은 없었는데……"""
st_041030_0180#0,"""<%me> 씨의 복귀를 감지하고<br>나타났다는 건가…………!?"""
st_041030_0190#0,"""안돼요 <%me> 씨!<br>물러나주세요!"""
st_041030_0200#0,"""그녀석의 목표는 당신이에요!"""
st_041030_0210#0,"""……뭐가 뭔지는 모르겠지만<br>지금이 열심히 할 때라는 거지!"""
st_041030_0220#0,"""이걸로 끝이다아앗!"""
st_041030_0230#0,"""좋~아, 별 거 아니군!"""
st_041030_0240#0,"""저기, 봤어? 꽤 잘했지?<br>뭐, 나도 아크스니까~<br>진심으로 하면 이 정도는……"""
st_041030_0250#0,"""히츠기 씨, 방심하지 마세요!<br>반응은 아직 사라지지 않았어요!"""
st_041030_0260#0,"""어, 하지만 적은 이렇게 사라졌……"""
st_041030_0270#0,"""소, 손이……<br>몸이…… 안 움직여……!?"""
st_041030_0280#0,"""뭐야, 뭐야 이거……!<br>어떻게 된 거야, 내 몸……!<br>……아무나, 도와줘!"""
st_041030_0290#0,"""……<%me>!?"""
st_041030_0292#0,"""괜찮아, 반드시 구해줄테니"""
st_041030_0294#0,"""진정해, 반드시 구해줄테니"""
st_041030_0300#0,"""으, 응."""
st_041030_0310#0,"""다커의……<br>아니, 다크 펄스의 힘을<br>……중화, 하고 있어?"""
st_041030_0320#0,"""……아, 그렇지.<br>이게 샤오가 말했던<br><%me> 씨의, 힘."""
st_041030_0330#0,"""손…… 움직인다!<br>이거라면! 로그아웃을!"""
st_041030_0340#0,"""<%me> 씨!<br>괜찮으신가요!"""
st_041030_0350#0,"""……다커 반응은 사라졌습니다.<br>하지만, 히츠기 씨는, 어디로?"""
