st_042070_0001#0,"""A.D.2028/3/25/12:00"""
st_042070_0010#0,"""하아아아아아……<br>알 귀여워어……!<br>진짜진짜 귀여워어……!"""
st_042070_0020#0,"""또 저번에 옷 샀던 때 사진 보고 있어?<br>……코오리, 그런 취미가 있었을줄이야."""
st_042070_0030#0,"""아, 아냐아냐~.<br>귀여운 걸 보면<br>누구나 이렇게 된단 말야~."""
st_042070_0040#0,"""그렇게 말하는 히츠기도<br>그렇게 귀여운 알이랑 같은 방에서<br>함께 먹고 자는 거잖아?"""
st_042070_0050#0,"""좋겠네, 좋겠어~.<br>아무 일도 일어나지 않은 거야~?<br>덮치거나 덮쳐지거나, 우후후후후~……"""
st_042070_0060#0,"""……네 본성을 알게된 것만으로도<br>알이 온 의미가 있었던 거 같네."""
st_042070_0070#0,"""그런데 히츠기.<br>알은 어떻게 할 생각이야?<br>학교 기숙사는 부외자 OK였나?"""
st_042070_0080#0,"""음~, 뭐, 봄방학 동안에는<br>내 남동생인척해서 넘기려고."""
st_042070_0090#0,"""아, 그렇지.<br>여기 기숙사, 친족이 숙박하는 건 인정해주니까."""
st_042070_0100#0,"""문제라면 나랑 알이 친족으로 보이는가, 인데<br>최악의 경우엔 학생회, 라기보단 마더 클러스터 권한으로<br>덮어버리면 되겠지, 해서."""
st_042070_0110#0,"""후후후~, 마더한테 감사해야겠네~."""
st_042070_0120#0,"""아아~…… 정말 귀여워……!<br>PSO2 안에 있던 히츠기가<br>나를 만나러 나와준듯한 느낌~……!"""
st_042070_0130#0,"""……너 지금 엄청 아슬아슬한<br>소리하고 있는 거 알고 있어?<br>뭐, 상관은 없지만."""
st_042070_0140#0,"""자, 코오리.<br>사진 감상은 나중에 하고.<br>PSO2에 대한 거 제대로 조사해줘."""
st_042070_0150#0,"""당연히 제대로 하고 있지~.<br>하지만 아마 히츠기가 모은 정보랑<br>같은 내용 아닐까."""
st_042070_0160#0,"""2016년, 지금으로부터 12년 전에 발견된<br>정보입자 『에테르』. 촉매가 필요 없고<br>지연도 전혀 없이 정보통신이 가능한 소자."""
st_042070_0170#0,"""그걸 기초로 구축된 에테르 인프라는<br>세계 중에 정보기술의 혁명을 일으켰어.<br>전세계가 에테르를 기초로 재구축됐어."""
st_042070_0180#0,"""에테르 발견자는 에테르 통신을 이용한<br>차세대 클라우드형 OS 『에스카』를 작성하고<br>각국의 협력을 받아 각지에 『에스카 타워』를 건설."""
st_042070_0190#0,"""에스카 타워의 보급에 의해 전세계에<br>에테르 통신과 전용 OS인 에스카가<br>널리 퍼져 전세계 정보기술환경이 동등해졌어."""
st_042070_0200#0,"""『에스카』엔 에테르 도입이나 제어에 쓰는<br>어플이 기본으로 설치되어있어.<br>그 중 하나가, PSO2."""
