st_042030_0001#0,"""A.D.2028/3/23/10:00"""
st_042030_0010#0,"""하아……"""
st_042030_0020#0,"""안돼지, 히츠기.<br>차기 학생회장께서 일반 학생들 앞에서<br>한숨 같은 걸 쉬면~."""
st_042030_0030#0,"""난 그냥 학생회 임원이거든요~.<br>아직 회장이 아니니까 문제 없어요~."""
st_042030_0040#0,"""게다가 넌 일반 학생도 아니잖아.<br>그치, 차기 부회장 코시미야 코오리 씨?"""
st_042030_0050#0,"""그, 그렇게 부르지 말아줘~.<br>나도 그냥 학생회 임원이라고~."""
st_042030_0060#0,"""아예 그냥 코오리가 학생회장이<br>되어버리면 되잖아."""
st_042030_0070#0,"""나 그런 재능이 없으니까<br>히츠기가 되는 게 맞아~.<br>학생회 사람들도 다들 그렇게 될 거라 생각하고 있고."""
st_042030_0080#0,"""학생회 사람들, 이라.<br>그렇게 말해도 다들 마더 클러스터 소속<br>멤버들이니까 짜고치는 승부란 말이지."""
st_042030_0090#0,"""참~! 히츠기는<br>금세 그렇게 삐뚤어진 말을 한다니까~!"""
st_042030_0100#0,"""뭐 어때, 짜고치더라도.<br>애초에 마더 클러스터 자체가<br>선택받은 사람만 들어갈 수 있으니까~."""
st_042030_0110#0,"""……혹시 히츠기<br>학생회장이 되기 싫어서 한숨 쉬던 거야?"""
st_042030_0120#0,"""히츠기가 그렇게나 싫어한다면<br>내가 대신 해줘도 되지만 그렇게 되면<br>히츠기가 지탱해줬으면 좋겠는데~…… 어때……"""
st_042030_0130#0,"""아니, 그런 건 아니고……<br>…………하아."""
st_042030_0140#0,"""그러고보니 어제 『PSO2』 안에서<br>못 만났는데 뭐하고 있었어?"""
st_042030_0150#0,"""『PSO2』……"""
st_042030_0160#0,"""히츠기?"""
st_042030_0170#0,"""저기, 코오리.<br>『PSO2』란게, 어떤 거였더라?"""
st_042030_0180#0,"""어떤 거라는게, 무슨 뜻이야?"""
st_042030_0190#0,"""됐으니까.<br>코오리가 알고 있는 걸 알려줘."""
st_042030_0200#0,"""으, 응? 알았어."""
st_042030_0210#0,"""『PSO2』란, 초고속통신 『에테르』의<br>보급과 함께 폭발적으로 확산된<br>온라인 게임."""
st_042030_0220#0,"""에테르 통신으로 실현된<br>차세대 클라우드형 OS 『에스카』."""
st_042030_0230#0,"""『PSO2』는 『에스카』에<br>기본으로 설치된 소프트로<br>에테르 통신을 통해 누구든 함께 플레이 가능."""
st_042030_0240#0,"""그런 일반적인 인식 말고.<br>『우리』에게 있어서는？"""
st_042030_0250#0,"""『우리』? ……아.<br>『마더 클러스터』 멤버들이<br>그 게임을 어떻게 생각하는가, 말이지."""
st_042030_0260#0,"""누구든 간단하게 언제나 누구와 함께든<br>에테르 인프라에서 플레이할 수 있는 게임.<br>그 인식은 똑같아."""
st_042030_0270#0,"""『마더 클러스터』의 목적은<br>OS 『에스카』의 보수, 『에스카』에 생긴 버그를<br>제거하는 거니까."""
st_042030_0280#0,"""……그걸 위해 마더가 스카우트한<br>총 1000명을 넘는 『마더 클러스터』의 멤버가<br>매일 『에스카』의 유지보수를 실시하고 있잖아?"""
st_042030_0290#0,"""응, 그리고 『에스카』에<br>기본 설치되어있는 『PSO2』 안에도<br>그 버그가 섞여들어가나봐."""
st_042030_0300#0,"""AI라고는 생각하기 힘든 이상한 행동을<br>하는 NPC라든가 여러 이상한 점이 많으니까.……"""
st_042030_0310#0,"""우리 『마더 클러스터』 소속 멤버가<br>『PSO2』를 조사해서<br>정보를 모으고 있어."""
st_042030_0320#0,"""우리가 아니라도 정보는 모을 수 있지만<br>역시 직접 조사하지 않으면 모르는 게<br>잔뜩 있을테니까."""
st_042030_0330#0,"""……종합하자면 『PSO2』는 게임이라는<br>인식이지. 거기에 버그 같은 것이<br>생기고 있다고 생각하고 있는 거고."""
st_042030_0340#0,"""……? 응, 맞아.<br>마더도 「『에스카』의 버그」라고<br>말했었고."""
st_042030_0350#0,"""……하지만 어제 그거.<br>정말로 그건 게임 내의 동작이 맞아?<br>그 사람들이 게임 속 사람이라는 말이야?"""
st_042030_0360#0,"""게다가 이쪽에 나타난 괴물도……<br><%me>도……<br>알도…………"""
st_042030_0370#0,"""……히츠기? 왜 그래?<br>내가 뭐 하면 안될 말이라도 해버렸어?<br>미안해 미안해 분위기를 못 읽어서 미안해."""
st_042030_0380#0,"""……코오리."""
st_042030_0390#0,"""네, 네엣?"""
st_042030_0400#0,"""코오리가 남자를 거북해하는 건 알아.<br>그래도 참고 만나줬으면 하는 사람이<br>있는데……"""
st_042030_0410#0,"""나, 남…… 자?<br>히츠기의, 오빠말이야?"""
st_042030_0420#0,"""아니야."""
st_042030_0430#0,"""엔가 씨가 아니야……?<br>헉……! 서, 설마, 그 남자라는 게……!<br>설마설마 이럴수가 히츠기!?"""
st_042030_0440#0,"""안돼 불순이성교제라고 히츠기!<br>학생회장이 될 사람이 방종하게 굴면<br>학생 전원에게 영향을 미쳐서 문란한 학원생활이……!"""
st_042030_0450#0,"""아니야!<br>설령 그런 사람이 있다고 해도<br>코오리랑 뭐하러 만나게 하겠어!"""
st_042030_0460#0,"""있는 거야!?"""
st_042030_0470#0,"""없어! 굳이 말하게 하지마!"""
st_042030_0480#0,"""하아~……<br>저기 코오리, 만나줬으면 하는 건<br>오빠도 남자친구도 아니고……"""
st_042030_0490#0,"""그러면, 누구! 누군데!?"""
st_042030_0500#0,"""누구냐면…………"""
st_042030_0510#0,"""……내, 동생?"""
st_042030_0520#0,"""…………네엣!?"""
st_042030_0530#0,"""어…… 히츠기 씨는<br>재밌는 친구를 가지고 계시네요."""
st_042030_0540#0,"""그건 그렇고 불가사의한 말을<br>하고 계셨죠."""
st_042030_0550#0,"""저쪽엔 「에테르」라는 통신기술이 있다."""
st_042030_0553#0,"""『마더 클러스터』라는 조직이 존재한다."""
st_042030_0556#0,"""이쪽 세계의 우리를 버그라고 생각하고 있다."""
st_042030_0560#0,"""……들으면 들을수록 잘 모르겠어요.<br>좀더 추적조사를 해야겠네요."""
