st_061020_0001#0,"""A.P.242/2/11/10:30"""
st_061020_0010#0,"""자, 이제 우리가 해야 할 일은<br>이걸 바탕으로 어떻게 움직일지 정하는 거야."""
st_061020_0020#0,"""적의 전체 전력을 모르는 것도 문제지만<br>가장 큰 문제는 시바라는 녀석이겠지."""
st_061020_0030#0,"""우리 힘의 뿌리는 포톤이다.<br>그걸 흡수해 버린다면<br>솔직히 손쓸 방법이 없다."""
st_061020_0040#0,"""그 문제는 이미 분석해서<br>대응책도 실행에 옮기고 있어.<br>총무부, 보고해 줘."""
st_061020_0050#0,"""음?<br>무슨 좋은 방법이라도 있나?"""
st_061020_0060#0,"""포톤이 통하지 않는다면<br>물리 병기로 맞서면 돼."""
st_061020_0070#0,"""A.I.S의 조정은 마지막 단계야.<br>양산 체제도 차례로 갖추고 있어."""
st_061020_0080#0,"""다음 습격에 맞추려고<br>연구부가 총력을 다하고 있어."""
st_061020_0090#0,"""그렇다면 다음으로 신경 쓰이는 건<br>적의 움직임인데……"""
st_061020_0100#0,"""유감스럽게도 좋은 정보는 없습니다.<br>샤오와 협력해 조사하고 있지만<br>아직도 적의 행방은 알 수 없습니다."""
st_061020_0110#0,"""순전히 기술력 차이겠지.<br>포톤을 숨기거나 차단하는 건<br>포토너가 잘하는 일이기도 하니까."""
st_061020_0120#0,"""다음에 언제 나타날지는<br>아직 예측하기 어렵다는 뜻이네……<br>늘 대비하고 있어야겠어."""
st_061020_0130#0,"""음.<br>그쪽은 교도부와 전투부가 협력해<br>동원 태세를 강화하도록 하지."""
st_061020_0140#0,"""예전보다 아크스 수도 늘었어.<br>평소의 두 배 정도까지는 교대로<br>돌릴 수 있을 거야."""
st_061020_0150#0,"""지금 아크스가 할 수 있는 일은<br>모두 정리된 것 같네."""
st_061020_0160#0,"""저기……나, 한 가지 마음에 걸리는 게 있어."""
st_061020_0170#0,"""시바가<br><%me>에게 했던<br>「세계의 그릇」이라는 말."""
st_061020_0180#0,"""그건 무슨 뜻이었을까?"""
st_061020_0190#0,"""유감스럽지만 저도<br>그 말의 뜻은 알지 못합니다."""
st_061020_0200#0,"""다만 어떤 이유에서인지<br>시바는 수호휘사를 노리고 있습니다.<br>그건 틀림없다고 생각합니다."""
st_061020_0210#0,"""……이유는 알 수 없지만<br>내버려 둘 수도 없다는 건가."""
st_061020_0220#0,"""<%me>, 당분간은<br>마토이와 함께 움직이도록 해.<br>두 사람이 함께라면 괜찮을 거야."""
st_061020_0230#0,"""각 부서는 지금보다 더 긴밀히 협력해 줘.<br>나머지는 현장 판단에 맡기자.<br>괜찮아. 모두 힘을 합치면 어떻게든 될 거야."""
st_061020_0240#0,"""아, <%me>.<br>잠깐 괜찮겠어?"""
st_061020_0250#0,"""아까 말한 A.I.S 개조 건 말이야.<br>전담 연구원이 만나고 싶다고<br>연락해 왔어."""
st_061020_0260#0,"""미안하지만 시간을 내서<br>만나러 가 줄 수 있을까?<br>부탁할게."""
