st_061050_0001#0,"""A.P.242/2/15/15:00"""
st_061050_0010#0,"""사라가 말한<br>A.I.S 연구원이라는 사람이<br>이 근처에 있을 텐데……"""
st_061050_0020#0,"""저기요……"""
st_061050_0030#0,"""어라아, 어디 보자. 이상하네……"""
st_061050_0040#0,"""아, 그렇구나! 맞아, 맞아!"""
st_061050_0050#0,"""저기요……"""
st_061050_0060#0,"""아, 그래도 젠장.<br>이래선 내구력이 모자라려나……<br>그럼 저쪽 소재를……"""
st_061050_0070#0,"""아야!<br>뭐야, 뭐야? 무슨 일이야?"""
st_061050_0080#0,"""안녕하세요"""
st_061050_0090#0,"""A.I.S 전담 연구원 맞아?"""
st_061050_0100#0,"""응? 으으응?<br>아, 아, 아, 그렇구나!<br>이야, 부탁해 보길 잘했네요!"""
st_061050_0110#0,"""반가워요, 처음 뵙겠습니다.<br>연구부의 류드밀라입니다.<br>잘 오셨어요, 수호휘사."""
st_061050_0120#0,"""그럼 바로 시작하죠.<br>가동 훈련과 조정을 부탁드릴게요.<br>바로 실전에 투입해도 괜찮으니까요."""
st_061050_0130#0,"""자, 잠깐만, 류드밀라.<br>무슨 말인지 전혀 모르겠는데?"""
st_061050_0140#0,"""뭐긴요, A.I.S 이야기죠."""
st_061050_0150#0,"""저는 A.I.S 개량을 맡았습니다.<br>기본 작업은 이미 시작했고<br>우주에서도 싸울 수 있는 상태예요."""
st_061050_0170#0,"""다만 지금은 서둘러 대응한 상태라<br>여러 상황에서 쓸 수 있을지는 불안합니다.<br>그래서 가동 데이터가 필요해요."""
st_061050_0180#0,"""그래서 총무부에<br>A.I.S를 가장 잘 다룰 사람을<br>보내 달라고 부탁했더니 두 분이 오셨습니다."""
st_061050_0190#0,"""그렇다면 이제 할 일은 하나뿐입니다.<br>자, 움직여 보죠.<br>시간은 멈추지 않고 흐르니까요."""
st_061050_0200#0,"""조종 실력에 좌우되지 않는 기체가 좋으니<br>모듈을 어느 정도 고정하고<br>조작을 간단하게 만드는 게 좋을까?"""
st_061050_0210#0,"""출력을 얼마나 높이느냐에 달렸지만<br>그렇게 하면 일반 시민도 싸울 수 있을까?<br>……몸이 부담을 버티지 못하려나."""
st_061050_0220#0,"""조종석의 보호 기능을 강화하면<br>가능성이 있으려나?<br>비용이 얼마나 드는지 계산해 봐야지."""
st_061050_0230#0,"""가동 데이터라니……<br>A.I.S를 직접 조종해 보라는 뜻일까?<br>……나, 자신 없는데."""
st_061050_0240#0,"""맞습니다. <%me> 씨는<br>어프렌티스와 싸울 때도 A.I.S를 몰고<br>활약하셨다고 들었으니까요."""
st_061050_0250#0,"""아크스를 위해, 미래를 위해<br>그리고 무엇보다 제 연구를 위해<br>잘 부탁드릴게요."""
st_061050_0260#0,"""……뭐, 일단은<br>쓸 기회가 생기면 한번 타 보자.<br>사라의 부탁이기도 하니까."""
name01#0,"""？？？"""
