st_061070_0001#0,"""A.P.242/2/17/10:00"""
st_061070_0010#0,"""두 분 다 어서 오세요.<br>사라 씨의 소개로 A.I.S의<br>전담 연구원을 만나고 오셨죠?"""
st_061070_0020#0,"""응.<br>류드밀라라는 아이였어."""
st_061070_0030#0,"""무언가에 푹 빠지는 성격 같았어"""
st_061070_0040#0,"""굉장히 믿음직스러워 보였어"""
st_061070_0050#0,"""아하하……<br>나쁜 사람은 아닌 것 같지만."""
st_061070_0060#0,"""아하하……<br>좋아하는 일이라면 앞만 보고 달리는 것 같으니<br>믿음직하다고 할 수도 있겠네."""
st_061070_0070#0,"""아크스의 뛰어난 인재들은<br>하나같이 개성이 강하거든.<br>두 사람처럼 말이야."""
st_061070_0080#0,"""하지만 우주에서도 싸울 수 있게 하자는<br>개량안을 바로 내놓은 것도 류드밀라야.<br>그리고 곧바로 실현해 냈지."""
st_061070_0090#0,"""계산으로도 헤아릴 수 없는 천재는<br>대개 예상치 못하게 나타나니까.<br>……정말 재미있어."""
st_061070_0100#0,"""샤오 쪽은 뭘 하고 있었어?"""
st_061070_0110#0,"""그 밖에 준비할 건?"""
st_061070_0120#0,"""시바 일행의 위치를 알아낼 방법과<br>만일을 위한 대책 정도려나."""
st_061070_0130#0,"""……그렇네.<br>무슨 일이 일어나도 당황하지 않도록<br>마음의 준비도 해 둬야겠지."""
st_061070_0140#0,"""지금까지 다커를 상대할 때는<br>정보 면에서<br>아크스가 앞서 있었어."""
st_061070_0150#0,"""다커가 어디 있는지 알아내고<br>다크 펄스가 나타날 낌새도 파악해<br>미리 대비할 수 있었지."""
st_061070_0160#0,"""하지만 이번 상대는 지금까지와 달라.<br>정보 면에서는 상대가 우리보다<br>앞서 있어."""
st_061070_0170#0,"""그러니 언제 무슨 일이 생겨도 괜찮도록<br>준비와 마음가짐이 필요……"""
st_061070_0180#0,"""샤오?"""
st_061070_0190#0,"""……젠장.<br>이렇게까지 차이가 나는 건가."""
st_061070_0200#0,"""샤오!?"""
st_061070_0210#0,"""기, 긴급 경보 발령!<br>차원 왜곡 반응! 적이 나타났습니다!"""
st_061070_0220#0,"""나타난 곳은……마더 쉽 내부!<br>마더 쉽 안에서 적 반응을 감지했습니다!"""
st_061070_0230#0,"""계산할 필요도 없습니다.<br>무엇이든 머리를 부수면 끝입니다."""
skit01#0,"""How Do We Resist The Demise"""
skit02#0,"""종말에 저항하는 방법"""
