Esthetic_ToastMessage#0,"""エステの有償部分の変更は、チケットが必要となっています。事前に구입 をお願いします。"""
DisableMessage#0,"""現在この機能は정지をしております。<br>詳しくは各運営会社HPにてご確認ください。"""
DisableMessage_SUPPORT_PARTNER_GET#0,"""現在、서포트파트너を新規に作成することはできません。<br>詳しくは運営会社のＨＰをご確認ください。"""
DisableMessage_SUPPORT_PARTNER_RESET#0,"""現在、서포트파트너をリセットすることはできません。<br>詳しくは運営会社のＨＰをご確認ください。"""
DisableMessage_CHARA_ADD_SLOT#0,"""現在、キャラクターを新規に作成することはできません。<br>詳しくは運営会社のＨＰをご確認ください。"""
DisableMessage_CHARA_SHIPMOVE#0,"""現在、キャラクターのシップ移動はできません。<br>詳しくは運営会社のＨＰをご確認ください。"""
DisableMessage_CHARA_RENAME#0,"""現在、キャラクターの名前変更はできません。<br>詳しくは運営会社のＨＰをご確認ください。"""
DisableMessage_ESTHETIC#0,"""エステの有償部分の変更は、チケットが必要となっています。<br>事前に구입 をお願いします。<br>詳しくは運営会社のＨＰをご確認ください。"""
SGShopTitle#0,"""スタージェム구입 """
SGShopGuide#0,"""<c f0df60>ACを消費し、スタージェム（SG）を구입 します。구입 する商品を選択してください。"""
ListWindowTitle#0,"""상품 리스트"""
ListWindowACButton#0,"""ACチャージ"""
ListWindowHistory#0,"""구입 履歴"""
ListWindowBack#0,"""뒤로"""
NameOfItem#0,"""<yellow>$(0)<c>"""
DescriptionOfItem#0,"""$(0)"""
MySGWindowTitle#0,"""所持SG"""
StarGem#0,"""$(0)<pict StarGem>"""
ArcsCash#0,"""$(0)<pict Arcscash>"""
MyACWindowTitle#0,"""所持AC"""
LimitedWindowTitle#0,"""商品情報"""
LimitedWindowTimesLimited#0,"""<yellow>구입 가능 수<c>"""
LimitedWindowRemainingNumber#0,"""$(0)回まで구입 可能"""
LimitedWindowRemainingNumberTime#0,"""앞으로  $(0)回"""
LimitedWindowLimitless#0,"""-"""
LimitedWindowTimeLimit#0,"""<yellow>구입 期限<c>"""
LimitedWindowTimeLimitStatus#0,"""$(0)\u3000まで"""
LimitedWindowNoTimeLimitStatus#0,"""-"""
ConfirmationWindowTitle#0,"""구입 確認"""
ConfirmationWindowtext#0,"""「$(0)」を<br>$(1)<pict Arcscash>で구입 します。<br><br>정말 괜찮으시겠습니까?"""
ErrorWindowTitle#0,"""スタージェム구입 """
SGItemName1#0,"""商品名1"""
SGItemName2#0,"""商品名2"""
SGItemName3#0,"""商品名3"""
SGItemName4#0,"""商品名4"""
SGItemName5#0,"""商品名5"""
SGItemName6#0,"""商品名6"""
SGItemName7#0,"""商品名7"""
SGItemName8#0,"""商品名8"""
SGItemName9#0,"""商品名9"""
JumpSGShopTitle#0,"""スタージェム구입 移動確認"""
JumpSGShopMessage#0,"""スタージェムが不足しています。<br>現在の画面を閉じて、<br>スタージェム구입 画面を開きますか？"""
JumpSGShopMessageNotClose#0,"""スタージェムが不足しています。<br>スタージェム구입 画面を開きますか？"""
DirectBuyTitle#0,"""アイテム구입 確認"""
DirectBuyMessage#0,"""<pict StarGem><c 1dedd7>SG消費コンテンツ<c><br><br>$(1)<br><br>「$(0)」の<br>구입 画面に進みますか？"""
DirectBuyConfirmTitle#0,"""アイテム구입 確認"""
DirectBuyConfirmMessage#0,"""以下のアイテムを$(2)SG（通常$(3)SG）で구입 します。<br>정말 괜찮으시겠습니까?<br><br>$(1)<br>구입 回数により、割引率が下がります。<br><br>（所持SG：$(0)）"""
DirectBuyResultTitle#0,"""アイテム구입 結果"""
DirectBuySuccessTitle#0,"""アイテム구입 完了"""
DirectBuySuccessMessage#0,"""$(0)<br><br>구입 回数は毎日<utc>15:00</utc>に<br>リセットされます。"""
DirectBuyErrorTitle#0,"""アイテム구입 エラー"""
DirectBuyConfirmListItemText#0,"""$(0) ($(1)回目)"""
BuySGShopTitle#0,"""スタージェム구입 """
BuySGShopMessage_OK#0,"""商品を구입 しました。"""
BuySGShopMessage_ErrorExpire#0,"""구입 期限が過ぎているため、<br>구입 することができませんでした。"""
BuySGShopMessage_ErrorBuyLimit#0,"""구입 上限に達しているため、<br>구입 することができませんでした。"""
BuySGShopMessage_ErrorSGHaveLimit#0,"""SGの所持上限を超えるため、<br>구입 することができませんでした。"""
BuySGShopMessage_ErrorUnknown#0,"""商品を구입 することができませんでした。<br>ウィンドウを一度閉じて、商品を確認してください。"""
