No00000#0,"""없음"""
No300010#0,"""ディガーン・アーム"""
No300030#0,"""ザンナ・アーム"""
No300050#0,"""ギャレスト・アーム"""
No300070#0,"""ヴェテルノ・アーム"""
No300090#0,"""ディガーン・アーム/B"""
No300120#0,"""ザンナ・アーム/B"""
No40001#0,"""ディスタ・アーム"""
No400010#0,"""ディアーレ・アーム"""
No40002#0,"""ロニア・アーム"""
No400020#0,"""コルセロ・アーム"""
No40003#0,"""ファウマ・アーム"""
No40004#0,"""ジョーカ・アーム"""
No40005#0,"""マギウス・アーム"""
No400050#0,"""スヴェーラ・アーム"""
No40006#0,"""シェリフ・アーム"""
No40007#0,"""コロッサス・アーム"""
No400070#0,"""シャノフ・アーム"""
No40008#0,"""バルドル・アーム"""
No40009#0,"""アングリフ・アーム"""
No40010#0,"""メルダー・アーム"""
No40020#0,"""ディスタ・アームＣＶ"""
No40023#0,"""ディスタ・アームＧＶ"""
No40030#0,"""ロニア・アームＣＶ"""
No40033#0,"""レギア・アーム"""
No40034#0,"""レギア・アームＣＶ"""
No40035#0,"""ロニア・アームＧＶ"""
No40040#0,"""ファウマ・アームＣＶ"""
No40043#0,"""ファウマ・アームＧＶ"""
No40050#0,"""ジョーカ・アームＣＶ"""
No40053#0,"""ジョーカ・アームＧＶ"""
No40060#0,"""マギウス・アームＣＶ"""
No40062#0,"""マギウス・アームＧＶ"""
No40070#0,"""シェリフ・アームＣＶ"""
No40080#0,"""コロッサス・アームＣＶ"""
No40083#0,"""コロッサス・アームＧＶ"""
No40090#0,"""バルドル・アームＣＶ"""
No40093#0,"""バルドル・アームＧＶ"""
No40100#0,"""アングリフ・アームＣＶ"""
No40104#0,"""アングリフ・アームＧＶ"""
No40110#0,"""メルダー・アームＣＶ"""
No40120#0,"""フィルフ・アーム"""
No40121#0,"""フィルフ・アームＣＶ"""
No40123#0,"""フィルフ・アームＧＶ"""
No40130#0,"""ゴウボイド・アーム"""
No40131#0,"""ゴウボイド・アームＣＶ"""
No40133#0,"""ゴウボイド・アームＧＶ"""
No40140#0,"""アラオ・アーム"""
No40141#0,"""アラオ・アームＣＶ"""
No40143#0,"""アラオ・アームＧＶ"""
No40150#0,"""ベルガ・アーム"""
No40151#0,"""ベルガ・アームＣＶ"""
No40160#0,"""Ｏフレーム・アーム"""
No40161#0,"""Ｏフレーム・アームＣＶ"""
No40163#0,"""Ｏフレーム・アームＧＶ"""
No40170#0,"""ヒュリオン・アーム"""
No40171#0,"""ヒュリオン・アームＣＶ"""
No40173#0,"""ヒュリオン・アームＧＶ"""
No40180#0,"""ディヴァリースＦ・アーム"""
No40181#0,"""ディヴァリースＦ・アームＣＶ"""
No40190#0,"""ドレーク・アーム"""
No40191#0,"""ドレーク・アームＣＶ"""
No40193#0,"""ドレーク・アームＧＶ"""
No40200#0,"""ジャスティスＡ・アーム"""
No40201#0,"""ジャスティスＡ・アームＣＶ"""
No40210#0,"""ディバインＫ・アーム"""
No40211#0,"""ディバインＫ・アームＣＶ"""
No40230#0,"""エヴァレット・アーム"""
No40231#0,"""エヴァレット・アームＣＶ"""
No40233#0,"""エヴァレット・アームＧＶ"""
No40240#0,"""ベイバレル・アーム"""
No40241#0,"""ベイバレル・アームＣＶ"""
No40250#0,"""グアルディ・アーム"""
No40251#0,"""グアルディ・アームＣＶ"""
No40260#0,"""ライザーＦ・アーム"""
No40261#0,"""ライザーＦ・アームＣＶ"""
No40263#0,"""ライザーＦ・アームＧＶ"""
No40270#0,"""ネメジスト・アーム"""
No40271#0,"""ネメジスト・アームＣＶ"""
No40273#0,"""ネメジスト・アームＧＶ"""
No40280#0,"""グルマイカ・アーム"""
No40281#0,"""グルマイカ・アームＣＶ"""
No40290#0,"""グラニーダ・アーム"""
No40291#0,"""グラニーダ・アームＣＶ"""
No40293#0,"""グラニーダ・アームＧＶ"""
No40300#0,"""サイハジン・アーム"""
No40301#0,"""サイハジン・アームＣＶ"""
No40303#0,"""サイハジン・アームＧＶ"""
No40310#0,"""レクトアギル・アーム"""
No40311#0,"""レクトアギル・アームＣＶ"""
No40313#0,"""レクトアギル・アームＧＶ"""
No40320#0,"""フリーヴァ・アーム"""
No40321#0,"""フリーヴァ・アームＣＶ"""
No40323#0,"""フリーヴァ・アームＧＶ"""
No40330#0,"""ギャレオス・アーム"""
No40331#0,"""ギャレオス・アームＣＶ"""
No40340#0,"""キオウガイ・アーム"""
No40341#0,"""キオウガイ・アームＣＶ"""
No40343#0,"""キオウガイ・アームＧＶ"""
No40350#0,"""コンガラ・アーム"""
No40360#0,"""セイタカ・アーム"""
No40370#0,"""バンテスタ・アーム"""
No40371#0,"""バンテスタ・アームＣＶ"""
No40373#0,"""バンテスタ・アームＧＶ"""
No40380#0,"""ヴァリエス・アーム"""
No40381#0,"""ヴァリエス・アームＣＶ"""
No40383#0,"""ヴァリエス・アームＧＶ"""
No40390#0,"""センガミ・アーム"""
No40391#0,"""センガミ・アームＣＶ"""
No40393#0,"""センガミ・アームＧＶ"""
No40400#0,"""ラシオス・アーム"""
No40401#0,"""ラシオス・アームＣＶ"""
No40403#0,"""ラシオス・アームＧＶ"""
No40410#0,"""アコーディ・アーム"""
No40411#0,"""アコーディ・アームＣＶ"""
No40413#0,"""アコーディ・アームＧＶ"""
No40420#0,"""アルベリカ・アーム"""
No40421#0,"""アルベリカ・アームＣＶ"""
No40430#0,"""ギガンテ・アーム"""
