0#0,"""ダミー"""
1#0,"""ダミー"""
2#0,"""ダミー"""
3#0,"""ダミー"""
4#0,"""ダミー"""
0#1,"""스태미너 Ⅰ"""
1#1,"""스태미너 Ⅱ"""
2#1,"""스태미너 Ⅲ"""
3#1,"""스태미너 Ⅳ"""
4#1,"""스태미너 Ⅴ"""
5#0,"""스피리타 Ⅰ"""
6#0,"""스피리타 Ⅱ"""
7#0,"""스피리타 Ⅲ"""
8#0,"""스피리타 Ⅳ"""
9#0,"""스피리타 Ⅴ"""
10#0,"""파워 Ⅰ"""
11#0,"""파워 Ⅱ"""
12#0,"""파워 Ⅲ"""
13#0,"""파워 Ⅳ"""
14#0,"""파워 Ⅴ"""
15#0,"""슛 Ⅰ"""
16#0,"""슛 Ⅱ"""
17#0,"""슛 Ⅲ"""
18#0,"""슛 Ⅳ"""
19#0,"""슛 Ⅴ"""
20#0,"""테크닉 Ⅰ"""
21#0,"""테크닉 Ⅱ"""
22#0,"""테크닉 Ⅲ"""
23#0,"""테크닉 Ⅳ"""
24#0,"""테크닉 Ⅴ"""
25#0,"""암 Ⅰ"""
26#0,"""암 Ⅱ"""
27#0,"""암 Ⅲ"""
28#0,"""암 Ⅳ"""
29#0,"""암 Ⅴ"""
30#0,"""가드 Ⅰ"""
31#0,"""가드 Ⅱ"""
32#0,"""가드 Ⅲ"""
33#0,"""가드 Ⅳ"""
34#0,"""가드 Ⅴ"""
35#0,"""어빌리티 Ⅰ"""
36#0,"""어빌리티 Ⅱ"""
37#0,"""어빌리티 Ⅲ"""
38#0,"""어빌리티 Ⅳ"""
39#0,"""어빌리티 Ⅴ"""
40#0,"""폼즈 소울 Ⅰ"""
41#0,"""폼즈 소울 Ⅱ"""
42#0,"""알즈 소울 Ⅰ"""
43#0,"""알즈 소울 Ⅱ"""
44#0,"""돌즈 소울 Ⅰ"""
45#0,"""돌즈 소울 Ⅱ"""
46#0,"""다이달 소울 Ⅰ"""
47#0,"""다이달 소울 Ⅱ"""
48#0,"""페다스 소울 Ⅰ"""
49#0,"""페다스 소울 Ⅱ"""
50#0,"""넥스 소울 Ⅰ"""
51#0,"""넥스 소울 Ⅱ"""
52#0,"""에알 노트 A"""
53#0,"""에알 노트 B"""
54#0,"""에알 노트 C"""
55#0,"""에알 노트 D"""
56#0,"""마그누 노트"""
57#0,"""라보라타 노트"""
58#0,"""레조라 노트"""
59#0,"""하루부스 노트"""
60#0,"""에알 도미나"""
61#0,"""아디 스태미너 Ⅰ"""
62#0,"""아디 스피리타 Ⅰ"""
63#0,"""아디 파워 Ⅰ"""
64#0,"""아디 슛 Ⅰ"""
65#0,"""아디 테크닉 Ⅰ"""
66#0,"""아디 암 Ⅰ"""
67#0,"""아디 가드 Ⅰ"""
68#0,"""아디 레지스트 Ⅰ"""
69#0,"""알즈 세크레테 Ⅰ"""
70#0,"""알즈 세크레테 Ⅱ"""
71#0,"""기가스 파워 Ⅰ"""
72#0,"""기가스 파워 Ⅱ"""
73#0,"""기가스 슛 Ⅰ"""
74#0,"""기가스 슛 Ⅱ"""
75#0,"""기가스 테크닉 Ⅰ"""
76#0,"""기가스 테크닉 Ⅱ"""
77#0,"""드레드 키퍼 Ⅰ"""
78#0,"""드레드 키퍼 Ⅱ"""
79#0,"""에스페리오 Ⅰ"""
80#0,"""에스페리오 Ⅱ"""
81#0,"""다샤 디아블 Ⅰ"""
82#0,"""다샤 디아블 Ⅱ"""
83#0,"""다샤 디아블 Ⅲ"""
84#0,"""다보우 디아블 Ⅰ"""
85#0,"""다보우 디아블 Ⅱ"""
86#0,"""다보우 디아블 Ⅲ"""
