Cocoon_Fail_None#0,"""None"""
Cocoon_Fail_Time#0,"""Time Limit: $(0)"""
Cocoon_Fail_Fall#0,"""Failures: $(0)"""
Cocoon_Fail_Dead#0,"""Incapacitations: $(0)"""
Cocoon_Main_Goal#0,"""Reach the Finish Point"""
Cocoon_Main_Target#0,"""Defeat: $(0)"""
Cocoon_Main_TargetVolume#0,"""$(0)を$(1)体倒す"""
Cocoon_Main_EnemyValue#0,"""Defeat $(0) Enemies"""
Cocoon_Main_AllTarget#0,"""Defeat All Enemies"""
Cocoon_Sub_Target#0,"""%(EnemyName)$(0)を倒してクリア"""
Cocoon_Sub_TargetVolume#0,"""%(EnemyName)を$(0)%(num)体倒してクリア"""
Cocoon_Sub_Time#0,"""Clear in under %(Time)"""
Cocoon_Sub_Fall#0,"""Clear while falling fewer than $(0)%(num) time(s)"""
Cocoon_Sub_Dead#0,"""Clear in under %(num) incapacitation(s)"""
Cocoon_Sub_Complete#0,"""Complete Sub Missions"""
Cocoon_Sub_Volume#0,"""エネミーを$(0)%(num)体倒してクリア"""
Cocoon_Sub_Damage#0,"""%(Damage)以上のダメージを$(0)%(num)回以上与えてクリア"""
Cocoon_Sub_Hit#0,"""Clear while taking damage $(0)fewer than %(num) time(s)"""
Cocoon_Sub_Coin#0,"""Clear after obtaining $(0)%(num) Point Cube(s)"""
Cocoon_Sub_Down#0,"""エネミーを%(num)回$(0)ダウンさせてクリア"""
Cocoon_Sub_Action#0,"""Clear while using fewer than $(0)%(num) %(action)"""
Cocoon_Sub_TargetVolumeLimit#0,"""Defeat fewer than %(num) enemies"""
Cocoon_Sub_CocoonPoint#0,"""コクーンポイント$(0)%(num)ポイント以上でクリア"""
Cocoon_Sub_DroneLevel#0,"""ドロームの追従レベルが$(0)Lv.3の状態を維持してクリア"""
Action_Name_Jump#0,"""Jump(s)"""
Action_Name_Step#0,"""Step(s)"""
Action_Name_HealTank#0,"""Recovery Action(s)"""
Action_Name_PhotonBlast#0,"""Photon Blast(s)"""
Action_Name_Glide#0,"""Glide(s)"""
Action_Name_Dash#0,"""Photon Dash(es)"""
Action_Name_Tech#0,"""Technique(s)"""
Action_Name_PA#0,"""PA(s)"""
Action_Name_TechPA#0,"""Technique/PA(s)"""
Cocoon_UITitle_Main_Mission#0,"""Main Mission"""
Cocoon_UITitle_Sub_Mission#0,"""Sub Missions"""
Cocoon_UITitle_Failure#0,"""Failure Condition"""
UITitle_Trial#0,"""Trial"""
UITitle_World_Trial#0,"""World Trial"""
Trinites_UITitle_Score#0,"""Score"""
CountDownTime#0,"""$(0) seconds until the quest starts."""
TimeTextMS#0,"""$(0):$(1)"""
