st_056080_0001#0,"""A.P.241/11/23/10:00"""
st_056080_0010#0,"""시온과 꼭 닮은 사람인가……"""
st_056080_0020#0,"""혹시 저 사람이<br>시온과 처음 만난<br>포토너일까요?"""
st_056080_0030#0,"""기록이 전혀 남아 있지 않아<br>확신할 수는 없지만<br>정황상 맞을 거야."""
st_056080_0040#0,"""클라리사라는 이름도 그래.<br>2대째는 클라리사의 목소리를<br>들어 본 적 있어?"""
st_056080_0050#0,"""음……어렴풋이지만……<br>그래도 그건 시온 씨의 목소리였어."""
st_056080_0060#0,"""그렇구나.<br>내 때도 이미 시온의 목소리였어."""
st_056080_0070#0,"""클라리사라는 이름이 붙긴 했지만<br>시온 말고 다른 기운은 느껴지지 않았어."""
st_056080_0080#0,"""하지만 그건……백석 클라리사는<br>다른 창세기와 분명히 달랐어."""
st_056080_0090#0,"""그 무렵 기록은……"""
st_056080_0100#0,"""시온이 전부 지워 버렸어.<br>뒤쫓을 방법이 없다기보다<br>쫓을 필요가 없다는 뜻일지도 몰라."""
st_056080_0110#0,"""……이야기를 돌려 보자.<br>여러 일이 차츰 진정된 오메가에서<br>다음 행동을 정해야 해."""
st_056080_0120#0,"""남은 나라는 이제 둘.<br>이스=아르스와 에픽이었지."""
st_056080_0130#0,"""베른보다는 대화가 통할 것 같고<br>전쟁이 아니라 대화로 해결할 수<br>있으면 좋겠는데요……"""
st_056080_0140#0,"""뭐, 그건 하리엣의 역량에 달렸지.<br>큰 움직임이 생길 때까지 수호휘사님은<br>잠시 쉬는 셈이려나."""
st_056080_0150#0,"""큰일이야, 파트너!<br>유크 누나가 납치됐어!"""
st_056080_0160#0,"""납치라니, 심상치 않네.<br>아핀, 무슨 일이 있었어?"""
st_056080_0170#0,"""나도 영문을 모르겠어……<br>얘기하던 중 갑자기 발밑에 이상한 무늬가 나타나더니<br>그대로 휙……"""
st_056080_0180#0,"""아우로라도 사라져 버렸고……<br>대체 어디로 간 거야……!"""
st_056080_0190#0,"""……알겠어, 이쪽에서도 찾아볼게.<br>아핀도 쉽 안을 빠짐없이<br>찾아보고, 뭔가 있으면 내게 연락해."""
st_056080_0200#0,"""아, 알겠어."""
st_056080_0210#0,"""유크리타와 아우로라가 실종됐다……?<br>누가, 어떻게, 무슨 목적으로……?"""
st_056080_0220#0,"""샤오, 긴급 보고입니다."""
st_056080_0230#0,"""브리기타?<br>오퍼레이터가 직접 보고하다니<br>무슨 일이야?"""
st_056080_0240#0,"""방금 전 벌어진 일입니다.<br>정보부 소속 아이카 씨가<br>갑자기 연락이 끊겼습니다."""
st_056080_0250#0,"""……갑자기라니?"""
st_056080_0260#0,"""제가 안내하고 있었는데<br>갑자기 반응이 사라졌다는 뜻입니다."""
st_056080_0270#0,"""주변 수치와 기록은<br>보존해 두었습니다만……<br>비슷한 사례는 없습니다."""
st_056080_0280#0,"""……알겠어.<br>이쪽에서 집중해서 추적해 볼게.<br>정보부에 연락을 돌려 줘."""
st_056080_0290#0,"""앞으로 비슷한 사건이 보고되면<br>똑같이 나한테 넘기도록 해."""
st_056080_0300#0,"""알겠습니다.<br>……아이카 씨, 괜찮을까요."""
st_056080_0310#0,"""……괜찮을 거야.<br>아이카는 다크 펄스가 되고도<br>돌아온 아이잖아."""
st_056080_0320#0,"""유크리타 씨뿐만 아니라<br>아이카 씨까지……?"""
st_056080_0330#0,"""오, 연결됐네.<br>미안하다, <%me><br>잠깐 시간 괜찮아?"""
st_056080_0340#0,"""무슨 일 있어?"""
st_056080_0350#0,"""안 좋은 소식 같네"""
st_056080_0360#0,"""……그래, 맞아.<br>안 좋은 소식이라고 해야겠지."""
st_056080_0370#0,"""지구에 있는 에테르 능력자 한 명이<br>갑자기 행방불명됐다는 연락이야."""
st_056080_0380#0,"""에테르 능력자라면……<br>히츠기 씨나 코오리 씨인가요?"""
st_056080_0390#0,"""아니, 시에라 씨와 직접 만난 적은 없어.<br>이즈미 리나라는 사람인데……<br>그쪽에서 알아낸 게 있나 해서."""
st_056080_0400#0,"""이즈미 리나……<br>카스라의 보고에 있던<br>지구의 【약인】 숙주인가."""
st_056080_0410#0,"""……엔가 씨, 안타깝지만<br>이쪽에는 아무 정보도 들어오지 않았어요."""
st_056080_0420#0,"""저희도 다시 조사해 볼 테니<br>지구 쪽에서도 수색을 부탁드려도 될까요?"""
st_056080_0430#0,"""그래, 애초에 그럴 생각이었어.<br>아무래도 수상한 냄새가 나거든."""
st_056080_0440#0,"""……이제 실종된 사람은<br>유크리타와 아우로라, 아이카.<br>그리고 지구인 이즈미 리나."""
st_056080_0450#0,"""이들에게 공통되는 점은……"""
st_056080_0460#0,"""다크 펄스였던 사람들……"""
st_056080_0470#0,"""【약인】의 숙주……?"""
st_056080_0480#0,"""그래.<br>다크 펄스였던 사람……<br>【약인】의 숙주였던 사람들이야."""
st_056080_0490#0,"""하지만 리리파 상황은 달라진 게 없어.<br>이쪽 세계의 【약인】은 잠잠해."""
st_056080_0500#0,"""……그렇다면.<br>오메가에서 무슨 일이 벌어지고 있는 걸까."""
st_056080_0510#0,"""하지만 이쪽 세계에 미치는 영향이……<br>어쩐지 지금까지와는 다른 것 같아."""
st_056080_0520#0,"""시에라와 <%me><br>둘 다 조심해서 조사해 줘."""
name01#0,"""？？？"""
name02#0,"""？？？"""
