st_055150_0001#0,"""A.P.241/11/7/11:00"""
st_055150_0010#0,"""어, <%me><br>잠깐 신세 좀 지고 있어."""
st_055150_0020#0,"""엔가, 오랜만이야"""
st_055150_0030#0,"""갑자기 무슨 일이야?"""
st_055150_0040#0,"""그래, 오랜만이네.<br>뭐, 그 뒤로도 아크스한테<br>계속 신세 지고 있지만."""
st_055150_0050#0,"""시에라 씨가 불렀어.<br>지구 쪽 대표로<br>내가 왔다는 거지."""
st_055150_0060#0,"""이번 아카식 레코드 관련 사태는<br>지구 쪽도 무관하지 않은 것 같아서<br>미리 설명해 뒀어요."""
st_055150_0070#0,"""들어 보니 절반쯤은<br>지구에서 벌어진 소동 탓이라며."""
st_055150_0080#0,"""세계 자체가 구현됐다니<br>규모는 전혀 다르지만……<br>뭐, 환창조신도 비슷한 짓을 했으니까."""
st_055150_0090#0,"""아, 지구는 별일 없어.<br>히츠기랑 알도 잘 지내고 있고."""
st_055150_0100#0,"""가끔 나타나는 환창종도<br>어스 가이드와 마더 클러스터가<br>힘을 합쳐 대응하고 있어."""
st_055150_0110#0,"""감당 못 할 거물이 나오면<br>아크스한테도 도움을 받고 있으니<br>딱히 문제랄 건 없어."""
st_055150_0120#0,"""뭐, 덕분에<br>지구는 평화롭다는 거지."""
st_055150_0130#0,"""……그러고 보니 아라토론 영감과<br>그 숫자 바보가 미국에 출장 중이야."""
st_055150_0140#0,"""우주에서 이상한 게 관측됐다면서<br>분석을 돕는 모양이던데."""
st_055150_0150#0,"""윽, 말이 끝나기 무섭게<br>숫자 바보한테 연락이 왔잖아.<br>……끊어도 돼? 안 된다고?"""
st_055150_0160#0,"""이봐, 10% 미남!<br>두 번 울리기 전에 받아!"""
st_055150_0170#0,"""아, 시끄러워 시끄러워!<br>됐으니까 빨리 용건이나 말해!"""
st_055150_0180#0,"""응? 거기 오라클이야?<br>왜 그런 데 있는 거야?"""
st_055150_0190#0,"""불렀으니까 왔지.<br>오라클 쪽에 꽤 큰일이<br>벌어졌다고 하더라고."""
st_055150_0200#0,"""그래, 큰일! 그게 용건이야!<br>오라클 쪽만 아니라 이쪽도<br>큰일이 났다고! 200%!"""
st_055150_0210#0,"""뭐? 무슨 뜻이야?"""
st_055150_0220#0,"""허허, 이래선 끝이 안 나겠구먼.<br>내가 설명하지."""
st_055150_0230#0,"""영감?<br>……그렇다면 꽤 심각한 얘기인가 보네."""
st_055150_0240#0,"""야, 이 10% 미남!<br>그게 무슨 뜻이야!"""
st_055150_0250#0,"""됐으니 조용히 하게, 오쿠.<br>아크스 여러분도 들어 주시게."""
st_055150_0260#0,"""태양계에서 그리 멀지 않은 곳에<br>갑자기 블랙홀이 생겼네."""
st_055150_0270#0,"""거리가 있으니 당장 무언가<br>벌어지지는 않겠지만……"""
st_055150_0280#0,"""……초신성 폭발 같은<br>아무런 전조도 없이 생겼어."""
st_055150_0290#0,"""게다가 관측 수치상<br>엄청난 속도로 커지고 있어.<br>이건 보통 있을 수 없는 일이야."""
st_055150_0300#0,"""그 블랙홀이<br>지금 속도로 계속 커지면<br>어떻게 되는 건데?"""
st_055150_0310#0,"""뻔하잖아.<br>지구는커녕 태양계 전체가<br>집어삼켜져서 전부 끝이야."""
st_055150_0320#0,"""나와 오쿠는 각국 정부 기관과<br>협력해 조사를 진행하겠네."""
st_055150_0330#0,"""야사카 엔가, 자네는 아크스와 협력하고<br>뭔가 알아내면 연락해 주게."""
st_055150_0340#0,"""블랙홀의 발생과<br>상식을 벗어난 속도의 팽창……<br>이쪽의 현상과 똑같네요."""
st_055150_0350#0,"""아카식 레코드는 온 우주의 기록.<br>그래서 차원을 넘어 같은 현상이<br>일어나는 걸까요."""
st_055150_0360#0,"""……갈수록<br>남의 일로 볼 수 없게 됐네."""
st_055150_0370#0,"""히츠기랑 알한테도<br>말해 두는 게 좋겠어."""
st_055150_0380#0,"""무슨 일이 생기면 나한테 넘겨.<br>지구 쪽은 내가 정리해 둘게."""
st_055150_0390#0,"""알겠습니다.<br>잘 부탁드릴게요."""
name01#0,"""？？？"""
name02#0,"""？？？"""
