st_062050_0001#0,"""A.P.242/2/26/14:00"""
st_062050_0010#0,"""여기가……암두스키아의 가장 깊은 곳……？"""
st_062050_0020#0,"""〔그래〕<br>〔아무도 들어가선 안 되는 곳〕〔자옥룡의 묘지〕<br>〔나도〕〔들어오는 건 처음이다〕"""
st_062050_0030#0,"""하지만 이 모습은……<br>마치 괴세구역 같군요."""
st_062050_0040#0,"""〔카미츠 님께서〕〔말씀하신다〕<br>〔그 말이 맞다고〕"""
st_062050_0050#0,"""〔【심원의 어둠】이〕〔활성화되어〕<br>〔모습이 바뀐 곳과〕〔같다고〕"""
st_062050_0060#0,"""……이것도 그때<br>나와 아이카가<br>무리했던 탓일까？"""
st_062050_0070#0,"""아뇨, 그때와는 또 다른 듯합니다.<br>이곳은 원래부터 이런 모습이었던 것 같군요.<br>……어떻게 생각하십니까, 레라？"""
st_062050_0080#0,"""〔쿠나의〕〔말대로다〕<br>〔자옥룡 카시나로〕〔이어지는 길은〕<br>〔본래부터〕〔이런 모습이었다〕"""
st_062050_0090#0,"""〔아크스가 말하는〕〔괴세구역이〕<br>〔나타났을 때는〕〔카시나가 깨어난 게 아닌지〕<br>〔의심했다는〕〔말을 들었다〕"""
st_062050_0100#0,"""〔이것이〕〔카시나가 바란〕<br>〔용족의 모습〕〔암두스키아의 모습〕<br>〔일지도 모른다고〕"""
st_062050_0110#0,"""〔이곳에 남은〕〔용족들은〕<br>〔카시나의 영향으로〕〔미쳐 날뛰며〕<br>〔적과 아군을 가리지 않고〕〔달려든다〕"""
st_062050_0120#0,"""〔그래서〕〔아무도 들어오지 않고〕〔가까이하지도 않아〕<br>〔카시나는 홀로〕〔잠들어 있다〕"""
st_062050_0130#0,"""이 안에 카시나가……<br>샤오를 원래대로 돌릴 열쇠가……"""
st_062050_0140#0,"""괜찮아"""
st_062050_0150#0,"""서두르지 마"""
st_062050_0160#0,"""샤오가 돌아오길 바라는 마음은<br>모두 같아."""
st_062050_0170#0,"""하지만 그럴수록 서두르지 마, 사라.<br>분명 괜찮을 거야."""
st_062050_0180#0,"""<%me>……마토이……"""
st_062050_0190#0,"""〔그래〕〔걱정 마라〕〔아크스의 무녀〕<br>〔내가〕〔곁에 있다〕"""
