st_062090_0001#0,"""A.P.242/2/26/16:20"""
st_062090_0010#0,"""이건……！"""
st_062090_0020#0,"""해냈구나, 사라！"""
st_062090_0030#0,"""주변에서 차원 전이 반응이 느껴져.<br>클라리스 클레이스, 폭파해."""
st_062090_0040#0,"""……윽！ 알겠어！"""
st_062090_0050#0,"""정확하게<br>이쪽 위치를 알아냈다고……？<br>이제 감지할 수 있게 된 겁니까……？"""
st_062090_0060#0,"""두 시온 모방체의 힘을 모으고서야<br>겨우 가능했지만 말이야.<br>바로 대응해 줘서 고마워, 카미츠."""
st_062090_0070#0,"""〔감사할 것 없다〕<br>〔이 일이 미래로 이어질 테니〕"""
st_062090_0080#0,"""샤오！"""
st_062090_0090#0,"""기다렸지, 모두.<br>여기까지 정말 잘해 줬어."""
st_062090_0100#0,"""사라！？"""
st_062090_0110#0,"""걱정 마.<br>잠들었을 뿐이야."""
st_062090_0120#0,"""사라가 온 힘을 다해 줬기에<br>내가 지금 이렇게 존재할 수 있어."""
st_062090_0130#0,"""그만큼 애써 줬으니<br>보답하지 않으면……남자가 아니지."""
st_062090_0140#0,"""사라졌어！？"""
st_062090_0150#0,"""……주변에 반응은 없어.<br>상황을 보고 물러난 모양이야."""
st_062090_0160#0,"""샤오……<br>돌아와 줬구나."""
st_062090_0170#0,"""억지로 깨워진 느낌이긴 했지만.<br>덕분에 제때 맞췄으니<br>사라에게 고마워해야겠어."""
st_062090_0180#0,"""조금 전에 큰 폭발음이 들렸는데<br>그릇이 될 존재는 무사한 겁니까？"""
st_062090_0190#0,"""카시나의 중심부는 파괴됐어.<br>하지만 용족에게 중요한 건<br>그릇의 생김새가 아니야. 그렇지？"""
st_062090_0200#0,"""〔그렇다〕〔중요한 것은 그 혼〕<br>〔혼이 깃들 그릇은〕〔어디에나 있다〕"""
st_062090_0210#0,"""〔샤오는〕〔부서진 용정을 모아〕<br>〔자신의 몸으로 삼았다〕"""
st_062090_0220#0,"""쉽게 말하면<br>이곳에 떠다니는 입자가 바로 나야.<br>그 입자를 모아 형태를 만들고 있어."""
st_062090_0230#0,"""용정을 매개로 삼았기에<br>카미츠와도 매끄럽게 연결됐어.<br>이제 정보 연산 능력의 차이를 메울 수 있어."""
st_062090_0240#0,"""그렇다면 다음에 할 일은 정해졌어."""
st_062090_0250#0,"""이제 반격을 시작하자"""
