st_062080_0001#0,"""A.P.242/2/26/16:10"""
st_062080_0010#0,"""무슨 일입니까？<br>오메가에서 눈부신 활약을 펼쳤던<br>수호휘사의 힘이 이 정도는 아닐 텐데요."""
st_062080_0020#0,"""……정말 적이었구나"""
st_062080_0030#0,"""오메가에서 보인 모습은 뭐였지？"""
st_062080_0040#0,"""이제 와 무슨 말씀입니까.<br>모든 것은 주군을 위한 일이라고<br>말씀드렸을 텐데요？"""
st_062080_0050#0,"""말씀드렸을 텐데요.<br>모든 것은 주군을 위해서입니다."""
st_062080_0060#0,"""저는 주군을 이 세상으로 되돌리기 위해<br>모든 것을 이용했을 뿐입니다."""
st_062080_0070#0,"""오메가에 숨어 충직한 기사를 연기하고<br>수호휘사와 어깨를 나란히 해 세상을 구한 뒤……<br>주군을 맞이한다."""
st_062080_0080#0,"""……그리고 주군이 바라는 대로<br>이 세계를 부순다."""
st_062080_0090#0,"""그것이 바로 주군의 목적이자<br>저……정의의 남신 바루나의 목적입니다."""
st_062080_0100#0,"""정의의 남신……"""
st_062080_0110#0,"""미트라와 저는 주군 없이는 존재할 수 없고<br>주군 또한 우리 둘을 필요로 합니다."""
st_062080_0120#0,"""그 밖의 것은 필요 없습니다.<br>이 세상 모든 것이 필요 없습니다."""
st_062080_0130#0,"""헛된 싸움을 언제까지 계속할 생각입니까？<br>시간을 번다고 해도 아무 의미가 없는데요."""
st_062080_0140#0,"""뭐라고……！"""
st_062080_0150#0,"""저를 이곳에 붙잡아 두고 싶다면<br>얼마든지 상대해 드리죠.<br>……저도 바라던 일이니까요."""
st_062080_0160#0,"""……윽！ 설마！"""
st_062080_0170#0,"""부탁해！"""
st_062080_0180#0,"""가게 둘 것 같습니까？"""
st_062080_0190#0,"""……방해하게 두지 않겠어！"""
st_062080_0200#0,"""가！"""
