st_062010_0001#0,"""A.P.242/2/25/10:00"""
st_062010_0010#0,"""사라……"""
st_062010_0020#0,"""괜찮아？"""
st_062010_0030#0,"""무리하는 거 아니야？"""
st_062010_0040#0,"""부상 말이야？ 괜찮아.<br>이 정도는 아무렇지도 않아."""
st_062010_0050#0,"""둘은 괜찮아？<br>뭐, 지금은 몸 상태를 확인할<br>틈도 없겠지만."""
st_062010_0060#0,"""하하. 나만 그런 게 아니라<br>다들 무리하고 있잖아."""
st_062010_0070#0,"""시에라는 관리와 관제에 정신없어서<br>잡담할 틈도 없어 보이고."""
st_062010_0080#0,"""……사라.<br>암두스키아에 뭐가 있는 거야？"""
st_062010_0090#0,"""나도 몰라.<br>샤오는 가라고만 했으니까."""
st_062010_0100#0,"""……하지만 어렴풋이 알 것 같아.<br>샤오가 뭘 바라는지."""
st_062010_0110#0,"""<%me>.<br>샤오를 처음 만난 곳도<br>아마 거기였을 거야."""
st_062010_0120#0,"""용족의 우두머리……？"""
st_062010_0130#0,"""로 카미츠를 만나려는 거야……？"""
st_062010_0140#0,"""……그래.<br>용족의 우두머리 로 카미츠와 이야기하는 것.<br>그것 말고는 생각할 수 없어."""
st_062010_0150#0,"""분명 그곳에서 뭔가를 알게 될 거야……<br>……그렇지, 샤오？"""
skit01#0,"""Faint Hope"""
skit02#0,"""한 가닥의 희망"""
