st_062070_0001#0,"""A.P.242/2/26/16:00"""
st_062070_0010#0,"""〔여기가〕〔카시나가 잠든 곳이다〕"""
st_062070_0020#0,"""무덤이라고 불러야 할까요……？<br>아뇨, 하지만 이 모습은……"""
st_062070_0030#0,"""……<%me><br>이게 뭔지 알겠지？<br>이 느낌은……"""
st_062070_0040#0,"""마더 쉽과 닮았다"""
st_062070_0050#0,"""시온과 닮았다"""
st_062070_0060#0,"""카시나는 시온의 모방체로<br>만들어졌으니 당연하겠지."""
st_062070_0070#0,"""그렇다면 구조도 닮았을 거야.<br>중심부는……저쪽이네."""
st_062070_0080#0,"""이제 샤오가……윽！？"""
st_062070_0090#0,"""꺄악！"""
st_062070_0100#0,"""사라！"""
st_062070_0110#0,"""방금 공격으로 끝냈다고 생각했습니다만<br>눈가에 스친 낌새만으로<br>반응한 겁니까."""
st_062070_0120#0,"""몸속에서 느껴지는 고동도 그렇고<br>확실히 다른 아크스와는<br>많이 다른 듯하군요."""
st_062070_0130#0,"""바루나……！"""
st_062070_0140#0,"""어떻게 여기에……！"""
st_062070_0150#0,"""주군께서 여러분을 추격하라<br>명하셨습니다."""
st_062070_0160#0,"""수상한 움직임을 보이기에<br>한동안 내버려 두고 지켜봤습니다만<br>……옳은 선택이었군요."""
st_062070_0170#0,"""이곳이 여러분에게는<br>반격을 시작하는<br>중요한 곳이겠지요？"""
st_062070_0180#0,"""그렇다면 부수면 됩니다."""
st_062070_0190#0,"""그만……！"""
st_062070_0200#0,"""그럴……수가……！"""
st_062070_0210#0,"""……흠？"""
st_062070_0220#0,"""모든 일이 네놈들 뜻대로 될 거라고<br>생각했다면 큰 착각이다！"""
st_062070_0230#0,"""크, 클라리스 클레이스！？<br>어떻게 여기에……！"""
st_062070_0240#0,"""휴이가 보내 줬다！<br>사라를 구하러 가라고 했어！"""
st_062070_0250#0,"""포토너의 반응은 쫓지 못하지만<br>아크스의 반응이라면 쫓을 수 있고<br>그곳으로 전이할 수도 있다！"""
st_062070_0260#0,"""……그렇군요.<br>하지만 먼지가 하나 늘어난 정도로<br>뭔가 달라질 것 같습니까？"""
st_062070_0270#0,"""흥！<br>나를 너무 얕보지 마라, 포토너！"""
st_062070_0280#0,"""크, 클라리스 클레이스！<br>너무 무모해！ 진정해！"""
st_062070_0290#0,"""괜찮다, 선대. 나는 침착하다！"""
st_062070_0300#0,"""상대의 움직임을 알 수 없다면<br>주변을 전부 폭파하면 된다！"""
st_062070_0310#0,"""……억지스럽지만 나쁘지 않은 방법입니다.<br>얼마나 오래 버틸 수 있느냐는 문제가<br>없다면 말이지요."""
st_062070_0320#0,"""분하지만 저 녀석 말이 맞다.<br>급히 생각해 낸 이런 싸움법은<br>그리 오래 버티지 못해."""
st_062070_0330#0,"""사라, 우리가 시간을 벌겠다.<br>그동안 샤오를 깨워서 데려와라."""
st_062070_0340#0,"""……알겠어.<br>레라, 부탁해."""
st_062070_0350#0,"""〔이쪽이다！〕"""
st_062070_0360#0,"""……헛된 짓을."""
line01#0,"""여기까지의 퀘스트 진행을 기록했습니다."""
