st_062060_0001#0,"""A.P.242/2/26/15:00"""
st_062060_0010#0,"""용족이 덤벼들긴 하지만 그뿐이네.<br>아크스 함대가 적의 시선을<br>잘 끌어 주고 있는 걸까……?"""
st_062060_0020#0,"""〔그쪽 무녀는〕〔걱정이 많군〕<br>〔이곳은〕〔위험하기도 하지만〕<br>〔성역이기도 한〕〔곳이다〕"""
st_062060_0030#0,"""〔아무나〕〔그리 쉽게〕<br>〔들어올 수 있는 곳은 아니다〕"""
st_062060_0040#0,"""윽！？<br>레라, 물러나세요！"""
st_062060_0050#0,"""포토너 병사！？<br>적 함대는 클라리스 클레이스 일행이<br>막고 있을 텐데……！？"""
st_062060_0060#0,"""〔어떻게〕〔여기에！〕<br>〔들어온〕〔흔적이〕〔없다！〕"""
st_062060_0070#0,"""마토이와 <%me>의<br>좌표 정보를 추적해 이곳으로 정확히<br>전송해 온 거네……!"""
st_062060_0080#0,"""……생각해 보면 당연한 일이네.<br>지금까지 우리가 다커를 상대로<br>해 왔던 것과 똑같으니까."""
st_062060_0090#0,"""정보전에서 우리가 불리해진 지금은<br>……어디서 적이 나타나도<br>이상할 게 없어."""
st_062060_0100#0,"""돌파할 수밖에 없어"""
st_062060_0110#0,"""다른 길을 찾아보자"""
st_062060_0120#0,"""내버려 두면<br>적이 계속 전송되어 올 겁니다.<br>……그 수밖에 없겠군요."""
st_062060_0130#0,"""그렇게 느긋하게 굴 시간은 없습니다.<br>적이 더 전송되어 오면……<br>돌이킬 수 없는 일이 벌어질 겁니다."""
st_062060_0140#0,"""……돌파하는 수밖에 없겠어."""
