st_062040_0001#0,"""A.P.242/2/26/10:00"""
st_062040_0010#0,"""아얏……"""
st_062040_0020#0,"""……사라, 무리하지 말고<br>함선에서 기다려도 돼."""
st_062040_0030#0,"""샤오와 인연이 있는 내가<br>가지 않으면 의미가 없어."""
st_062040_0040#0,"""마토이식으로 말하면<br>지금이 무리해야 할 때라는<br>느낌일까？"""
st_062040_0050#0,"""정말이지."""
st_062040_0060#0,"""……기다리고 있었습니다."""
st_062040_0070#0,"""어, 쿠나？<br>왜 여기 있어？"""
st_062040_0080#0,"""용족 분들은……그게<br>뭐랄까, 거리낌이 없는 분이 많아서요."""
st_062040_0090#0,"""거리낌이 없다니 무슨 뜻이야……？"""
st_062040_0100#0,"""〔오랜만이구나！〕<br>〔<%me>！〕"""
st_062040_0110#0,"""경계하지 않아도 됩니다.<br>이건 인사 같은 것이니까요.<br>거리낌이 없다는 건 이런 뜻입니다."""
st_062040_0120#0,"""저는 용족과도 제법 인연이 있으니<br>괜찮다면 길잡이로 따라가려 했습니다."""
st_062040_0130#0,"""게다가 지금은 어디서<br>적이 나타날지 모릅니다.<br>전력은 많을수록 좋을 겁니다."""
st_062040_0140#0,"""여전하네요, 레라.<br>우리가 올 줄 알고 있었나요？"""
st_062040_0150#0,"""〔카미츠 님의〕〔말씀〕<br>〔모두 온다고〕〔하셨다〕"""
st_062040_0160#0,"""〔용의 무녀〕〔코 레라〕<br>〔아크스 모두를〕〔마중 나왔다〕"""
st_062040_0170#0,"""〔카미츠 님께서〕〔만나신다〕<br>〔나를〕〔따라와라〕"""
