st_061140_0001#0,"""A.P.242/2/17/14:00"""
st_061140_0010#0,"""¡Ulc, porque!..."""
st_061140_0020#0,"""¿Por qué nos retiramos?"""
st_061140_0030#0,"""¡Tenemos que vengar a Xiao!"""
st_061140_0040#0,"""Sabía que ustedes dos iban a reaccionar así."""
st_061140_0050#0,"""Tuve la oportunidad de elegir entre la Mothership...  y ustedes dos... Y los elegí a ustedes."""
st_061140_0060#0,"""Y me mantengo firme por esa decisión. Xiao habría hecho lo mismo."""
st_061140_0070#0,"""Eres familiar de Xiao. Sara, ¿Verdad?, ¿Puedes verme ahora?"""
st_061140_0080#0,"""¿Quien eres tu?..."""
st_061140_0090#0,"""Yo soy Alma. La primera Claris Claes."""
st_061140_0100#0,"""Estaba cerca cuando viniste aquí antes, pero no pudiste verme."""
st_061140_0110#0,"""...Pero ahora, tú puedes. ¿Sabes por qué?"""
st_061140_0120#0,"""...¿Por el poder de Xiao?"""
st_061140_0130#0,"""Sí. El poder de Xiao está ahora contigo. Xiao está durmiendo dentro de ti."""
st_061140_0140#0,"""Un poder es demasiado para que puedas contenerlo. Si se despierta, te destruiría... Así que ahora está durmiendo."""
st_061140_0150#0,"""Ya veo... Xiao esta... Él está dentro de mí."""
st_061140_0160#0,"""¡Debemos ser firmes, todos juntos!"""
st_061140_0170#0,"""Xiera, ¿Por qué crees que Xiao ha estado extendiendo su autoridad?"""
st_061140_0180#0,"""¡Matoi!, ¡<%me>!, Todo habría sido sin sentido si hubieras muerto allí! Tienes que mirar el cuadro grande!"""
st_061140_0190#0,"""さ、サラさん？"""
st_061140_0200#0,"""...Es lo que Xiao habría dicho. Esos sentimientos salieron de dentro de mí."""
st_061140_0210#0,"""Y definitivamente diría esto. \""No está en mi naturaleza estar muerto.\"""""
st_061140_0220#0,"""...Eso suena como el."""
st_061140_0230#0,"""...Xiao siempre odiaba perder."""
st_061140_0240#0,"""Xiera, ¿Puedes ponerte en contacto con todas la naves?, ¿Conocemos el estado de los ARKS?"""
st_061140_0250#0,"""¡Ah, sí!, ¡Todas las naves están actualmente en operación independiente!"""
st_061140_0260#0,"""Este es el estado actual de ARKS. Las naves están dispersas, pero hemos confirmado la presencia de todos los miembros del Consejo."""
st_061140_0270#0,"""Los operadores están verificando el recuento ahora. Deberíamos tener todo en una hora."""
st_061140_0280#0,"""Xiao anticipo este resultado... Es por eso que ha entregado la responsabilidad en las lineas, asegurándose de que ARKS funcionaría sin él."""
st_061140_0290#0,"""Pero eso es muy malo para ti, Xiao. No te vamos a dejar retirarte todavía."""
st_061140_0300#0,"""Xiera, cambia de rumbo!, ¡Nos dirigimos al planeta Amduscia!"""
st_061140_0310#0,"""アムドゥスキア、ですか？"""
st_061140_0320#0,"""...Fue lo último que Xiao me dijo. \""Dirijete a Amduscia.\"""""
st_061140_0330#0,"""Sé que encontraremos la clave en ese lugar. La clave para resolver este problema."""
skit01#0,"""¿Cómo Resistimos a la Destruccion?"""
skit02#0,"""Un medio para oponerse a la destruccion"""
