st_061070_0001#0,"""A.P.242/2/17/10:00"""
st_061070_0010#0,"""Bienvenidos de nuevo ustedes dos. Fuiste a conocer a la especialista de los A.I.S. como Sara pidió, ¿Verdad?"""
st_061070_0020#0,"""Sí. Una mujer llamada Ludmilla."""
st_061070_0030#0,"""Ella parece estar loca"""
st_061070_0040#0,"""Ella parecía bastante confiable"""
st_061070_0050#0,"""Ahaha... Ella no es una mala persona."""
st_061070_0060#0,"""Ahaha ... Ella parecía ser el tipo de persona que se enfoca mucho en algo, así que supongo que podrías llamarla confiable."""
st_061070_0070#0,"""Los más talentosos de ARKS no son más que extravagantes. Al igual que ustedes dos."""
st_061070_0080#0,"""Sin embargo, ella es la que sugirió que los preparemos para la batalla espacial de inmediato. Y luego se puso a trabajar para hacerlo realidad."""
st_061070_0090#0,"""Es bastante claro que posee un increíble nivel de inteligencia... Realmente esta a otro nivel."""
st_061070_0100#0,"""¿Que has estado haciendo?"""
st_061070_0110#0,"""¿Has terminado de preparar todo?"""
st_061070_0120#0,"""Buscando la forma de localizar a Shiva, y un plan B."""
st_061070_0130#0,"""...Está bien. Tenemos que estar preparados mentalmente para cualquier cosa que pueda suceder."""
st_061070_0140#0,"""ARKS siempre ha tenido mucha información sobre los Darkers con los que has luchado hasta ahora."""
st_061070_0150#0,"""Hemos sido capaces de sentir dónde están, y reconocer los augurios de Dark Falz y hacer los preparativos adecuados."""
st_061070_0160#0,"""Pero ahora, nos enfrentamos a algo completamente diferente. Tienen la ventaja cuando se trata de inteligencia."""
st_061070_0170#0,"""Es por eso que debemos prepararnos tanto física como mentalmente, así estaremos listos para lo que sea que suceda..."""
st_061070_0180#0,"""¿Xiao?"""
st_061070_0190#0,"""...Diablos. Así que esta es nuestra diferencia."""
st_061070_0200#0,"""¡¿Xiao?!"""
st_061070_0210#0,"""¡Alerta de emergencia! Distorsión dimensional detectada! ¡Están apareciendo enemigos!"""
st_061070_0220#0,"""Su ubicación es ... dentro de la Mothership! Confirmado lecturas enemigas en la Mothership!"""
st_061070_0230#0,"""No hay necesidad de calcular nada. Si aplastas la cabeza de algo, perecerá."""
skit01#0,"""¿Cómo Resistimos a la Destruccion?"""
skit02#0,"""Un medio para oponerse a la destruccion"""
