st_061020_0001#0,"""A.P.242/2/11/10:30"""
st_061020_0010#0,"""Muy bien, ¿Cómo deberíamos realizar el trabajo, ahora que sabemos todo eso?"""
st_061020_0020#0,"""Nosotros estamos en las sombras sobre sus capacidades de Combate, pero el problema mas grande es Shiva..."""
st_061020_0030#0,"""Nuestro poder se deriva de los Photons. Honestamente, no tenemos forma de evitar su capacidad para absorberlos."""
st_061020_0040#0,"""Con respecto a eso, ya hemos hecho algunos análisis y ya hemos comenzado las contramedidas necesarias."""
st_061020_0050#0,"""Hmm ¿Resolviste algo?"""
st_061020_0060#0,"""Si los Photons no funcionan, que tal si los golpearemos con armamentos físico"""
st_061020_0070#0,"""Estamos en la etapa finales de la mejora de nuestro A.I.S.<br>ajustando la producción en masa que ya debería comenzar pronto"""
st_061020_0080#0,"""La División de Investigación está haciendo todo lo posible para prepararlos a tiempo para la próxima batalla."""
st_061020_0090#0,"""Con eso fuera del camino, nuestro próximo problema son los movimientos del enemigo..."""
st_061020_0100#0,"""Desafortunadamente, no tenemos pistas sólidas. Incluso coordinar nuestras investigaciones con Xiao no nos ha acercado más a la posibilidad de determinar su ubicación."""
st_061020_0110#0,"""Esta es una diferencia entre tecnología, supongo.<br>Aislar y absorber los Photons será su especialidad."""
st_061020_0120#0,"""Lo que significa que será difícil predecir cuándo aparecerán... Tendremos que estar constantemente alertas."""
st_061020_0130#0,"""Mm. Los Sectores de Instrucción y Combate trabajarán juntos para fortalecer nuestra preparación para la movilización."""
st_061020_0140#0,"""Hay muchos más ARKS de los que solía haber. Debemos ser capaces de duplicar nuestros deberes."""
st_061020_0150#0,"""Así tendremos a todos los ARKS unidos en sus movimientos."""
st_061020_0160#0,"""Disculpa... Hay algo que me ha estado preocupando."""
st_061020_0170#0,"""Shiva llamó a <%me> \""Vasija del mundo\""."""
st_061020_0180#0,"""¿Qué significa eso exactamente?"""
st_061020_0190#0,"""Lo siento, pero ni siquiera yo sé el significado detrás de esas palabras."""
st_061020_0200#0,"""Aún así, ella está apuntando al Guardián por una razón u otra. Creo que podemos decir eso con confianza."""
st_061020_0210#0,"""...No sabemos su razón, pero no podemos simplemente ignorarlo."""
st_061020_0220#0,"""<%me>. Trabaja con Matoi por un tiempo.<br>Sería bueno si se mantienen juntos."""
st_061020_0230#0,"""Todos los sectores necesitarán ser unidos y comprensivos entre sí. Y vamos a tener que intensificar nuestra toma de decisiones. Estaremos bien siempre y cuando todos trabajen juntos."""
st_061020_0240#0,"""Ah, <%me>. ¿Podrías esperar un segundo?"""
st_061020_0250#0,"""Se trata de la remodelación del A.I.S. que mencionamos anteriormente. La persona a cargo del proyecto dijo que quería reunirse con usted."""
st_061020_0260#0,"""Lamento preguntar pero, ¿Puedes reunirte con ella? Cuento con usted."""
