st_061010_0001#0,"""A.P.242/2/11/10:00"""
st_061010_0010#0,"""Wow, no puedo recordar cuando fue la <br>última vez que todos se se reunieron aqui.<br> Incluso tenemos muchos invitados."""
st_061010_0020#0,"""Ulc, no es el momento para estar bromeando"""
st_061010_0030#0,"""Lo sé.<br>Solo estaba tratando de aligerar un poco<br>el ambiente. Ahora bien, comencemos esta reunión de emergencia."""
st_061010_0040#0,"""Nuestro tema de hoy es la Ultima diosa,<br>Shiva.<br>Vamos a empezar con lo que sabemos."""
st_061010_0050#0,"""En ese caso, permítame darle una explicacion básica."""
st_061010_0055#0,"""...Voy a repasar toda la informacion, Xiao."""
st_061010_0060#0,"""Por supuesto. Si no informamos todo, no podemos continuar con la discusión."""
st_061010_0070#0,"""El otro día, una nave ARKS fue asaltada<br>por Shiva.<br>Creemos que las dos personas que la<br>acompañaron eran Photoners."""
st_061010_0080#0,"""Photoners nuevamente... Pero,<br>¿Por qué serían hostiles contra ARKS?"""
st_061010_0090#0,"""Se registró que había dicho lo siguiente:<br>\""Me sacrifique por el bien de este mundo\"""""
st_061010_0100#0,"""De acuerdo con nuestros datos,<br>[Profound Darkness] <br>que apareció durante la era de los Photoner<br>fue sellado."""
st_061010_0110#0,"""Hemos verificado este hecho con Aurora. <br>Aunque ella no conocía a Shiva<br>personalmente,<br>sabemos que este evento ocurrió."""
st_061010_0120#0,"""Fue forzada por los Photoners como cebo<br>para sellar a [Profound Darkness] <br>en el subespacio... Un sacrificio.<br>¿Y ahora ha vuelto?"""
st_061010_0130#0,"""Si hemos de creer sus palabras, sí.<br>En cuanto a si esa es la verdad...<br>¿Por qué no preguntamos a los que cruzaron espadas con ella?"""
st_061010_0140#0,"""Sentí un poder inusual"""
st_061010_0150#0,"""…………"""
st_061010_0160#0,"""No era solo esa chica llamada Shiva.<br>Los dos que estaban con ella destacaron<br>un poder tremendo también.<br>Estoy de acuerdo en que son Photoners."""
st_061010_0170#0,"""Sin embargo,<br>Shiva era mucho mas diferente todavía.<br>Nuestros ataques no conectaban <br>cotra ella en lo más mínimo."""
st_061010_0180#0,"""...Fue raro.<br> Casi como si estuviera absorbiendo<br>nuestros golpes completamente."""
st_061010_0190#0,"""Eso es correcto. Fueron hechos para ser así."""
st_061010_0200#0,"""Lisa, ¿Qué quieres decir con \""Fueron hechos para ser así\""?"""
st_061010_0210#0,"""Lisa quiere decir que significa poder absorber todos los Photons de los Photoners. ¿Te imaginas cuánto sería eso?"""
st_061010_0220#0,"""Lisa ha visto las dos, y si le preguntas, te dira que tu también eres bastante extrañ@."""
st_061010_0230#0,"""Esa es una forma interesante de decirlo... Lisa, ¿Cuánto sabes de todo esto?"""
st_061010_0240#0,"""Lisa, ¿Puedo tomar el control para dar la explicacion?"""
st_061010_0250#0,"""Sí, sí, toma el control. Despierta a Lisa si necesitas pelear."""
st_061010_0260#0,"""Permíteme presentarme una vez más.<br>Soy Harriet. Soy lo que llamarían ustedes, <br>un Photoner"""
st_061010_0270#0,"""<%me>. Nos hemos encontrado una vez antes. ¿Te acuerdas?"""
st_061010_0280#0,"""¿En Kuron?..."""
st_061010_0290#0,"""¿Cuando Matoi desapareció?..."""
st_061010_0300#0,"""Sí. Fue toda un sorpresa en ese entonces."""
st_061010_0310#0,"""En ese momento, no era más que una noción residual."""
st_061010_0320#0,"""No me conocía como Harriet, y no poseía la misma voluntad que tengo ahora."""
st_061010_0330#0,"""Hablar contigo fue todo lo que pude realizar... Me alegro de que las cosas hayan mejorado."""
st_061010_0340#0,"""Shiva y yo somos como una pareja. Puedo hablar con todos ustedes aquí precisamente porque ella ha aparecido."""
st_061010_0350#0,"""Entonces, ¿Quieres decir que estás relacionada con ella de alguna manera?"""
st_061010_0360#0,"""Un alma que nunca debió ser, habitando dentro de un mero recipiente. Esa soy yo. Harriet, una existencia artificial."""
st_061010_0370#0,"""Un recipiente de Photons... para [Profound Darkness], la existencia final que llevó todo dentro de sí mismo. Esa es Shiva, la Diosa de la Destruccion."""
st_061010_0380#0,"""Nuestra conexión es profunda, pero a la vez fugaz."""
st_061010_0390#0,"""La civilización llegó a su fin al final de la era Photoner."""
st_061010_0400#0,"""La sociedad valoraba únicamente la manipulación de los Photons. Los cuerpos físicos, que eran fácilmente reemplazables, habían perdido su valor.."""
st_061010_0410#0,"""Sin embargo, los Photoners no podían suponer ninguna existencia más allá de la de los cuerpos físicos. Lo que deseaban era el último recipiente."""
st_061010_0420#0,"""...Había un cierto investigador que trató la vasija que creó no como una vasija, sino como otro ser humano."""
st_061010_0430#0,"""Comenso a platicar dia tras dia, hasta que finalmente creció su corazón, e incluso despertó al poder de los Photons."""
st_061010_0440#0,"""Estos fenómenos fueron los frutos de su investigación. Un poder que estaba por encima de todo lo demás. Un poder sin igual."""
st_061010_0450#0,"""...El investigador estaba muy contento. No era simplemente un clon, sino una existencia única. Un ser que podría rivalizar con el Registro Akáshico."""
st_061010_0460#0,"""Sin embargo, el clon final de Akashic Record... [Profound Darkness] nació alrededor de ese mismo tiempo."""
st_061010_0470#0,"""Se necesitaba un recipiente con la potencia adecuada para sellarla y detener su alboroto. Un recipiente que era igual al Registro Akáshico. Ese recipiente era yo."""
st_061010_0480#0,"""Pero un corazón no era necesario. Mi alma... mi corazón fue arrancado, y reemplazado con Photons."""
st_061010_0490#0,"""Dentro de ese recipiente nació el deseo de controlar todos los Photons. Se convirtió en la diosa de la Destruccion, Shiva."""
skit01#0,"""¿Cómo resistimos la destrucción?"""
skit02#0,"""Un medio para oponerse a la destrucción."""
