st_048130_0001#0,"""A.D.2028/4/25/15:00"""
st_048130_0010#0,"""허억…… 허억……<br>윽…… 아뎀!"""
st_048130_0020#0,"""후후…… 원초의 마법사인 나조차<br>가볍게 뛰어넘어버리는구나……"""
st_048130_0030#0,"""하지만, 이걸로 됐어……<br>이걸로 됐다고, 엔가.<br>강신은 이걸로 이루어진다."""
st_048130_0040#0,"""……강, 신?<br>무슨 소리냐, 아뎀!"""
st_048130_0050#0,"""……아무리 상상, 구현의 산물이라고 해도<br>신이 무상으로 현현할 리 없다."""
st_048130_0060#0,"""그 강림에는 그에 걸맞는 공물이 필요하지.<br>신이 들어가기 위한 그릇이 필요해."""
st_048130_0070#0,"""……그것도 어중간한 그릇으로는 불가능해.<br>그릇도 또한 걸맞는 게 필요하지."""
st_048130_0080#0,"""예를 들면, 사람의 범주를 넘어 신의 저주를 받고<br>기나긴 세월을 살아온 자의 몸이라든지 말이야."""
st_048130_0090#0,"""크…… 윽……!"""
st_048130_0100#0,"""아뎀!"""
st_048130_0110#0,"""……그래, 그러면 됐어.<br>그릇이 되는 건 바로 내 몸이다."""
st_048130_0120#0,"""창조의 신이여, 우리 아버지여.<br>이건 당신이 만든 그릇입니다."""
st_048130_0130#0,"""……내려오기 싫다는 말은 안하시겠죠?"""
st_048130_0140#0,"""이 기운은……"""
st_048130_0150#0,"""후, 헤, 하하핫……!<br>괘, 괜찮겠습니까 파레그여!<br>저쪽에 가세하러 가지 않아도……"""
st_048130_0155#0,"""부엑!?"""
st_048130_0160#0,"""……딱히 제가 갈 필요도 없겠죠.<br>저는 인간의 힘을 믿고 있으니까요.<br>자, 계속할까요."""
st_048130_0170#0,"""히익!"""
