st_048100_0001#0,"""A.D.2028/4/25/13:00"""
st_048100_0010#0,"""……훌륭하다.<br>허나 승패 따윈 이미 관계 없지."""
st_048100_0020#0,"""너희를 영역 안에 잡아둔 시점에서<br>내 목적은 달성됐다."""
st_048100_0030#0,"""칫, 애초에 시간 끌기가 목적이었나!"""
st_048100_0040#0,"""그 말대로다.<br>아뎀 경이 신에 도달하기 위한 시간을 번다.<br>그것만 달성한다면…………!?"""
st_048100_0050#0,"""어머, 가볍게 노크했을 뿐인데 깨져버리다니<br>꽤나 근성이 없는 영역이군요.<br>술자와 똑같아요."""
st_048100_0060#0,"""말도 안돼……<br>내 영역을, 힘으로……?"""
st_048100_0070#0,"""……에테르를 얇게 전개하여<br>공간을 구현하고 있는 건가요.<br>꽤나 재밌는 마술이에요."""
st_048100_0080#0,"""하지만…… 얄팍하죠.<br>마치 당신의 인간성을 보여주듯이."""
st_048100_0090#0,"""마인……!"""
st_048100_0100#0,"""뭘 멍하니 보고 계신가요.<br>여러분은 얼른 앞으로 나아가세요."""
st_048100_0110#0,"""……어, 그래도 돼?"""
st_048100_0120#0,"""아뎀을 죽이는 것은 여러분이<br>실패한 다음에도 가능하거든요."""
st_048100_0130#0,"""게다가 제겐 마침 지금<br>하고 싶은 일이 생겨버렸습니다."""
st_048100_0140#0,"""이, 멋대로 인류에 절망한 어리석은 자에게<br>인류의 훌륭함을 가르친다.<br>재교육이라는 거죠."""
st_048100_0150#0,"""……알겠어."""
st_048100_0160#0,"""……칫, 기다려!"""
st_048100_0170#0,"""이런, 숙녀를 앞에 두고 곁눈질하는 건 실례랍니다?"""
st_048100_0180#0,"""내 영역을 투기로 뒤틀다니……!<br>이…… 괴물 자식!"""
st_048100_0190#0,"""별 농담을. 전 엄연한 인간이랍니다.<br>다른 이들보다 좀 튼튼하고, 좀 오래 살아서<br>그 동안 계속 신체를 단련해온 그냥 인간입니다."""
st_048100_0200#0,"""마더 클러스터, 화성의 사도.<br>파레그 아이브스.<br>인류의 가능성의 극치, 그게 저."""
st_048100_0210#0,"""이 주먹도, 이 다리도…… 제 신체의 모든 것이<br>당신이 믿지 못한 인류의 가능성의 결정입니다."""
st_048100_0215#0,"""……잔뜩 맛봐주실 거죠?"""
line01#0,"""여기까지의 퀘스트 진행을 기록했습니다."""
