st_048070_0001#0,"""A.P.241/4/25/10:00"""
st_048070_0010#0,"""어스 가이드 멤버의 신체가 변모.<br>강제적인 진화의 말로인가…"""
st_048070_0020#0,"""믿고 싶진 않지만…<br>눈앞에서 괴물로 바뀌는 걸<br><%me> 쪽은 직접 본 거지?"""
st_048070_0030#0,"""육체의 진화를 촉진당해 괴물로…<br>…마치 다커 같아."""
st_048070_0040#0,"""…그렇죠, 애초에 다커도<br>포톤으로 만들어졌다는 점을 생각하면<br>대단한 아이러니네요."""
st_048070_0050#0,"""<%me> 씨의 보고와<br>거의 동시에 지구 전체의<br>에테르 양이 증가하기 시작했습니다."""
st_048070_0060#0,"""마치 지구에서 에테르가<br>태어나고 있는 것 같은 상태…<br>분명히 이상합니다."""
st_048070_0070#0,"""에테르의 증가에 맞춰 세계 각지에서<br>환창종이 산발적으로 출현하고 있습니다."""
st_048070_0080#0,"""어스 가이드의 지부 멤버와 협력하며<br>마토이 씨나 육망 여러분 등의<br>아크스 주력이 출격하여 대처 중입니다."""
st_048070_0090#0,"""하지만… 그 기세는 멈추기는커녕 계속 늘어날 뿐.<br>끝이 없다는 느낌입니다."""
st_048070_0100#0,"""…에테르가 비명을 지르고 있어.<br>억지로 바뀌고 있다고.<br>…저 별을 통째로 새로 만들려고 하고 있어."""
st_048070_0110#0,"""에테르로 뭘 구현하려는 거야…?<br>뭐가 구현되면 저렇게 되는 거야…?"""
st_048070_0120#0,"""현대에서 신이 사라진 것도, 낙원을 잃은 것도<br>아뎀에게는 용납할 수 없는 일이겠죠."""
st_048070_0130#0,"""…신님을 구현한다든가?<br>아뎀 씨, 신이라도 된 것처럼 굴었고."""
st_048070_0140#0,"""…신의, 구현."""
st_048070_0150#0,"""어, 어라, 히츠기야?<br>농담으로 말한 거였는데…?"""
st_048070_0160#0,"""지구를 이끌고, 더 큰 진화를 바라며…<br>세계를 혁신해 새로운 세계를 탄생시킨다."""
st_048070_0170#0,"""그 녀석이 하려는 일에 가장 빠른 길.<br>…그야말로 창세의 신을 구현하는 거잖아."""
st_048070_0180#0,"""창세의 신이라니, 그런…<br>전승이나 신화 속 얘기잖아?<br>그렇지, 히츠기야, 그런 꿈같은 얘기를…"""
st_048070_0190#0,"""…우리는 지금 실제로 이렇게<br>꿈같은 얘기를 구현하고 있잖아."""
st_048070_0200#0,"""…맞는 말이야."""
st_048070_0210#0,"""아뎀을 멈춰야 해"""
st_048070_0220#0,"""어떡할 거야, 엔가"""
st_048070_0230#0,"""…그래, 물론이지.<br>지구를 이끈다느니, 진화를 바란다느니<br>모르겠지만 그 녀석 맘대로 하게 둘 순 없지."""
st_048070_0240#0,"""…그 바보를 멈출 뿐이야.<br>한 사람의 속셈으로 행성 전체를 엉망으로<br>만들게 둘 수는 없잖아."""
st_048070_0250#0,"""하지만 나 혼자만으론 힘이 부족해.<br>히츠기와 코오리의 힘을 빌려도 아직 멀었지."""
st_048070_0260#0,"""그러니까 그 힘을 빌려줘.<br><%me>"""
st_048070_0270#0,"""…정말, 지구 사람들은 책임감이 너무 강해요.<br>아니면 이것도 지구인의 성향일까요?"""
st_048070_0280#0,"""물론 저도 전력으로 협력할 겁니다.<br>아크스의 목적은 다커의 섬멸뿐 아니라<br>각 행성의 조사와 안정화니까요!"""
