name01#0,"""？？？"""
name02#0,"""내레이션"""
pr_054010_0010#0,"""마침내 나타났군요…… 붉은 사룡."""
pr_054010_0020#0,"""죄송합니다, 수호휘사.<br>제가 부족한 탓에<br>부담을 떠넘기기만 해서……"""
pr_054010_0030#0,"""이런 상황에서는 그런 말<br>하지 않기로 해요, 아리사 씨.<br>그보다 작전을 설명해 주세요."""
pr_054010_0040#0,"""저는 붉은 사룡의 움직임을 막는 결계와<br>다시 봉인할 준비에 전념하겠습니다."""
pr_054010_0050#0,"""결계 안에서는 붉은 사룡의 움직임도 둔해집니다.<br>그때 쓰러뜨려 주세요."""
pr_054010_0060#0,"""이것이 라코니움 소드.<br>전승 속에서 붉은 사룡을 꿰뚫는 검입니다."""
pr_054010_0065#0,"""수호휘사, 이 검을 맡기겠습니다.<br>결계 안에 복제해 힘이 되도록 하겠습니다."""
pr_054010_0070#0,"""붉은 사룡의 비늘은 끊임없이 변해 옛 상처를 숨깁니다.<br>하지만 이 결계 안에서는<br>약점을 알아볼 수 있습니다."""
pr_054010_0075#0,"""또 이 검으로 약점을 치면<br>비늘을 베어 옛 상처를 드러낼 수 있습니다."""
pr_054010_0080#0,"""그러니 그렇게 드러난 약점을<br>집중해서 공격하면……"""
pr_054010_0090#0,"""네, 붉은 사룡도 쓰러집니다.<br>힘이 약해지면…… 다시 봉인하지 못하더라도<br>붙잡힌 영혼은 풀어 줄 수 있을 겁니다……"""
pr_054010_0100#0,"""……수호휘사.<br>부디 잘 부탁드립니다."""
