st_054058_0001#0,"""A.P.241/10/15/10:00"""
st_054058_0010#0,"""……그렇구나.<br>아직 저쪽 세계를 조사하려면<br>시간이 좀 걸리겠네."""
st_054058_0020#0,"""루서 다음에는<br>겟템하르트 씨까지 나타나고……<br>이젠 뭐가 뭔지 모르겠어요."""
st_054058_0030#0,"""혼란스러운 나라를 바로잡았다 싶었더니<br>이번에는 다른 나라에서 싸워야 하고.<br>정신없어 죽겠어요."""
st_054058_0040#0,"""사람의 역사는 싸움의 역사.<br>아크스의 역사도 줄곧<br>다커와 싸워 온 역사잖아."""
st_054058_0050#0,"""지금은 비교적 평화롭다고 하지만<br>싸움은 계속되고 있고……<br>어느 세계나 그런 걸까?"""
st_054058_0060#0,"""어디든 다 비슷비슷해.<br>그래서 오메가에서도 똑같은<br>흐름이 생기는 걸지도 모르지."""
st_054058_0070#0,"""샤오, 이쪽 세계의 상황은<br>어떻게 되고 있나요?"""
st_054058_0080#0,"""블랙홀은 여전히 커지고 있어.<br>이미 주변 은하를<br>삼키기 시작했어."""
st_054058_0090#0,"""무엇보다 커지는 속도가 보통이 아니야.<br>전혀 낙관할 수 없는 상황이야."""
st_054058_0100#0,"""시, 시가지에서 다커 반응!<br>아무런 징조도 없었는데<br>갑자기 나타나다니……!"""
st_054058_0110#0,"""……아크스 전원에게 출격 명령.<br>이상한 출현이니 충분히 조심해서<br>토벌하라고 전해 줘."""
st_054058_0120#0,"""<%me>！<br>우리도 가자!"""
skit01#0,"""The Influence"""
skit02#0,"""저쪽 세계와 이쪽 세계"""
