name01#0,"""？？？"""
name02#0,"""？？？"""
st_010555_0010#0,"""Se ha formado una nueva Matter Board. Se ha alcanzado un equilibrio y el resultado pronto se hará evidente."""
st_010555_0050#0,"""Cualesquiera que sean las dificultades que enfrente, el propósito se hará claro a su debido tiempo."""
st_010555_0060#0,"""Esto es algo que llegarás a entender."""
st_010555_0070#0,"""Por eso quiero que sigas adelante sin vacilar."""
st_010555_0080#0,"""Creo que encontrarás el camino que conduce a todas las respuestas."""
al_010070_0010#0,"""アムドゥスキアの破片も回収完了。<br>これで、全部の破片が揃ったんだね。"""
al_010070_0020#0,"""指針があったとはいえ、三つの惑星を<br>巡って回るなんて……本当にお疲れさま。<br>それに見合った意味もあるんだよね。"""
al_010070_0030#0,"""あとは直すだけ、って感じだけど<br>それで目的達成、なのかな？"""
al_010070_0040#0,"""二代目ちゃんの様子も気になるんだよね。<br>記憶喪失なのに、明らかに武器の破片に<br>反応したりしているし、さ。"""
al_010070_0050#0,"""二代目ちゃんを助けたのも<br>武器の破片を回収したのもシオンの導き。<br>それに加えて、二代目ちゃんの反応……"""
al_010070_0060#0,"""これは見えたね、先が見えたよ。<br>あの武器の破片が、わたしの知ってる<br>アレなら、きっとああなるね！"""
