name01#0,"""？？？"""
name02#0,"""？？？"""
ra_035010_0001#0,"""A.P.239/3/7"""
ra_035010_0010#0,"""Un Dark Falz que crea copias de los opositores que ha comido...<br>Dark Falz 【Double】."""
ra_035010_0020#0,"""Lo más molesto que queda hasta el último minuto."""
ra_035010_0030#0,"""Ya han consumido el Poder tanto del Apprentice como el de Loser.<br>Es probable que ya hayan consumido el poder de 【Elder】así como van."""
ra_035010_0040#0,"""Me pregunto si siguen apareciendo en Harkotan."""
ra_035010_0050#0,"""Ya que lo están tratando como un parque de diversiones, queremos terminar con ellos allí si es posible."""
ra_035010_0060#0,"""Pero primero, debemos consultar esto con la Miko de Harkotan.<br>¿Pueden salir los dos?"""
ra_035010_0070#0,"""De acuerdo, déjanoslo. Mi examen físico ha terminado y estoy lista para ir!, ¡Puedo hacer cualquier cosa!"""
ra_035010_0080#0,"""En cuanto a ti, <%me>. ¿Cómo está tu cuerpo?"""
ra_035010_0090#0,"""Si estás bien, eso está bien. Sólo estaba preocupado por ti."""
ra_035010_0100#0,"""La batalla de hace diez años comienza a superponerse con los acontecimientos de está batalla."""
ra_035010_0110#0,"""No te presiones demasiado."""
al_030010_0010#0,"""白と黒の共存する惑星「ハルコタン」<br>これまたずいぶん変わった文化の<br>惑星だね。"""
al_030010_0020#0,"""白の民と黒の民が争い続けた結果<br>生まれたのが灰の神子スクナヒメ。<br>そして、悪神マガツ、かあ。"""
al_030010_0030#0,"""……どこの惑星でも、どの文化でも<br>争いってのは避けられないんだね。<br>なんとかならないものなのかなあ……"""
al_030010_0040#0,"""そういう火種を、【双子】に利用されて<br>いいようにやられちゃってるし、さ。"""
al_030010_0050#0,"""ま、でも悪いことばかりじゃないか。<br>アークスは、ルーサーの支配を脱却して<br>前に向いて進めてるみたいだし。"""
al_030010_0060#0,"""となると、ハルコタンの状況においても<br>アークスにおいても立ちはだかってくる<br>【双子】だよねえ。問題は。"""
al_030010_0070#0,"""【敗者】はすでに取り込み済み<br>【若人】は十年前に喰らい<br>【巨躯】をも取り込んでしまった。"""
al_030010_0080#0,"""今までのダークファルスの力<br>全てを喰らっているから<br>一筋縄じゃ、いかないもんね。"""
al_030010_0090#0,"""それに、二代目ちゃんも<br>あなたも、無理しっぱなしだし<br>……そこが一番気になるかな。"""
