name01#0,"""？？？"""
name02#0,"""？？？"""
ra_025020_0001#0,"""A.P.238/7/10"""
ra_025020_0010#0,"""Te estaba esperando, <%me>."""
ra_025020_0020#0,"""Hah! ¿Cómo esta? se escucha igual que Xion, verdad?"""
ra_025020_0030#0,"""Bueno, yo soy una copia exacta de ella, así que es natural que suene como ella."""
ra_025020_0040#0,"""Pero suficiente de está charla formal. Permite ser más amigable el uno con el otro! También estaré contando mucho contigo."""
ra_025020_0050#0,"""Oh, bien, la cosa. La razón por la que te llamé aquí, es que sólo podía decirte en persona."""
ra_025020_0060#0,"""Acerca de esa chica... Matoi."""
ra_025020_0070#0,"""Para ser honesta, no tengo idea de quién o qué es. No hay datos sobre ella en absoluto."""
ra_025020_0080#0,"""Ella tiene tanto poder... Y aún no se han hecho registros de su existencia. Esto es extraño."""
ra_025020_0090#0,"""Ya sea la base de datos ARKS o los registros de Xion, ella no existe. Casi como si estuviera intencionadamente escondida."""
ra_025020_0100#0,"""Si fuera Luther quien la borró, podría haber aceptado esto... Pero ni siquiera él sabía de ella."""
ra_025020_0110#0,"""Lo que deja a una sola persona que es capaz de esto..."""
ra_025020_0120#0,"""Así es, Xion. Ella borró todos sus datos."""
ra_025020_0130#0,"""Eso no es lo único que se borró también. Datos de hace unos diez años, todo ello, se borró perfectamente."""
ra_025020_0135#0,"""No sólo los datos, pero todos los miembros de ARKS no recuerdan nada. Sus recuerdos han sido borrados."""
ra_025020_0140#0,"""Búsquedas salvajes, investigaciones son imposibles. Un espacio en blanco perfecto, es realmente extraño."""
ra_025020_0150#0,"""Hace diez años... En los recuerdos que todos perdieron, tiene que haber algo allí. Pero es imposible seguir recuerdos perdidos."""
ra_025020_0160#0,"""Así que debemos ir allí directamente, e investigar lo que pasó."""
ra_025020_0170#0,"""<%me>, Deberías ser capaz de hacer eso."""
ra_025020_0180#0,"""No estoy diciendo todo esto solo por curiosidad."""
ra_025020_0190#0,"""Xion se ha ido, y Luther ha sido destruido. A partir de ahora, ARKS experimentará grandes cambios."""
ra_025020_0200#0,"""En otras palabras, el control que Luther tenía y todos los cálculos de Xion, tendré que hacerlo todo."""
ra_025020_0210#0,"""Por el bien de los nuevos ARKS, para preservar y administrarlo, necesitaré aprender tantas cosas como sea posible."""
ra_025020_0220#0,"""Independientemente de lo malas que sean las circunstancias..."""
ra_025020_0230#0,"""Dicho esto, es cierto que soy curioso. Quiero aprender sobre la historia antes de nacer, y también sobre mí."""
ra_025020_0240#0,"""Por lo tanto... Lo que hacemos a partir de ahora, te lo dejo a ti. Incluso entre todas las cosas que no entiendes, estoy seguro de que cosas buenas vendrán de ellas"""
ra_025020_0250#0,"""Así que si usted está dispuesto a ayudar, a pesar de esto, por favor consulte conmigo en cualquier momento. Siempre te estaré esperando aquí."""
ra_025030_0010#0,"""Estaba seguro de que si fuera usted, estaría dispuesto a ayudarnos. Gracias."""
ra_025030_0020#0,"""Ahora bien, ya que eso es lo que cuidamos tenemos que llegar al trabajo."""
ra_025030_0030#0,"""La fecha de los registros borrados. Si vuelves a ese tiempo deberías descubrir algo."""
ra_025030_0040#0,"""Esto será muy similar a todas las exploraciónes de tiempo que han estado haciendo hasta este punto."""
ra_025030_0050#0,"""Pero, usted debe ser capaz de hacer esto. Después de todo has hecho muchos saltos antes hasta este punto."""
ra_025030_0060#0,"""...Es posible que Xion haya anticipado todo esto... Por eso ella te eligió."""
ra_025030_0070#0,"""Deja el respaldo para mí, debes dirigirte a la ubicación."""
ra_025030_0080#0,"""Observemos lo que realmente sucedió."""
al_020040_0010#0,"""シオンの願いはアークスをルーサーから<br>解放して、皆を未来へと繋ぐこと……<br>そういうこと、だったんだよね。"""
al_020040_0020#0,"""この答えに至るまで、何度も失敗して<br>その度に演算を繰り返して……<br>ようやく、辿り着いた結果なんだね。"""
al_020040_0030#0,"""……シオンが消えたのは悲しいけど<br>それがシオンの出した答えだから<br>受け入れてあげないと、かな。"""
al_020040_0040#0,"""こうしてアークスはルーサーの支配から<br>脱却することができたんだね。<br>……ただ、まだ謎が残ってるよ。"""
al_020040_0050#0,"""二代目ちゃんの、記録。<br>ルーサーからその存在を秘匿するため<br>オラクル全体の記録と記憶を消去した。"""
al_020040_0060#0,"""それが、１０年前……ああいや<br>今からで考えると１３年前ぐらいかな？"""
al_020040_0070#0,"""アカシックレコードにアクセスできる<br>シオンだからこその荒技だよね。<br>世界の記憶から消しちゃうなんて。"""
al_020040_0080#0,"""でも、相当無茶したんだと思うよ。<br>シオンはあくまで観測者で<br>そういうことをする存在じゃないし。"""
al_020040_0090#0,"""自分の本分ではないことまでして<br>二代目ちゃんを隠したがったのは何故。<br>シオンは、何を考えていたのかな。"""
al_020040_0100#0,"""答えは、過去にありそうだね……"""
