st_051130_0001#0,"""A.P.241/9/25/10:00"""
st_051130_0010#0,"""Profound Darkness telah menyatu dengan Akashic Record.<br>Kita harus mengalahkannya dan memisahkan mereka."""
st_051130_0020#0,"""Rencananya cukup mudah.<br>Tidak berbeda dengan apa yang biasa kita lakukan."""
st_051130_0030#0,"""Aku tidak bisa membayangkan seperti apa situasi di Omega dan bagaimana cara untuk ke sana."""
st_051130_0040#0,"""Pertama-tama, bagaimana kamu pergi ke Omega? Tidak ada kapal di ARKS Fleet yang bisa pergi ke dalam lubang hitam."""
st_051130_0050#0,"""Tentu saja, hentikan waktu dan terbang ke dalam sana."""
st_051130_0060#0,"""Sudah kuduga... Apakah melakukan suatu hal nekat itu perkerjaan setiap Claris Claes?"""
st_051130_0070#0,"""???<br>Apa yang ingin kau coba katakan?"""
st_051130_0080#0,"""Gampangnya, hukum gravitasi tidak berlaku ketika waktu berhenti."""
st_051130_0090#0,"""Kita bisa abaikan pengaruh gaya tarik gravitasi dari lubang hitam dan mengirimmu ke Omega.<br>Meskipun aku tahu teorinya, itu tetap riskan."""
st_051130_0100#0,"""Tidak juga. Aku berhasil menarik <%me> keluar, jadi sebaliknya juga bisa dilakukan."""
st_051130_0110#0,"""Meskipun benar itu cukup sulit dan mungkin aku bisa melakukannya lebih baik kalau Claris Claes masih ada di sini..."""
st_051130_0120#0,"""Oleh karena itu...<br>Second Claris Claes, apakah kau bisa membantuku?"""
st_051130_0130#0,"""Eh, kenapa aku?"""
st_051130_0140#0,"""Aku perlu orang yang memliki kemampuan luar biasa dalam memanipulasi Photon. Kalau kamu, aku tahu semuanya akan baik-baik saja."""
st_051130_0150#0,"""1. Kau bisa melakukannya, Matoi!"""
st_051130_0160#0,"""2. Tidak apa-apa."""
st_051130_0170#0,"""Baiklah... Akan aku coba.<br><%me>, hati-hati di luar sana dan berusahalah sebaik mungkin."""
st_051130_0180#0,"""Aku tidak khawatir, karena aku tahu <%me> akan baik-baik saja."""
st_051130_0190#0,"""Berhati-hatilah.<br>Aku akan menunggu kepulanganmu."""
st_051130_0200#0,"""Xiera, aku perlu kamu untuk pergi dengan <%me>.<br>Aku akan menangani kapal ini selama itu."""
st_051130_0210#0,"""Serahkan padaku!<br>Tunggu... Apakah itu artinya aku bisa masuk ke dalam Omega juga?"""
st_051130_0220#0,"""Aku tidak bermaksud menekankan ini, tapi aku tidak punya kemampuan bertarung!"""
st_051130_0230#0,"""Xiera, aku akan coba mengonsentrasikan sebuah wujud untukmu, yang bisa membuatmu melakukan tugas navigasimu."""
st_051130_0240#0,"""Namun, penampilan yang akan kau dapatkan tergantung pada Omega itu sendiri."""
st_051130_0250#0,"""Uh... Aku sudah merasa tidak enak.<br>Pertama kalinya aku di lapangan dan aku sudah punya firasat buruk..."""
st_051130_0260#0,"""1. Aku akan melindungimu."""
st_051130_0270#0,"""2. Kamu bisa menolak jika kamu takut."""
st_051130_0280#0,"""Terima kasih!<br>Aku akan bergantung padamu, <%me>!"""
st_051130_0290#0,"""Iya, aku merasa tidak enak. Tapi kalau dengan kamu, <%me>, aku akan berusaha sebaiknya!"""
st_051130_0300#0,"""Ketika waktu berhenti, kalian bisa menuju lubang hitam dengan Campship."""
st_051130_0310#0,"""Semakin dekat, maka akan semakin mudah untuk mengirim kalian.<br>Bersiap-siaplah sebelum kalian masuk ke dalam Campship."""
