st_051080_0001#0,"""A.P.241/9/23/14:00"""
st_051080_0010#0,"""¿¡<%me>!?"""
st_051080_0020#0,"""¡¿Qué?! ¿¡Qué!?<br>¿¡Cómo volviste aquí,<br><%me>!?"""
st_051080_0030#0,"""Pero lo más importante,<br>¿Estás bien?<br>¿¡Hay algo mal!?<br>Uhh, uhhh!..."""
st_051080_0040#0,"""Dios, siempre eres tan imprudente...<br>Pero me alegra de que estés a salvo..."""
st_051080_0050#0,"""¿Te importaría decirnos<br>lo que acába de pasar?"""
st_051080_0060#0,"""Si le preguntas lo que acába de pasar,<br>estoy segura que no podra contestarte."""
st_051080_0070#0,"""Lo siento por traerte de vuelta tan abruptamente.<br>Yo también estaba impaciente."""
st_051080_0080#0,"""Y usted es... No,<br>¿Cómo llegaste aquí?"""
st_051080_0090#0,"""¿Cómo?, ¿Acaso no soplaba aquí como el viento?"""
st_051080_0100#0,"""¡Oh! ¿No me digas que estaban teniendo una reunión secreta? Lo siento, tengo que llamar antes de entrar, ¿Verdad?"""
st_051080_0110#0,"""Qué horrible de mí parte, tal vez porque<br>estuve sola durante tanto tiempo, he<br>olvidado cómo interactuar con los demás."""
st_051080_0120#0,"""Lecturas de teletransporte... ¿Nada?<br>Ella no es un ARKS, pero estas lecturas...<br>Ella está hecha de nada más que Photons."""
st_051080_0130#0,"""Pero ella no es un Darker...<br>¿La conoces?"""
st_051080_0140#0,"""Que pasa...<br>¿Por qué todo el mundo está actuando tan raro?"""
st_051080_0150#0,"""¿Qué eres exactamente?"""
st_051080_0160#0,"""¡Ah! Ya veo. No saben quién soy.<br>Lo siento, no me pasó por la cabeza esa idea."""
st_051080_0170#0,"""Mi nombre es Alma."""
st_051080_0180#0,"""¿Le ayudaría a entender mejor si le dijera que yo era la primer Claris Claes?"""
st_051080_0190#0,"""Pero a partir de ahora, soy sólo Alma.<br>Así que si pudieran llamarme Alma,<br>sería genial."""
st_051080_0200#0,"""¿La primera Claris Claes?<br>Pero se supone que estás muerta."""
st_051080_0210#0,"""Mi cuerpo se ha ido bueno, lo que<br>ves ahora son sólo Photons puros."""
st_051080_0220#0,"""Como ya sabes, mi cuerpo fue<br>destruido por Luther."""
st_051080_0230#0,"""Mi corazón y los Photons nunca desaparecieron.<br>Estuvieron con el Registro Akashic todo el tiempo."""
st_051080_0240#0,"""Básicamente, cuando morí, mi alma se<br>convirtió en parte del Registro Akashic.<br>¿Se entiende?"""
st_051080_0250#0,"""1. ¿Quieres que creamos tales afirmaciones?"""
st_051080_0260#0,"""2. ¿Puedes respaldar tu afirmacion?"""
st_051080_0270#0,"""¿Estas afirmaciones que usted dice?<br>Hmm, ¿Cómo puedo hacerte creer?..."""
st_051080_0280#0,"""Hmm evidencia, evidencia...<br>Me pregunto si hay algo...<br>¡Oh, claro!"""
st_051080_0290#0,"""¡Ah bien!, ¡Te mostraré un truco genial!"""
st_051080_0300#0,"""¡De acuerdo! Observa cuidadosamente ahora.<br>Tres dos uno..."""
st_051080_0310#0,"""¿Huh?, ¿Cuando lo hiciste?...<br>¡Eso no era una teletransportación!"""
st_051080_0320#0,"""Este sentimiento... <%me>, y yo lo sabemos muy bien..."""
st_051080_0330#0,"""Es la misma técnica que Luther utilizó para detener el tiempo, ¿Verdad?"""
st_051080_0340#0,"""Está bien.<br>Se las arregló para copiarlo después de hacer varios experimentos conmigo."""
st_051080_0350#0,"""Y también, me molesta si ustedes afirman que es una técnica, aunque suene tonto... Esto es magia, no una técnica."""
st_051080_0360#0,"""GI y RI siempre tuvieron idea de cómo estaba haciendo eso."""
st_051080_0370#0,"""¡Oh si! Gi y Ri todavía están por aquí,<br>¿Verdad? ¡Los dos saben quién soy!"""
st_051080_0380#0,"""¿Gi?, ¿Ri?<br>¿A quiénes te refieres?"""
st_051080_0390#0,"""Usted puede ser que los conozca<br>como Regius y María.<br>¿Todavía están bien?"""
st_051080_0400#0,"""Aquellos suenan como apodos que los molestarían si los llaman así."""
st_051080_0410#0,"""Oh, ¿Lo entienden?<br>Siempre me dicen que deje de llamarlos así..."""
st_051080_0420#0,"""Actualmente están en una misión y no volverán por algún tiempo."""
st_051080_0430#0,"""¿Es así?<br>Eso es muy malo."""
st_051080_0440#0,"""Ah, espera. Eso no importaría de todos modos...<br>¡Esos dos nunca tuvieron una conexión con Xion,<br>así que no podrían verme de todos modos!"""
st_051080_0450#0,"""¿Conocías a Xion?"""
st_051080_0460#0,"""¡Por supuesto! Siempre estuvimos juntas.<br>Por eso sé sobre Xiao también."""
st_051080_0470#0,"""Si no tienes una conexión con Xion, no podrás verla..."""
st_051080_0480#0,"""¿Por eso viniste a nosotros?, ¿Un espiritu del registro Akashic?"""
st_051080_0490#0,"""Sí, sólo las personas que han tenido<br>una conexión con Xion pueden verme."""
st_051080_0500#0,"""Y son los únicos que pueden oponerse a eso, también..."""
st_051080_0510#0,"""Entiendo que les será difícil confiar en mí.<br>Les diré todo lo que sé."""
st_051080_0520#0,"""De esa manera, pueden decidir entre ustedes."""
skit01#0,"""El Forastero"""
skit02#0,"""Rescatando desde la vanguardia"""
