st_056170_0001#0,"""A.P.241/12/1/10:00"""
st_056170_0010#0,"""¿Oh? Estamos recibiendo una transmisión de Enga."""
st_056170_0020#0,"""¡Hola hola! Xiera aquí! ¿En qué puedo ayudarte, Enga?"""
st_056170_0030#0,"""Oh, hola Xiera. Veo que <%me> está ahí también, perfecto."""
st_056170_0040#0,"""Tengo una buena noticia para informar. Hemos localizado a esa chica que desapareció de la Tierra, Rina Izumi."""
st_056170_0050#0,"""Ella no recuerda nada de la desaparición... No hay rasguños en ella. Ella está básicamente bien."""
st_056170_0060#0,"""Además, al parecer ella quiere hablar con ustedes dos. ¿Puedo agregarla?"""
st_056170_0070#0,"""Por supuesto. Eres un amigo de ARKS, así que no hay problema."""
st_056170_0080#0,"""Gracias. Estoy cambiando la linea entonces."""
st_056170_0090#0,"""Ah... Er... Um... Hola, Soy Rina Izumi. Lamento la molestia que causé recientemente..."""
st_056170_0100#0,"""Oh, gracias por su consideración."""
st_056170_0110#0,"""No puedo recordar lo que sucedió claramente, pero sabes algo, ¿Verdad?, ¿No causé una gran escena?"""
st_056170_0120#0,"""Umm... ¿Causa una escena, dices?, ¿Qué tipo de impresión tienes de lo que sucedió exactamente?"""
st_056170_0130#0,"""...Es una sensación muy vaga. Me da la sensación de que dije algo vergonzoso, y fue increíblemente vergonzoso..."""
st_056170_0140#0,"""Ah... Bueno, eso es lo que pasó."""
st_056170_0150#0,"""¿Así que sabes lo que hice? Por favor, ¿Qué diablos dije?"""
st_056170_0160#0,"""Rina la aislada"""
st_056170_0170#0,"""Sin pareja"""
st_056170_0180#0,"""Hrk!... Aislado... Sin pareja... ¡Algún tipo de recuerdos están regresando!..."""
st_056170_0190#0,"""Whoa Whoa Whoa!, ¡Oh, espera! Puede que estés a salvo ahora, pero el hecho es que aún desapareciste."""
st_056170_0200#0,"""En este momento no debes estresarte por lo que sucedió, debes relajar tu cuerpo y tu mente. Especialmente tu mente."""
st_056170_0210#0,"""¡Si lo dices así, me voy a preocupar aún más!"""
name01#0,"""リナ"""
name02#0,"""？？？"""
