st_051100_0001#0,"""A.P.241/9/23/14:30"""
st_051100_0010#0,"""Repasemos la situación. Xiera, danos el estado del agujero negro y una simulación de su tasa de expansión actual."""
st_051100_0020#0,"""¡De acuerdo! Los mostraré en el monitor."""
st_051100_0030#0,"""Este es el agujero negro que apareció al mismo tiempo de la breve desaparición de <%me>."""
st_051100_0040#0,"""Usando nuestra información como base, este es nuestro resultado, usando la ecuación de Florenberg Black Hole."""
st_051100_0050#0,"""Todo está siendo devorado, el universo está oscureciendo..."""
st_051100_0060#0,"""Nuestra comprensión actual de los agujeros negros no se expande así. Algo está muy mal."""
st_051100_0070#0,"""Alma, dijiste que eras como un espiritu para el Registro Akashic ."""
st_051100_0080#0,"""Y no hay dudas de que eras tú quien trajo de vuelta a <%me> a aquí."""
st_051100_0090#0,"""El patrón de <%me> vino del agujero negro."""
st_051100_0100#0,"""Si ese es el caso, entonces tendría sentido que pudieras cruzar aquí y dentro del agujero negro."""
st_051100_0110#0,"""Ahora dime... ¿Qué hay dentro de ese lugar?, ¿A dónde conduce el agujero negro?"""
st_051100_0120#0,"""Ya sabes la respuesta, Xiao. Sólo una cosa posible se encuentra allí."""
st_051100_0130#0,"""El lugar original donde Xion una vez residió. El lugar de nacimiento del universo. Un lugar nacido al mismo tiempo que el universo."""
st_051100_0140#0,"""Es el Registro Akashic en sí mismo."""
st_051100_0150#0,"""En cuanto al planeta en el que <%me> terminó. Llamémoslo Omega, por ahora."""
st_051100_0160#0,"""Ahora mira, Omega, es un mundo nacido de los registros registrados por el Registro Akashic. Es la encarnación de dichos registros."""
st_051100_0170#0,"""¿Sería más fácil entender que el Registro Akashic está teniendo un sueño, y ese sueño es ese mundo?"""
st_051100_0180#0,"""¿Encarnación de registros?..."""
st_051100_0190#0,"""No me digas, la serie de conflictos que tuvieron lugar en la Tierra... ¿El Ether está causando esto?"""
st_051100_0200#0,"""Es una posibilidad... Después de todo, los photons están conectados al Registro Akashic."""
st_051100_0210#0,"""Los Photons que terminaron quedándose en la Tierra, mezclándose con el Ether mutado... Todo comenzó a ponerse extraño después de eso."""
st_051100_0220#0,"""¿El Registro Akashic se está refiriendo a Xion? Pero ella ya no está?..."""
st_051100_0230#0,"""Hmm, hay un malentendido aquí."""
st_051100_0240#0,"""Xion es Xion. El registro Akashic es el registro Akashic."""
st_051100_0250#0,"""Es cierto que con la muerte de Xion, ya no existe una entidad que pueda interactuar con el Registro Akashic."""
st_051100_0260#0,"""Sin embargo, el Registro Akashic todavía está allí. Nadie puede verlo, pero aun así está allí. El universo continúa registrando todo."""
st_051100_0270#0,"""Erm, si tuviéramos que hacer una analogía, ¿Estaría bien decir que el Registro Akashic es una biblioteca y Xion era la bibliotecaria?"""
st_051100_0280#0,"""Oooh!, ¡Ya lo tienes! Eso funciona bien!"""
st_051100_0290#0,"""Si bien no hay nadie para mantenerlo, la biblioteca todavía está allí."""
st_051100_0300#0,"""No se puede acceder normalmente al registro Akashic."""
st_051100_0310#0,"""Sin embargo, el Registro Akashic se ha convertido en un solo mundo; Omega."""
st_051100_0320#0,"""【Profound Darkness】 se ha transportado y fusionado con el Registro Akashic."""
st_051100_0330#0,"""Ese agujero negro es el resultado. Tragando el universo mientras continúa expandiéndose."""
st_051100_0340#0,"""Lo que estás viendo es la conversión de los registros dentro del sueños."""
st_051100_0350#0,"""El registro Akashic no es una excepción."""
st_051100_0360#0,"""Pero ese sueño ha tomado una forma. Ahora, eso sería genial si eso fuera todo, pero algo vil también ha entrado."""
st_051100_0370#0,"""Si no se controla, todo será consumido por la oscuridad que invade. El pasado, el presente, todo."""
st_051100_0380#0,"""Es por eso que he venido aquí."""
st_051100_0390#0,"""Si bien soy alguien que ya no existe, quería ver el futuro que Xion y todos los demás trabajaron tanto para crear."""
