st_055130_0001#0,"""A.P.241/11/3/10:00"""
st_055130_0010#0,"""¿Hablaste con Luther... Y dijo que te prestaría su poder?"""
st_055130_0020#0,"""...<%me>. ¿Eso no afectara tu cuerpo?"""
st_055130_0030#0,"""Oh, ¿Creen que mi presencia sería un problema?"""
st_055130_0040#0,"""Heh, puedes relajarte, no causare problemas, almenos no  por el momento."""
st_055130_0050#0,"""Estoy demasiado fascinado por lo que sucede dentro de ti. ¿Por qué me molestaría con tonterías insignificantes?"""
st_055130_0060#0,"""Asi que es mejor que te relajes también, ya sabes.<br>Sería malo para ti si tuviera que lidiar con ellos.<br>¿Me entiendes?"""
st_055130_0070#0,"""¿<%me>?... ¿Que sucede?<br>Te ves muy pálid@<br>¿Realmente te encuentras bien?"""
st_055130_0080#0,"""Estoy muy bien."""
st_055130_0090#0,"""Un poco, es por la influencia de Luther."""
st_055130_0100#0,"""Bien. Eso espero. Estoy un poco preocupada después de que obtuviste el poder de Luther."""
st_055130_0110#0,"""¡¿De Verdad?!<br>¡Tenemos que purificarte de inmediato!<br>¡Clarissa!, ¡Clarissa!"""
st_055130_0120#0,"""<%me>, deja de molestarla. Especialmente con ese tipo de temas."""
st_055130_0130#0,"""Así que esta vez obtuviste los poderes<br>de 【Loser】...<br>Pero los datos no muestran anormalidades.<br>Tu factor Darker no ha aumentado tampoco."""
st_055130_0140#0,"""Parece que, al igual que con 【Elder】,<br>no hay peligro inminente que tratar."""
st_055130_0150#0,"""Deberíamos pensar en formas de analizar tus habilidades y la situación en Omega."""
st_055130_0160#0,"""Entonces, ¿Luther se despojó de su forma mortal para librar la esencia de Ephimera del Crimson Dragon..."""
st_055130_0170#0,"""Entiendo tu duda, Matoi, pero esa es la verdad."""
st_055130_0180#0,"""El Luther de Omega era muy sarcástico,<br>pero era un buen hermano que se<br>preocupaba por su hermana.<br>¡Cierto, <%me>!"""
st_055130_0190#0,"""Es como si fuera una persona diferente."""
st_055130_0200#0,"""¿Es esa su verdadera personalidad?"""
st_055130_0210#0,"""Omega es un mundo recreado a partir de los reportes del Registro Akashic."""
st_055130_0220#0,"""Es completamente posible que el Luther de Omega haya cambiado en el proceso."""
st_055130_0230#0,"""La personalidad antes de convertirse en<br>Dark Falz 【Loser】 es probablemente su<br>verdadera personalidad."""
st_055130_0240#0,"""La verdadera personalidad...<br>Ahora que lo pienso,<br>Yucreta dijo algo similar también."""
st_055130_0250#0,"""Ella dijo que cuando ella era 【Apprentice】,<br>era como si estuviera siendo manipulada."""
st_055130_0260#0,"""Luther probablemente pensó que podría<br>controlar el poder de un Dark Falz,<br>pero al final terminó siendo controlado."""
st_055130_0270#0,"""Aunque con las cosas como están, no hay forma de saber si ese fue realmente el caso, así que no pretendo perdonar sus acciones."""
st_055130_0280#0,"""Sin embargo hay algo que no para de dar<br>vueltas en mi mente.<br>Se trata del pasado de Harriet que <%me> vio."""
st_055130_0290#0,"""¿La figura de la difunta Harriet?...<br>Conociendo a Luther, es probable<br>que tenga secretos<br>indescriptiblemente graves escondidos."""
st_055130_0300#0,"""Deberíamos pedirle a Harriet que entre en detalles al respecto cuando se recupere."""
skit01#0,"""La investigación perdida"""
skit02#0,"""Recuerdos de hermanos, La investigación perdida"""
name01#0,"""？？？"""
name02#0,"""？？？"""
