st_056140_0001#0,"""A.P.241/11/27/10:00"""
st_056140_0010#0,"""¡Ah, Aika!"""
st_056140_0020#0,"""<%me>, Xiera. Escuché que les causé problemas a ustedes dos.<br>Lo siento..."""
st_056140_0030#0,"""No es un problema, ¡No tenías el control de lo que estaba sucediendo! Más importante aún, ¿Estás sufriendo efectos adversos?"""
st_056140_0040#0,"""Acabo de terminar mi chequeo médico. Dijeron que no hay nada que supere los parámetros normales."""
st_056140_0050#0,"""Solo... Siento que tuve un sueño realmente terrible."""
st_056140_0060#0,"""Kyu kyu kyu."""
st_056140_0070#0,"""Un sueño horriblemente embarazoso. Hasta el punto en que estoy agradecida de no poder recordar nada."""
st_056140_0080#0,"""Y si lo hiciera, nunca desearía hablar de ello con nadie, y mucho menos revivirlo de nuevo."""
st_056140_0090#0,"""Kyuuuuu..."""
st_056140_0100#0,"""No te preocupes ¡Solo quítalo de tu mente!, Nada de lo que pasó fue tu culpa!"""
st_056140_0110#0,"""¿Ustedes dos saben lo que me pasó entonces?"""
st_056140_0130#0,"""Cuanto más fuerte sea la luz...."""
st_056140_0140#0,"""No soy más que un recipiente falso..."""
st_056140_0150#0,"""Kh... Qué... ¿Qué es esa línea... ¿Por qué mi cara se está poniendo roja solo por escucharla?"""
name01#0,"""ラッピー"""
name02#0,"""？？？"""
